109/01/13,2.38,2.38,2.38,2.38,1000,2380,-0.13,1
109/01/14,2.51,2.51,2.51,2.51,1000,2510,+0.13,1
109/01/15,---,---,---,---,0,0,---,0
109/01/16,2.51,2.51,2.51,2.51,19000,47690,+0.07,1
109/01/17,2.40,2.40,2.40,2.40,19000,45600,-0.11,1
109/01/20,---,---,---,---,0,0,---,0
109/01/30,1.44,1.47,1.44,1.47,20000,29100,-0.83,2
109/01/31,1.40,1.40,1.40,1.40,20000,28000,-0.07,1
109/02/03,0.66,0.66,0.66,0.66,10000,6600,-0.74,1
109/02/04,0.96,0.96,0.96,0.96,5000,4800,+0.30,1
109/02/05,0.92,0.92,0.80,0.80,8000,7000,-0.16,2
109/02/06,1.03,1.03,1.03,1.03,3000,3090,+0.23,1
109/02/07,0.77,0.77,0.77,0.77,3000,2310,-0.26,1
109/02/10,0.75,0.75,0.75,0.75,200000,150000,-0.02,2
109/02/11,0.85,0.85,0.82,0.84,203000,169520,+0.09,4
109/02/12,---,---,---,---,0,0,---,0
109/02/13,0.97,1.16,0.96,0.96,239000,249930,+0.10,6
109/02/14,0.87,0.94,0.87,0.94,139000,123000,-0.02,7
109/02/17,---,---,---,---,0,0,---,0
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,0.78,0.78,0.78,0.78,3000,2340,-0.01,1
109/02/21,0.68,0.68,0.68,0.68,3000,2040,-0.10,1
109/02/24,---,---,---,---,0,0,---,0
109/02/25,0.52,0.52,0.52,0.52,50000,26000,-0.07,1
109/02/26,0.61,0.96,0.59,0.96,752000,615750,+0.44,36
109/02/27,1.09,1.11,0.55,0.59,1225000,1237580,-0.37,46
109/03/02,0.38,0.51,0.37,0.37,697000,305670,-0.22,20
109/03/03,0.41,0.43,0.41,0.42,139000,58090,+0.05,3
109/03/04,0.26,0.29,0.26,0.29,317000,91390,-0.13,2
109/03/05,0.39,0.39,0.34,0.34,378000,143780,+0.05,6
109/03/06,0.28,0.28,0.24,0.24,369000,91050,-0.10,16
109/03/09,0.19,0.19,0.19,0.19,100000,19000,-0.05,1
109/03/10,0.11,0.14,0.10,0.14,250000,28000,-0.05,4
109/03/11,0.14,0.14,0.10,0.10,475000,56500,-0.04,6
109/03/12,0.04,0.05,0.04,0.05,261000,10540,-0.05,6
109/03/13,0.02,0.02,0.02,0.02,50000,1000,-0.03,5
109/03/16,---,---,---,---,0,0,---,0
109/03/17,---,---,---,---,0,0,---,0
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,0.03,0.03,0.03,0.03,50000,1500,+0.01,1
109/03/27,0.06,0.06,0.06,0.06,299000,17940,+0.03,1
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,0.06,0.06,0.06,0.06,35000,2100,-0.01,1
109/04/07,0.10,0.10,0.10,0.10,10000,1000,+0.04,1
109/04/08,0.20,0.25,0.20,0.25,20000,4750,+0.15,3
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,0.34,0.35,0.33,0.35,80000,27000,+0.10,3
109/04/15,0.34,0.34,0.34,0.34,25000,8500,-0.01,1
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,---,---,---,---,0,0,---,0
109/04/22,---,---,---,---,0,0,---,0
109/04/23,0.10,0.10,0.10,0.10,25000,2500,-0.24,1
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,0.34,0.43,0.34,0.43,29000,11360,+0.16,5
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,0.40,0.55,0.40,0.55,120000,51590,+0.12,4
109/05/08,0.50,0.50,0.50,0.50,100000,50000,-0.05,2
109/05/11,---,---,---,---,0,0,---,0
109/05/12,0.32,0.32,0.32,0.32,20000,6400,-0.13,1
109/05/13,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/15,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/13,---,---,---,---,0,0,---,0
109/05/12,0.32,0.32,0.32,0.32,20000,6400,-0.13,1
109/05/11,---,---,---,---,0,0,---,0
109/05/08,0.50,0.50,0.50,0.50,100000,50000,-0.05,2
109/05/07,0.40,0.55,0.40,0.55,120000,51590,+0.12,4
109/05/06,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/04/30,0.34,0.43,0.34,0.43,29000,11360,+0.16,5
109/04/29,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
