109/04/29,3.30,3.30,3.30,3.30,5000,16500,-0.20,1
109/04/30,3.22,3.22,3.22,3.22,5000,16100,-0.08,1
109/05/04,---,---,---,---,0,0,---,0
109/05/05,2.60,2.60,2.52,2.55,3000,7670,-0.18,3
109/05/06,2.25,2.34,2.16,2.34,30000,68830,-0.21,10
109/05/07,2.30,2.36,2.23,2.23,73000,168310,-0.11,14
109/05/08,2.10,2.32,2.02,2.32,89000,195770,+0.09,17
109/05/11,2.12,2.18,2.10,2.18,78000,168280,-0.14,9
109/05/12,---,---,---,---,0,0,---,0
109/05/13,2.12,2.31,2.12,2.29,56000,127310,+0.11,3
109/05/14,2.21,2.55,2.21,2.55,41000,95140,+0.26,4
109/05/15,2.38,2.46,2.38,2.45,38000,93160,-0.10,5
109/05/18,---,---,---,---,0,0,---,0
109/05/19,2.11,2.11,2.10,2.10,15000,31640,-0.01,2
109/05/20,2.02,2.07,2.02,2.07,29000,59560,-0.03,3
109/05/21,1.93,1.93,1.93,1.93,14000,27020,-0.14,1
109/05/22,2.03,2.03,2.03,2.03,10000,20300,+0.10,1
109/05/25,2.10,2.10,2.10,2.10,14000,29400,+0.07,1
109/05/26,1.87,1.87,1.87,1.87,14000,26180,-0.23,1
109/05/27,1.86,1.94,1.86,1.93,60000,114900,+0.06,3
109/05/28,1.86,1.86,1.86,1.86,60000,111600,-0.07,2
109/05/29,---,---,---,---,0,0,---,0
109/06/01,---,---,---,---,0,0,---,0
109/06/02,1.48,1.48,1.48,1.48,56000,82880,+0.05,2
109/06/03,1.25,1.25,1.10,1.10,92000,109600,-0.38,2
109/06/04,1.07,1.15,1.07,1.15,83000,92620,+0.05,4
109/06/05,1.08,1.11,1.06,1.11,142000,154680,-0.04,9
109/06/08,1.09,1.35,1.09,1.35,293000,356790,+0.24,11
109/06/09,1.28,1.37,1.23,1.35,226000,295000,0.00,9
109/06/10,1.32,1.32,1.25,1.29,118000,152350,-0.06,6
109/06/11,1.25,1.40,1.25,1.40,132000,174690,+0.11,8
109/06/12,1.52,1.52,1.44,1.44,120000,177350,+0.04,5
109/06/15,1.38,1.38,1.38,1.38,1000,1380,-0.06,1
109/06/16,1.38,1.38,1.38,1.38,65000,89700,0.00,2
109/06/17,1.08,1.08,1.06,1.08,56000,60380,-0.30,4
109/06/18,---,---,---,---,0,0,---,0
109/06/19,0.99,1.05,0.98,0.98,30000,30200,-0.05,3
109/06/22,0.99,0.99,0.85,0.85,124000,116330,-0.13,6
109/06/23,0.84,0.88,0.84,0.88,167000,142720,+0.03,10
109/06/24,0.87,0.90,0.87,0.90,152000,133950,+0.02,4
109/06/29,0.93,0.93,0.93,0.93,34000,31620,+0.03,1
109/06/30,0.89,0.89,0.89,0.89,20000,17800,-0.04,1
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,0.65,0.65,0.65,0.65,9000,5850,+0.01,2
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,0.76,0.76,0.76,0.76,39000,29640,+0.04,1
109/07/20,0.86,0.89,0.86,0.89,60000,52230,+0.13,3
109/07/21,0.72,0.72,0.72,0.72,1000,720,-0.17,1
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
