109/04/06,1.75,1.75,1.68,1.68,3000,5140,-0.13,3
109/04/07,1.59,1.60,1.59,1.60,201000,321590,-0.08,5
109/04/08,1.59,1.59,1.48,1.48,233000,358820,-0.12,12
109/04/09,1.44,1.52,1.41,1.52,280000,413360,+0.04,18
109/04/10,1.48,1.51,1.48,1.49,471000,702160,-0.03,17
109/04/13,1.47,1.51,1.46,1.51,319000,471590,+0.02,13
109/04/14,1.48,1.48,1.41,1.45,117000,169830,-0.06,11
109/04/15,1.43,1.44,1.40,1.40,99000,141740,-0.05,8
109/04/16,1.41,1.41,1.37,1.37,98000,137620,-0.03,13
109/04/17,1.36,1.37,1.36,1.37,90000,123070,0.00,6
109/04/20,1.37,1.39,1.34,1.34,166000,228610,-0.03,11
109/04/21,1.33,1.44,1.30,1.44,2704000,3687370,+0.10,26
109/04/22,1.43,1.43,1.37,1.38,2178000,3030460,-0.06,33
109/04/23,1.33,1.37,1.33,1.36,187000,252850,-0.02,6
109/04/24,1.41,1.45,1.41,1.45,573000,821480,+0.09,26
109/04/27,1.41,1.44,1.40,1.40,1465000,2074860,-0.05,22
109/04/28,1.38,1.38,1.35,1.37,564000,763150,-0.03,4
109/04/29,1.32,1.38,1.30,1.38,333000,449060,+0.01,12
109/04/30,1.32,1.32,1.22,1.22,231000,303800,-0.16,6
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,1.23,1.23,1.23,1.23,20000,24600,+0.02,1
109/05/07,1.23,1.23,1.22,1.23,11000,13480,0.00,4
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,1.16,1.20,1.16,1.20,71000,83700,+0.01,4
109/05/13,1.20,1.20,1.20,1.20,51000,61200,0.00,3
109/05/14,1.20,1.25,1.19,1.25,423000,516560,+0.05,23
109/05/15,1.20,1.30,1.20,1.25,525000,653110,0.00,24
109/05/18,1.23,1.27,1.20,1.27,354000,439890,+0.02,22
109/05/19,1.20,1.23,1.20,1.22,260000,316080,-0.05,13
109/05/20,1.22,1.25,1.22,1.25,177000,217820,+0.03,8
109/05/21,1.21,1.21,1.19,1.19,136000,163570,-0.06,7
109/05/22,1.19,1.25,1.19,1.25,1074000,1288740,+0.06,12
109/05/25,1.26,1.31,1.26,1.26,507000,654640,+0.01,18
109/05/26,1.24,1.24,1.24,1.24,8000,9920,-0.02,1
109/05/27,1.24,1.25,1.24,1.24,156000,194580,0.00,6
109/05/28,1.21,1.21,1.20,1.21,206000,249250,-0.03,5
109/05/29,1.20,1.24,1.20,1.22,135000,164490,+0.01,8
109/06/01,1.20,1.20,1.20,1.20,64000,76800,-0.02,3
109/06/02,---,---,---,---,0,0,---,0
109/06/03,1.06,1.08,1.06,1.08,70000,75540,-0.03,2
109/06/04,1.04,1.07,1.04,1.07,634000,676350,-0.01,4
109/06/05,1.02,1.02,0.99,0.99,566000,572680,-0.08,14
109/06/08,---,---,---,---,0,0,---,0
109/06/09,0.91,0.93,0.91,0.93,161000,146710,+0.03,4
109/06/10,0.89,0.89,0.89,0.89,156000,138840,-0.04,5
109/06/11,0.89,0.96,0.89,0.96,111000,101940,+0.07,7
109/06/12,1.04,1.04,0.98,0.98,120000,122630,+0.02,5
109/06/15,0.98,0.98,0.98,0.98,41000,40180,0.00,1
109/06/16,0.93,0.93,0.93,0.93,41000,38130,-0.05,1
109/06/17,0.91,0.91,0.91,0.91,74000,67340,-0.02,3
109/06/18,0.89,0.89,0.89,0.89,74000,65860,-0.02,2
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,0.79,0.79,0.79,0.79,48000,37920,+0.03,3
109/06/30,0.76,0.76,0.76,0.76,48000,36480,-0.03,2
109/07/01,---,---,---,---,0,0,---,0
109/07/02,0.71,0.73,0.71,0.73,39000,27970,+0.01,2
109/07/03,0.69,0.70,0.69,0.70,78000,54210,-0.03,4
109/07/06,0.65,0.65,0.65,0.65,39000,25350,-0.05,2
109/07/07,0.62,0.62,0.62,0.62,139000,86180,-0.03,2
109/07/08,0.59,0.59,0.57,0.57,139000,81810,-0.05,2
109/07/09,---,---,---,---,0,0,---,0
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,0.50,0.50,0.50,0.50,50000,25000,-0.01,1
109/07/16,0.53,0.55,0.53,0.55,163000,87390,+0.05,2
109/07/17,0.56,0.56,0.56,0.56,113000,63280,+0.01,1
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,0.39,0.39,0.39,0.39,10000,3900,-0.04,1
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,0.29,0.29,0.29,0.29,20000,5800,+0.02,1
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,0.44,0.44,0.44,0.44,5000,2200,+0.17,1
109/08/21,0.29,0.29,0.29,0.29,10000,2900,-0.15,1
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
