109/04/23,---,---,---,---,0,0,---,0
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,1.20,1.35,1.20,1.31,66000,87400,+0.19,5
109/04/30,1.47,1.47,1.45,1.46,57000,83220,+0.15,11
109/05/04,1.35,1.35,1.34,1.34,30000,40400,-0.12,2
109/05/05,1.37,1.43,1.32,1.32,25000,34200,-0.02,4
109/05/06,1.37,1.37,1.31,1.31,28000,37310,-0.01,3
109/05/07,1.34,1.47,1.34,1.47,96000,136630,+0.16,12
109/05/08,1.52,1.68,1.50,1.68,553000,879160,+0.21,20
109/05/11,1.72,1.82,1.65,1.65,500000,851390,-0.03,27
109/05/12,1.61,1.61,1.61,1.61,33000,53130,-0.04,1
109/05/13,1.40,1.40,1.40,1.40,5000,7000,-0.21,1
109/05/14,1.38,1.38,1.38,1.38,68000,93840,-0.02,1
109/05/15,1.36,1.38,1.34,1.34,156000,213320,-0.04,5
109/05/18,1.18,1.18,1.03,1.03,73000,84810,-0.31,4
109/05/19,---,---,---,---,0,0,---,0
109/05/20,0.99,0.99,0.99,0.99,10000,9900,-0.08,1
109/05/21,1.02,1.02,1.02,1.02,10000,10200,+0.03,1
109/05/22,1.00,1.00,0.86,0.86,16000,14500,-0.16,3
109/05/25,0.85,0.96,0.85,0.96,274000,254260,+0.10,5
109/05/26,1.00,1.01,0.93,0.94,378000,374070,-0.02,14
109/05/27,0.99,1.00,0.98,0.98,113000,111990,+0.04,12
109/05/28,0.94,0.96,0.94,0.96,6000,5700,-0.02,2
109/05/29,1.01,1.03,1.01,1.03,125000,126650,+0.07,4
109/06/01,1.08,1.15,1.06,1.15,137000,150240,+0.12,13
109/06/02,1.20,1.32,1.20,1.32,58000,74470,+0.17,14
109/06/03,1.39,1.39,1.31,1.31,44000,60560,-0.01,8
109/06/04,1.31,1.31,1.31,1.31,5000,6550,0.00,1
109/06/05,1.39,1.39,1.36,1.36,84000,114810,+0.05,4
109/06/08,1.45,1.52,1.37,1.37,114000,168360,+0.01,11
109/06/09,1.40,1.42,1.39,1.39,33000,46200,+0.02,3
109/06/10,1.42,1.59,1.42,1.54,174000,266060,+0.15,12
109/06/11,1.53,1.56,1.46,1.56,186000,286320,+0.02,25
109/06/12,1.50,1.51,1.49,1.49,75000,112650,-0.07,3
109/06/15,1.58,1.58,1.41,1.41,70000,106000,-0.08,5
109/06/16,1.47,1.56,1.47,1.56,95000,141400,+0.15,3
109/06/17,1.55,1.55,1.49,1.53,85000,129000,-0.03,7
109/06/18,1.49,1.57,1.48,1.57,78000,116840,+0.04,3
109/06/19,1.49,1.64,1.49,1.64,104000,163450,+0.07,6
109/06/22,1.56,1.74,1.56,1.71,187000,317440,+0.07,16
109/06/23,1.71,1.71,1.59,1.63,162000,268440,-0.08,13
109/06/24,1.64,1.64,1.54,1.54,152000,243100,-0.09,6
109/06/29,1.44,1.53,1.43,1.44,509000,758610,-0.10,26
109/06/30,1.50,1.60,1.50,1.51,559000,851960,+0.07,35
109/07/01,1.58,1.61,1.56,1.58,201000,317880,+0.07,14
109/07/02,1.53,1.55,1.53,1.54,134000,206040,-0.04,4
109/07/03,1.55,1.59,1.53,1.54,167000,261170,0.00,6
109/07/06,1.55,1.78,1.53,1.78,301000,497100,+0.24,17
109/07/07,1.93,1.93,1.78,1.85,367000,694030,+0.07,20
109/07/08,1.77,2.14,1.77,2.14,583000,1118930,+0.29,23
109/07/09,2.26,2.30,2.16,2.20,458000,1028620,+0.06,38
109/07/10,2.13,2.13,1.86,1.87,68000,133320,-0.33,8
109/07/13,1.88,1.94,1.88,1.93,61000,115330,+0.06,3
109/07/14,1.86,1.98,1.86,1.95,54000,106530,+0.02,3
109/07/15,2.07,2.08,2.05,2.08,106000,219150,+0.13,4
109/07/16,1.89,1.94,1.85,1.85,152000,289520,-0.23,5
109/07/17,1.94,2.21,1.94,2.16,322000,679550,+0.31,29
109/07/20,2.23,2.23,1.88,1.89,346000,717080,-0.27,41
109/07/21,1.97,2.04,1.97,2.02,102000,204540,+0.13,3
109/07/22,2.01,2.02,1.96,2.02,107000,214550,0.00,9
109/07/23,1.95,1.95,1.90,1.90,63000,121700,-0.12,3
109/07/24,1.99,2.01,1.99,2.01,48000,95900,+0.11,3
109/07/27,2.09,2.24,2.04,2.24,315000,662830,+0.23,19
109/07/28,2.42,2.70,2.15,2.25,399000,970550,+0.01,38
109/07/29,2.05,2.05,1.70,1.80,111000,208110,-0.45,13
109/07/30,1.84,1.91,1.78,1.78,154000,280560,-0.02,10
109/07/31,1.75,1.76,1.71,1.72,164000,283840,-0.06,10
109/08/03,1.64,1.64,1.51,1.51,90000,141780,-0.21,5
109/08/04,1.45,1.46,1.41,1.41,181000,258320,-0.10,6
109/08/05,1.41,1.47,1.39,1.40,190000,271370,-0.01,10
109/08/06,1.46,1.47,1.36,1.38,154000,215050,-0.02,10
109/08/07,1.34,1.41,1.34,1.41,132000,183600,+0.03,2
109/08/10,1.23,1.24,1.23,1.24,37000,45520,-0.17,2
109/08/11,---,---,---,---,0,0,---,0
109/08/12,1.05,1.31,1.05,1.31,72000,75860,+0.12,3
109/08/13,1.28,1.28,1.26,1.26,72000,90740,-0.05,2
109/08/14,---,---,---,---,0,0,---,0
