109/09/01,1.00,1.03,1.00,1.03,26000,26600,+0.16,6
109/09/02,1.07,1.07,0.99,0.99,34000,35650,-0.04,5
109/09/03,1.02,1.02,1.02,1.02,7000,7140,+0.03,1
109/09/04,0.96,0.96,0.90,0.93,63000,60390,-0.09,4
109/09/07,0.74,0.74,0.67,0.67,124000,88780,-0.26,7
109/09/08,0.70,0.70,0.62,0.62,63000,42500,-0.05,2
109/09/09,0.65,0.65,0.64,0.64,58000,37550,+0.02,2
109/09/10,0.69,0.69,0.64,0.64,75000,49040,0.00,3
109/09/11,0.62,0.62,0.62,0.62,60000,37200,-0.02,1
109/09/14,0.61,0.64,0.61,0.64,20000,12500,+0.02,2
109/09/15,---,---,---,---,0,0,---,0
109/09/16,0.65,0.65,0.65,0.65,10000,6500,+0.02,1
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,0.52,0.52,0.52,0.52,10000,5200,-0.06,1
109/09/25,---,---,---,---,0,0,---,0
109/09/28,0.45,0.45,0.45,0.45,50000,22500,0.00,1
109/09/29,0.45,0.45,0.45,0.45,50000,22500,0.00,1
109/09/30,---,---,---,---,0,0,---,0
109/10/05,---,---,---,---,0,0,---,0
109/10/06,0.44,0.47,0.44,0.47,20000,9100,+0.03,2
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,0.53,0.53,0.53,0.53,10000,5300,+0.04,1
109/10/13,0.47,0.47,0.47,0.47,10000,4700,-0.06,1
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,0.38,0.38,0.38,0.38,10000,3800,-0.04,1
109/10/20,---,---,---,---,0,0,---,0
109/10/21,0.42,0.42,0.42,0.42,10000,4200,+0.02,1
109/10/22,---,---,---,---,0,0,---,0
109/10/23,0.41,0.41,0.41,0.41,10000,4100,-0.02,1
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
109/11/02,---,---,---,---,0,0,---,0
109/11/03,---,---,---,---,0,0,---,0
109/11/04,0.35,0.35,0.35,0.35,10000,3500,+0.01,1
109/11/05,---,---,---,---,0,0,---,0
109/11/06,---,---,---,---,0,0,---,0
109/11/09,0.35,0.36,0.35,0.36,60000,21300,+0.01,2
109/11/10,---,---,---,---,0,0,---,0
109/11/11,0.24,0.24,0.24,0.24,10000,2400,-0.04,1
109/11/12,---,---,---,---,0,0,---,0
109/11/13,---,---,---,---,0,0,---,0
