108/10/21,3.38,3.38,3.38,3.38,2000,6760,+0.19,1
108/10/22,---,---,---,---,0,0,---,0
108/10/23,3.11,3.11,3.11,3.11,10000,31100,-0.13,1
108/10/24,---,---,---,---,0,0,---,0
108/10/25,2.98,2.98,2.98,2.98,10000,29800,-0.02,1
108/10/28,3.12,3.12,3.12,3.12,34000,106080,+0.14,1
108/10/29,2.99,2.99,2.99,2.99,34000,101660,-0.13,1
108/10/30,---,---,---,---,0,0,---,0
108/10/31,2.86,2.86,2.86,2.86,16000,45760,-0.08,2
108/11/01,---,---,---,---,0,0,---,0
108/11/04,2.70,2.70,2.66,2.66,16000,42960,-0.10,2
108/11/05,2.60,2.60,2.60,2.60,10000,26000,-0.06,1
108/11/06,2.66,2.87,2.66,2.87,155000,420600,+0.27,6
108/11/07,2.78,3.38,2.78,3.38,275000,813900,+0.51,9
108/11/08,2.92,3.11,2.92,3.11,150000,451000,-0.27,3
108/11/11,3.32,3.32,3.32,3.32,50000,166000,+0.21,1
108/11/12,3.04,3.04,3.04,3.04,10000,30400,-0.28,1
108/11/13,3.02,3.05,3.02,3.05,60000,182250,+0.01,3
108/11/14,2.98,2.98,2.98,2.98,60000,178800,-0.07,1
108/11/15,---,---,---,---,0,0,---,0
108/11/18,---,---,---,---,0,0,---,0
108/11/19,2.58,2.58,2.58,2.58,1000,2580,-0.06,1
108/11/20,2.62,2.69,2.62,2.69,2000,5310,+0.11,2
108/11/21,2.92,2.92,2.92,2.92,1000,2920,+0.23,1
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,2.35,2.35,2.35,2.35,50000,117500,-0.06,1
108/11/28,2.39,2.39,2.39,2.39,50000,119500,+0.04,1
108/11/29,---,---,---,---,0,0,---,0
108/12/02,2.39,2.39,2.39,2.39,44000,105160,+0.02,1
108/12/03,2.23,2.23,2.23,2.23,44000,98120,-0.16,1
108/12/04,2.28,2.28,2.28,2.28,3000,6840,+0.05,1
108/12/05,2.16,2.16,2.16,2.16,3000,6480,-0.12,1
108/12/06,---,---,---,---,0,0,---,0
108/12/09,2.04,2.04,2.04,2.04,50000,102000,-0.01,1
108/12/10,1.93,1.93,1.93,1.93,50000,96500,-0.11,1
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,---,---,---,---,0,0,---,0
108/12/17,---,---,---,---,0,0,---,0
108/12/18,---,---,---,---,0,0,---,0
108/12/19,1.66,1.66,1.66,1.66,50000,83000,-0.02,1
108/12/20,1.62,1.71,1.62,1.69,102000,169880,+0.03,3
108/12/23,1.67,1.67,1.67,1.67,50000,83500,-0.02,1
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,1.56,1.59,1.56,1.59,49000,76470,+0.04,2
108/12/30,1.54,1.54,1.52,1.52,49000,75440,-0.07,2
108/12/31,1.45,1.45,1.45,1.45,50000,72500,-0.07,1
109/01/02,1.37,1.46,1.37,1.46,220000,313700,+0.01,5
109/01/03,1.42,1.47,1.42,1.47,270000,390860,+0.01,4
109/01/06,1.43,1.49,1.43,1.49,170000,247300,+0.02,2
109/01/07,1.47,1.47,1.47,1.47,70000,102900,-0.02,1
109/01/08,1.60,1.60,1.60,1.60,68000,108800,+0.13,1
109/01/09,1.56,1.56,1.56,1.56,68000,106080,-0.04,1
109/01/10,1.66,1.84,1.66,1.84,113000,192920,+0.28,5
109/01/13,1.62,1.62,1.62,1.62,110000,178200,-0.22,3
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,1.64,1.68,1.64,1.68,67000,111440,+0.06,3
109/01/17,1.52,1.67,1.52,1.63,122000,190920,-0.05,5
109/01/20,1.57,1.58,1.57,1.58,58000,91340,-0.05,2
109/01/30,2.03,2.03,2.03,2.03,39000,79170,+0.45,2
109/01/31,1.79,1.86,1.79,1.86,60000,109570,-0.17,4
109/02/03,1.81,1.81,1.81,1.81,21000,38010,-0.05,2
