109/04/01,0.85,0.89,0.85,0.88,345000,302300,-0.11,11
109/04/06,0.86,0.86,0.81,0.81,469000,389090,-0.07,36
109/04/07,0.74,0.88,0.65,0.88,477000,366510,+0.07,29
109/04/08,0.88,0.88,0.76,0.81,1842000,1458390,-0.07,47
109/04/09,0.78,0.83,0.78,0.83,588000,476310,+0.02,52
109/04/10,0.83,0.83,0.80,0.82,328000,268600,-0.01,15
109/04/13,0.83,0.85,0.83,0.84,206000,172140,+0.02,15
109/04/14,0.82,0.82,0.79,0.80,365000,294000,-0.04,29
109/04/15,0.80,0.80,0.78,0.80,208000,164250,0.00,21
109/04/16,0.80,0.82,0.78,0.81,254000,202970,+0.01,15
109/04/17,0.76,0.80,0.74,0.78,1018000,782030,-0.03,49
109/04/20,0.77,0.79,0.77,0.78,406000,316480,0.00,19
109/04/21,0.78,0.81,0.76,0.81,575000,451120,+0.03,23
109/04/22,0.83,0.84,0.82,0.83,254000,211790,+0.02,25
109/04/23,0.80,0.84,0.80,0.82,233000,192820,-0.01,10
109/04/24,0.83,0.87,0.83,0.87,436000,375750,+0.05,26
109/04/27,0.86,0.87,0.85,0.85,1499000,1289840,-0.02,31
109/04/28,0.86,0.90,0.86,0.88,299000,266180,+0.03,28
109/04/29,0.83,0.84,0.79,0.80,320000,260730,-0.08,24
109/04/30,0.54,0.77,0.54,0.76,200000,149740,-0.04,16
109/05/04,0.78,0.80,0.78,0.78,186000,147110,+0.02,6
109/05/05,0.78,0.78,0.78,0.78,8000,6240,0.00,6
109/05/06,0.78,0.78,0.77,0.78,82000,63390,0.00,6
109/05/07,0.74,0.74,0.73,0.74,15000,11050,-0.04,3
109/05/08,0.71,0.71,0.66,0.68,103000,70570,-0.06,10
109/05/11,0.63,0.68,0.63,0.68,506000,324050,0.00,14
109/05/12,0.69,0.71,0.69,0.71,52000,36380,+0.03,4
109/05/13,0.71,0.72,0.71,0.71,75000,53720,0.00,6
109/05/14,0.72,0.73,0.72,0.73,50000,36400,+0.02,3
109/05/15,0.70,0.72,0.70,0.72,40000,28200,-0.01,3
109/05/18,0.77,0.82,0.77,0.82,144000,114900,+0.10,7
109/05/19,0.80,0.83,0.80,0.80,146000,117800,-0.02,13
109/05/20,0.80,0.84,0.80,0.83,268000,220090,+0.03,14
109/05/21,0.81,0.81,0.78,0.79,101000,79990,-0.04,9
109/05/22,0.80,0.88,0.80,0.86,329000,280350,+0.07,22
109/05/25,0.85,0.87,0.78,0.78,300000,247800,-0.08,17
109/05/26,0.80,0.80,0.80,0.80,10000,8000,+0.02,1
109/05/27,0.77,0.78,0.77,0.78,40000,31150,-0.02,3
109/05/28,---,---,---,---,0,0,---,0
109/05/29,0.78,0.78,0.74,0.74,9000,6860,-0.04,3
109/06/01,0.70,0.70,0.69,0.69,70000,48700,-0.05,4
109/06/02,0.64,0.65,0.64,0.65,255000,163400,-0.04,5
109/06/03,0.61,0.62,0.61,0.61,133000,81830,-0.04,5
109/06/04,0.62,0.62,0.62,0.62,80000,49600,+0.01,3
