109/09/23,1.62,1.62,1.62,1.62,1000,1620,+0.18,1
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,1.17,1.19,1.12,1.12,116000,136480,+0.03,5
109/10/05,1.12,1.12,1.05,1.06,144000,156080,-0.06,5
109/10/06,1.10,1.13,1.10,1.13,71000,79390,+0.07,3
109/10/07,1.10,1.24,1.10,1.21,191000,221450,+0.08,6
109/10/08,1.20,1.20,1.18,1.18,182000,215710,-0.03,15
109/10/12,1.08,1.11,1.08,1.11,110000,121110,-0.07,3
109/10/13,1.03,1.03,1.01,1.02,90000,91390,-0.09,3
109/10/14,1.02,1.02,1.02,1.02,13000,13260,0.00,1
109/10/15,---,---,---,---,0,0,---,0
109/10/16,0.78,0.78,0.78,0.78,3000,2340,-0.09,1
109/10/19,0.79,0.79,0.77,0.77,11000,8490,-0.01,3
109/10/20,0.78,0.78,0.78,0.78,1000,780,+0.01,1
109/10/21,0.79,0.79,0.76,0.77,33000,25570,-0.01,3
109/10/22,0.76,0.76,0.72,0.73,35000,25920,-0.04,3
109/10/23,0.77,0.77,0.77,0.77,50000,38500,+0.04,1
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,0.73,0.73,0.73,0.73,14000,10220,+0.03,1
109/10/29,0.65,0.65,0.65,0.65,14000,9100,-0.08,1
109/10/30,---,---,---,---,0,0,---,0
109/11/02,---,---,---,---,0,0,---,0
109/11/03,---,---,---,---,0,0,---,0
109/11/04,0.44,0.45,0.44,0.45,7000,3120,-0.02,2
109/11/05,0.51,0.53,0.46,0.46,350000,174000,+0.01,7
109/11/06,0.48,0.48,0.46,0.46,118000,55640,0.00,2
109/11/09,0.46,0.51,0.46,0.51,466000,224180,+0.05,10
109/11/10,0.51,0.55,0.47,0.47,648000,347760,-0.04,15
109/11/11,0.44,0.45,0.44,0.45,270000,119300,-0.02,5
109/11/12,0.46,0.47,0.46,0.47,624000,289040,+0.02,5
109/11/13,0.43,0.43,0.43,0.43,24000,10320,-0.04,1
109/11/16,0.45,0.47,0.45,0.47,400000,184000,+0.04,2
109/11/17,0.43,0.48,0.43,0.45,380000,174600,-0.02,6
109/11/18,0.42,0.42,0.42,0.42,520000,218400,-0.03,2
109/11/19,0.43,0.43,0.43,0.43,4000,1720,+0.01,1
109/11/20,0.59,0.60,0.59,0.60,134000,79560,+0.17,5
109/11/23,0.66,0.72,0.66,0.67,510000,346450,+0.07,12
109/11/24,0.59,0.60,0.59,0.60,66000,39100,-0.07,2
109/11/25,0.62,0.62,0.55,0.55,62000,34940,-0.05,2
109/11/26,0.54,0.56,0.54,0.56,126000,68320,+0.01,3
109/11/27,0.53,0.58,0.53,0.57,175000,99520,+0.01,6
109/11/30,0.56,0.58,0.56,0.56,211000,119560,-0.01,6
109/12/01,0.47,0.47,0.47,0.47,250000,117500,-0.09,1
109/12/02,---,---,---,---,0,0,---,0
109/12/03,0.50,0.52,0.50,0.52,150000,77400,+0.05,4
109/12/04,0.42,0.42,0.42,0.42,50000,21000,-0.10,1
