109/03/20,---,---,---,---,0,0,---,0
109/03/23,1.45,1.45,1.36,1.36,50000,69940,-0.28,4
109/03/24,1.50,1.68,1.50,1.54,85000,134320,+0.18,7
109/03/25,1.74,1.80,1.71,1.71,11000,19310,+0.17,7
109/03/26,1.74,1.74,1.74,1.74,1000,1740,+0.03,1
109/03/27,1.83,1.83,1.83,1.83,1000,1830,+0.09,1
109/03/30,---,---,---,---,0,0,---,0
109/03/31,1.51,1.51,1.51,1.51,78000,117780,-0.09,2
109/04/01,1.48,1.53,1.48,1.53,118000,177140,+0.02,2
109/04/06,1.55,1.66,1.55,1.66,117000,190830,+0.13,4
109/04/07,1.80,1.87,1.78,1.80,94000,168710,+0.14,12
109/04/08,1.77,2.02,1.77,2.02,43000,80710,+0.22,6
109/04/09,2.11,2.11,1.95,1.95,44000,91110,-0.07,5
109/04/10,---,---,---,---,0,0,---,0
109/04/13,1.91,1.91,1.91,1.91,10000,19100,0.00,1
109/04/14,1.88,2.04,1.88,2.00,23000,44780,+0.09,10
109/04/15,1.98,2.05,1.92,2.05,18000,35780,+0.05,13
109/04/16,2.01,2.01,2.01,2.01,1000,2010,-0.04,1
109/04/17,2.10,2.10,2.05,2.07,5000,10370,+0.06,5
109/04/20,2.00,2.08,2.00,2.08,11000,22800,+0.01,2
109/04/21,2.15,2.15,2.15,2.15,10000,21500,+0.07,1
109/04/22,---,---,---,---,0,0,---,0
109/04/23,---,---,---,---,0,0,---,0
109/04/24,1.74,1.74,1.74,1.74,2000,3480,-0.15,1
109/04/27,---,---,---,---,0,0,---,0
109/04/28,1.78,1.78,1.78,1.78,8000,14240,+0.03,1
109/04/29,1.84,1.89,1.84,1.89,23000,43030,+0.11,4
109/04/30,1.83,2.03,1.83,2.03,170000,335720,+0.14,15
109/05/04,1.82,1.96,1.82,1.94,153000,292270,-0.09,13
109/05/05,2.01,2.16,2.01,2.15,15000,32030,+0.21,8
109/05/06,1.97,2.01,1.94,2.01,19000,37550,-0.14,5
109/05/07,1.93,1.93,1.93,1.93,2000,3860,-0.08,1
109/05/08,2.05,2.05,2.05,2.05,10000,20500,+0.12,1
109/05/11,1.92,1.92,1.92,1.92,10000,19200,-0.13,1
