108/12/17,1.24,1.24,1.24,1.24,50000,62000,+0.10,1
108/12/18,1.26,1.27,1.22,1.27,67000,82520,+0.03,4
108/12/19,1.22,1.26,1.20,1.26,83000,100640,-0.01,6
108/12/20,1.20,1.20,1.17,1.20,165000,195850,-0.06,6
108/12/23,1.18,1.27,1.18,1.27,425000,525510,+0.07,13
108/12/24,1.23,1.24,1.18,1.18,230000,279800,-0.09,9
108/12/25,1.17,1.18,1.16,1.16,101000,118620,-0.02,6
108/12/26,1.16,1.20,1.16,1.18,148000,174710,+0.02,9
108/12/27,1.06,1.14,1.06,1.14,368000,411090,-0.04,15
108/12/30,1.14,1.19,1.14,1.19,570000,664750,+0.05,15
108/12/31,1.19,1.19,1.18,1.18,118000,139740,-0.01,3
109/01/02,1.12,1.12,1.07,1.10,58000,63360,-0.08,7
109/01/03,1.13,1.13,1.13,1.13,15000,16950,+0.03,1
109/01/06,1.16,1.19,1.15,1.19,363000,427660,+0.06,6
109/01/07,1.11,1.19,1.11,1.16,454000,518290,-0.03,13
109/01/08,1.07,1.07,1.02,1.03,206000,216700,-0.13,11
109/01/09,0.95,1.03,0.95,1.03,785000,783060,0.00,21
109/01/10,1.04,1.05,0.97,0.97,1393000,1397160,-0.06,35
109/01/13,0.94,0.95,0.89,0.89,1370000,1265970,-0.08,31
109/01/14,0.88,0.89,0.88,0.88,503000,446240,-0.01,8
109/01/15,0.87,0.90,0.87,0.90,83000,73970,+0.02,4
109/01/16,0.89,0.89,0.89,0.89,110000,97900,-0.01,7
109/01/17,---,---,---,---,0,0,---,0
109/01/20,0.87,0.87,0.86,0.86,66000,57000,-0.03,3
109/01/30,0.94,1.05,0.94,1.05,409000,400340,+0.19,19
109/01/31,0.99,1.04,0.98,0.98,18000,18010,-0.07,6
109/02/03,1.12,1.13,0.97,0.97,54000,56380,-0.01,6
109/02/04,0.95,0.95,0.94,0.95,34000,32080,-0.02,5
109/02/05,0.92,0.92,0.87,0.87,162000,142540,-0.08,9
109/02/06,0.86,0.86,0.86,0.86,70000,60200,-0.01,2
109/02/07,0.88,0.90,0.87,0.90,172000,151460,+0.04,5
109/02/10,0.96,0.97,0.89,0.92,28000,26480,+0.02,4
109/02/11,0.88,0.88,0.86,0.86,32000,27820,-0.06,4
109/02/12,0.83,0.84,0.80,0.82,85000,69990,-0.04,11
109/02/13,0.80,0.84,0.79,0.84,92000,73700,+0.02,7
109/02/14,0.84,0.84,0.84,0.84,2000,1680,0.00,1
109/02/17,0.83,0.83,0.83,0.83,9000,7470,-0.01,1
109/02/18,0.82,0.91,0.82,0.91,71000,61880,+0.08,8
109/02/19,0.88,0.89,0.88,0.89,25000,22100,-0.02,2
109/02/20,0.87,0.87,0.87,0.87,5000,4350,-0.02,1
109/02/21,0.88,0.88,0.88,0.88,30000,26400,+0.01,1
109/02/24,---,---,---,---,0,0,---,0
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,0.98,1.01,0.98,1.01,52000,51690,+0.14,11
109/03/02,1.06,1.06,0.99,1.02,96000,97660,+0.01,5
109/03/03,0.91,0.91,0.90,0.90,20000,18100,-0.12,2
109/03/04,0.92,0.94,0.92,0.94,44000,41110,+0.04,4
109/03/05,0.82,0.82,0.81,0.81,39000,31880,-0.13,2
109/03/06,---,---,---,---,0,0,---,0
109/03/09,0.83,0.92,0.80,0.92,124000,106380,+0.11,10
109/03/10,0.87,0.96,0.87,0.95,184000,167080,+0.03,12
109/03/11,0.86,0.97,0.86,0.97,147000,131890,+0.02,7
109/03/12,1.01,1.17,0.99,1.17,192000,208500,+0.20,17
109/03/13,1.43,1.43,1.40,1.42,83000,118020,+0.25,5
109/03/16,1.40,1.52,1.40,1.48,20000,29040,+0.06,11
109/03/17,1.78,1.87,1.69,1.86,256000,474040,+0.38,13
109/03/18,1.87,2.28,1.87,2.27,255000,494650,+0.41,10
109/03/19,2.58,2.60,2.52,2.60,31000,78880,+0.33,6
109/03/20,2.35,2.51,2.25,2.25,65000,154650,-0.35,6
109/03/23,2.60,2.67,2.60,2.67,17000,44340,+0.42,2
109/03/24,2.50,2.50,2.38,2.38,7000,17260,-0.29,2
109/03/25,2.09,2.09,2.04,2.04,20000,41460,-0.34,4
109/03/26,---,---,---,---,0,0,---,0
109/03/27,1.98,1.98,1.98,1.98,5000,9900,-0.06,1
109/03/30,---,---,---,---,0,0,---,0
109/03/31,3.09,3.09,3.09,3.09,5000,15450,+0.52,1
109/04/01,3.05,3.05,3.05,3.05,5000,15250,-0.04,1
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,2.60,2.60,2.60,2.60,6000,15600,-0.09,1
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,2.28,2.28,2.28,2.28,10000,22800,-0.10,1
109/04/22,---,---,---,---,0,0,---,0
109/04/23,2.21,2.21,2.21,2.21,10000,22100,-0.07,1
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,---,---,---,---,0,0,---,0
109/05/13,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/15,---,---,---,---,0,0,---,0
109/05/18,---,---,---,---,0,0,---,0
109/05/19,---,---,---,---,0,0,---,0
109/05/20,---,---,---,---,0,0,---,0
109/05/21,---,---,---,---,0,0,---,0
109/05/22,---,---,---,---,0,0,---,0
109/05/25,---,---,---,---,0,0,---,0
109/05/26,---,---,---,---,0,0,---,0
109/05/27,---,---,---,---,0,0,---,0
109/05/28,---,---,---,---,0,0,---,0
109/05/29,---,---,---,---,0,0,---,0
109/06/01,---,---,---,---,0,0,---,0
109/06/02,---,---,---,---,0,0,---,0
109/06/03,---,---,---,---,0,0,---,0
109/06/04,---,---,---,---,0,0,---,0
109/06/05,---,---,---,---,0,0,---,0
109/06/08,---,---,---,---,0,0,---,0
109/06/09,---,---,---,---,0,0,---,0
109/06/10,---,---,---,---,0,0,---,0
109/06/11,---,---,---,---,0,0,---,0
109/06/12,---,---,---,---,0,0,---,0
109/06/15,---,---,---,---,0,0,---,0
109/06/16,---,---,---,---,0,0,---,0
109/06/17,---,---,---,---,0,0,---,0
109/06/18,---,---,---,---,0,0,---,0
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,---,---,---,---,0,0,---,0
109/06/30,---,---,---,---,0,0,---,0
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,---,---,---,---,0,0,---,0
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
