108/09/09,0.73,0.73,0.73,0.73,10000,7300,-0.26,1
108/09/10,0.69,0.69,0.49,0.49,177000,93460,-0.24,10
108/09/11,0.44,0.44,0.41,0.42,152000,64120,-0.07,6
108/09/12,0.44,0.45,0.43,0.44,93000,40620,+0.02,8
108/09/16,0.38,0.38,0.37,0.38,43000,16210,-0.06,14
108/09/17,---,---,---,---,0,0,---,0
108/09/18,---,---,---,---,0,0,---,0
108/09/19,---,---,---,---,0,0,---,0
108/09/20,0.39,0.41,0.39,0.41,17000,6720,+0.05,3
108/09/23,0.42,0.46,0.42,0.46,6000,2670,+0.05,5
108/09/24,0.46,0.46,0.42,0.42,30000,12730,-0.04,5
108/09/25,---,---,---,---,0,0,---,0
108/09/26,0.38,0.39,0.38,0.39,41000,15590,0.00,3
108/09/27,0.30,0.30,0.30,0.30,20000,6000,-0.09,2
108/10/01,0.31,0.32,0.31,0.32,9000,2800,+0.02,3
108/10/02,0.33,0.33,0.33,0.33,42000,13860,+0.01,1
108/10/03,---,---,---,---,0,0,---,0
108/10/04,---,---,---,---,0,0,---,0
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,---,---,---,---,0,0,---,0
108/10/14,---,---,---,---,0,0,---,0
108/10/15,0.27,0.27,0.27,0.27,10000,2700,-0.08,1
108/10/16,0.22,0.22,0.22,0.22,30000,6600,-0.05,1
108/10/17,---,---,---,---,0,0,---,0
108/10/18,0.20,0.20,0.20,0.20,210000,42000,-0.01,1
108/10/21,0.20,0.20,0.20,0.20,210000,42000,0.00,2
108/10/22,---,---,---,---,0,0,---,0
108/10/23,---,---,---,---,0,0,---,0
108/10/24,---,---,---,---,0,0,---,0
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
108/11/06,---,---,---,---,0,0,---,0
108/11/07,---,---,---,---,0,0,---,0
108/11/08,---,---,---,---,0,0,---,0
108/11/11,---,---,---,---,0,0,---,0
108/11/12,---,---,---,---,0,0,---,0
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,---,---,---,---,0,0,---,0
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
