109/07/28,2.22,2.27,2.18,2.27,53000,117610,+0.49,7
109/07/29,2.31,2.31,2.28,2.28,45000,103800,+0.01,2
109/07/30,2.19,2.19,2.12,2.12,31000,66160,-0.16,6
109/07/31,---,---,---,---,0,0,---,0
109/08/03,2.10,2.10,2.09,2.09,11000,23050,-0.05,2
109/08/04,2.10,2.10,2.10,2.10,5000,10500,+0.01,1
109/08/05,---,---,---,---,0,0,---,0
109/08/06,2.11,2.16,2.11,2.16,64000,137890,+0.06,7
109/08/07,2.19,2.19,2.17,2.19,35000,76450,+0.03,4
109/08/10,2.20,2.26,2.17,2.24,65000,143500,+0.05,7
109/08/11,2.23,2.23,2.23,2.23,6000,13380,-0.01,1
109/08/12,2.31,2.31,2.28,2.31,59000,135010,+0.08,4
109/08/13,2.19,2.20,2.19,2.20,12000,26300,-0.11,2
109/08/14,2.20,2.20,2.20,2.20,19000,41800,0.00,1
109/08/17,2.18,2.18,2.18,2.18,8000,17440,-0.02,2
109/08/18,---,---,---,---,0,0,---,0
109/08/19,2.17,2.18,2.17,2.18,20000,43500,+0.02,2
109/08/20,2.19,2.40,2.19,2.40,47000,108910,+0.22,9
109/08/21,2.31,2.31,2.30,2.31,23000,53080,-0.09,4
109/08/24,2.31,2.31,2.31,2.31,10000,23100,0.00,1
109/08/25,2.26,2.27,2.26,2.27,22000,49740,-0.04,2
109/08/26,2.26,2.26,2.26,2.26,16000,36160,-0.01,1
109/08/27,2.32,2.32,2.32,2.32,1000,2320,+0.06,1
109/08/28,---,---,---,---,0,0,---,0
109/08/31,2.08,2.08,2.07,2.07,13000,26970,-0.24,2
109/09/01,2.08,2.08,2.08,2.08,1000,2080,+0.01,1
109/09/02,2.05,2.05,2.05,2.05,2000,4100,-0.03,2
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,---,---,---,---,0,0,---,0
109/09/18,2.11,2.11,2.11,2.11,3000,6330,-0.08,1
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,2.21,2.21,2.21,2.21,3000,6630,+0.05,1
109/09/25,2.31,2.31,2.31,2.31,2000,4620,+0.10,1
109/09/28,2.30,2.30,2.27,2.27,5000,11440,-0.04,2
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,---,---,---,---,0,0,---,0
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,2.14,2.14,2.14,2.14,3000,6420,-0.06,1
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
109/11/02,---,---,---,---,0,0,---,0
109/11/03,---,---,---,---,0,0,---,0
109/11/04,---,---,---,---,0,0,---,0
109/11/05,---,---,---,---,0,0,---,0
109/11/06,---,---,---,---,0,0,---,0
109/11/09,---,---,---,---,0,0,---,0
109/11/10,---,---,---,---,0,0,---,0
109/11/11,---,---,---,---,0,0,---,0
109/11/12,---,---,---,---,0,0,---,0
109/11/13,---,---,---,---,0,0,---,0
109/11/16,---,---,---,---,0,0,---,0
109/11/17,---,---,---,---,0,0,---,0
109/11/18,1.76,1.76,1.71,1.71,18000,30940,-0.28,6
109/11/19,1.58,1.61,1.51,1.53,48000,74770,-0.18,10
109/11/20,1.60,1.62,1.59,1.59,44000,70280,+0.06,8
109/11/23,1.59,1.61,1.31,1.31,10000,15400,-0.28,3
109/11/24,1.15,1.24,1.12,1.18,132000,154980,-0.13,18
109/11/25,1.18,1.20,1.14,1.20,96000,111980,+0.02,8
109/11/26,1.13,1.13,0.98,0.98,152000,152620,-0.22,18
109/11/27,0.98,1.00,0.86,0.93,190000,179100,-0.05,20
109/11/30,0.88,0.93,0.88,0.92,291000,265360,-0.01,9
109/12/01,0.90,0.94,0.89,0.94,133000,121400,+0.02,15
109/12/02,0.91,0.91,0.89,0.91,51000,46290,-0.03,5
109/12/03,0.89,1.01,0.89,1.01,318000,309310,+0.10,28
109/12/04,1.04,1.20,1.04,1.16,243000,263800,+0.15,33
109/12/07,1.09,1.09,1.00,1.02,221000,228700,-0.14,11
109/12/08,1.01,1.03,1.01,1.03,47000,48270,+0.01,2
109/12/09,0.99,0.99,0.99,0.99,2000,1980,-0.04,1
109/12/10,1.04,1.11,1.04,1.10,124000,131200,+0.11,16
109/12/11,1.03,1.23,1.03,1.23,480000,539180,+0.13,21
109/12/14,1.16,1.17,1.14,1.16,479000,553670,-0.07,10
109/12/15,1.16,1.27,1.16,1.27,233000,286740,+0.11,15
109/12/16,1.19,1.19,1.17,1.19,137000,162660,-0.08,6
109/12/17,1.20,1.23,1.20,1.23,45000,54540,+0.04,5
109/12/18,1.17,1.17,1.17,1.17,30000,35100,-0.06,3
109/12/21,1.22,1.22,1.21,1.21,15000,18200,+0.04,3
109/12/22,1.18,1.29,1.18,1.29,115000,146600,+0.08,5
109/12/23,1.24,1.25,1.15,1.15,114000,141230,-0.14,4
109/12/24,1.09,1.14,1.09,1.14,15000,16850,-0.01,2
109/12/25,1.13,1.14,1.13,1.14,76000,86320,0.00,3
