109/08/28,1.59,1.59,1.52,1.52,70000,109200,-0.05,2
109/08/31,1.50,1.50,1.50,1.50,10000,15000,-0.02,1
109/09/01,1.34,1.37,1.21,1.21,847000,1125370,-0.29,16
109/09/02,1.27,1.27,1.16,1.16,759000,912530,-0.05,24
109/09/03,1.39,1.39,1.19,1.19,113000,143630,+0.03,5
109/09/04,1.05,1.21,1.05,1.18,493000,549770,-0.01,11
109/09/07,1.14,1.15,1.03,1.03,410000,465450,-0.15,12
109/09/08,1.00,1.03,0.99,1.03,311000,316240,0.00,10
109/09/09,0.95,1.02,0.95,1.01,409000,408990,-0.02,10
109/09/10,1.00,1.00,0.99,0.99,118000,117800,-0.02,3
109/09/11,---,---,---,---,0,0,---,0
109/09/14,1.02,1.06,1.02,1.06,86000,87840,+0.14,2
109/09/15,1.08,1.08,1.08,1.08,86000,92880,+0.02,1
109/09/16,1.11,1.18,1.11,1.18,180000,205880,+0.10,5
109/09/17,1.05,1.15,1.05,1.11,392000,436450,-0.07,14
109/09/18,1.08,1.15,1.08,1.15,490000,541080,+0.04,15
109/09/21,1.20,1.27,1.19,1.19,343000,420630,+0.04,19
109/09/22,1.16,1.16,1.16,1.16,3000,3480,-0.03,3
109/09/23,1.07,1.09,1.07,1.08,65000,70100,-0.08,5
109/09/24,1.01,1.03,1.01,1.03,89000,90370,-0.05,3
109/09/25,0.97,0.97,0.79,0.79,168000,158020,-0.24,8
109/09/28,0.89,0.94,0.89,0.94,267000,241530,+0.15,10
109/09/29,1.06,1.06,1.06,1.06,143000,151580,+0.12,2
109/09/30,0.90,0.98,0.90,0.98,131000,122500,-0.08,6
109/10/05,0.96,1.00,0.96,1.00,445000,436810,+0.02,15
109/10/06,1.06,1.20,1.06,1.20,412000,474570,+0.20,24
109/10/07,1.11,1.15,1.11,1.14,98000,109950,-0.06,24
109/10/08,---,---,---,---,0,0,---,0
109/10/12,0.84,0.85,0.78,0.78,50000,40900,-0.21,5
109/10/13,0.77,0.77,0.77,0.77,10000,7700,-0.01,1
109/10/14,---,---,---,---,0,0,---,0
109/10/15,0.69,0.70,0.69,0.70,11000,7690,-0.02,2
109/10/16,0.71,0.71,0.71,0.71,11000,7810,+0.01,1
109/10/19,---,---,---,---,0,0,---,0
109/10/20,0.60,0.60,0.59,0.59,12000,7190,+0.02,3
109/10/21,0.60,0.60,0.58,0.58,32000,18720,-0.01,11
109/10/22,0.55,0.55,0.51,0.51,20000,10600,-0.07,2
109/10/23,0.51,0.58,0.51,0.56,158000,86680,+0.05,15
109/10/26,0.55,0.55,0.52,0.52,138000,75440,-0.04,11
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
109/11/02,---,---,---,---,0,0,---,0
109/11/03,---,---,---,---,0,0,---,0
109/11/04,0.38,0.38,0.38,0.38,30000,11400,+0.03,1
109/11/05,0.48,0.51,0.47,0.49,110000,53400,+0.11,7
109/11/06,0.47,0.55,0.47,0.52,311000,158150,+0.03,28
109/11/09,0.55,0.56,0.51,0.53,309000,168190,+0.01,14
109/11/10,0.54,0.57,0.54,0.57,171000,97170,+0.04,3
109/11/11,0.51,0.63,0.51,0.61,309000,173840,+0.04,10
109/11/12,0.59,0.61,0.57,0.61,337000,198840,0.00,24
109/11/13,0.61,0.61,0.61,0.61,101000,61610,0.00,3
109/11/16,0.59,0.59,0.59,0.59,60000,35400,-0.02,1
109/11/17,0.57,0.57,0.55,0.55,60000,33400,-0.04,3
109/11/18,---,---,---,---,0,0,---,0
109/11/19,0.58,0.59,0.58,0.59,128000,74510,+0.04,4
109/11/20,0.50,0.50,0.50,0.50,128000,64000,-0.09,2
109/11/23,---,---,---,---,0,0,---,0
109/11/24,0.54,0.55,0.54,0.55,20000,10900,+0.06,2
109/11/25,0.50,0.51,0.50,0.51,20000,10110,-0.04,6
109/11/26,---,---,---,---,0,0,---,0
109/11/27,---,---,---,---,0,0,---,0
109/11/30,0.54,0.54,0.50,0.50,98000,52480,+0.04,3
109/12/01,0.50,0.50,0.50,0.50,98000,49000,0.00,10
109/12/02,0.58,0.62,0.55,0.59,172000,101290,+0.09,10
109/12/03,0.71,0.71,0.60,0.60,170000,118290,+0.01,11
109/12/04,0.50,0.50,0.47,0.47,52000,24500,-0.13,2
109/12/07,0.43,0.43,0.43,0.43,2000,860,-0.04,1
109/12/08,0.45,0.45,0.43,0.43,106000,47580,0.00,2
109/12/09,0.33,0.33,0.33,0.33,8000,2640,-0.10,1
109/12/10,0.38,0.38,0.36,0.36,200000,74000,+0.03,2
109/12/11,---,---,---,---,0,0,---,0
109/12/14,0.27,0.27,0.27,0.27,50000,13500,-0.02,1
109/12/15,---,---,---,---,0,0,---,0
109/12/16,0.27,0.27,0.27,0.27,100000,27000,+0.01,1
109/12/17,---,---,---,---,0,0,---,0
109/12/18,0.29,0.29,0.29,0.29,200000,58000,+0.02,2
109/12/21,---,---,---,---,0,0,---,0
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
