108/06/06,1.16,1.16,1.16,1.16,8000,9280,-0.36,3
108/06/10,1.12,1.12,1.12,1.12,3000,3360,-0.04,1
108/06/11,---,---,---,---,0,0,---,0
108/06/12,---,---,---,---,0,0,---,0
108/06/13,---,---,---,---,0,0,---,0
108/06/14,1.07,1.07,1.07,1.07,10000,10700,0.00,1
108/06/17,---,---,---,---,0,0,---,0
108/06/18,0.99,0.99,0.99,0.99,5000,4950,-0.06,1
108/06/19,0.88,0.88,0.88,0.88,15000,13200,-0.11,2
108/06/20,0.89,0.90,0.89,0.90,35000,31340,+0.02,2
108/06/21,0.87,0.87,0.85,0.87,34000,29300,-0.03,8
108/06/24,0.91,0.91,0.91,0.91,10000,9100,+0.04,1
108/06/25,0.90,0.90,0.90,0.90,67000,60300,-0.01,1
108/06/26,0.93,0.94,0.91,0.92,95000,88260,+0.02,5
108/06/27,0.89,0.89,0.89,0.89,17000,15130,-0.03,1
108/06/28,---,---,---,---,0,0,---,0
108/07/01,---,---,---,---,0,0,---,0
108/07/02,---,---,---,---,0,0,---,0
108/07/03,---,---,---,---,0,0,---,0
108/07/04,---,---,---,---,0,0,---,0
108/07/05,---,---,---,---,0,0,---,0
108/07/08,---,---,---,---,0,0,---,0
108/07/09,---,---,---,---,0,0,---,0
108/07/10,---,---,---,---,0,0,---,0
108/07/11,---,---,---,---,0,0,---,0
108/07/12,---,---,---,---,0,0,---,0
108/07/15,---,---,---,---,0,0,---,0
108/07/16,0.70,0.70,0.70,0.70,5000,3500,-0.05,1
108/07/17,---,---,---,---,0,0,---,0
108/07/18,---,---,---,---,0,0,---,0
108/07/19,---,---,---,---,0,0,---,0
108/07/22,---,---,---,---,0,0,---,0
108/07/23,---,---,---,---,0,0,---,0
108/07/24,---,---,---,---,0,0,---,0
108/07/25,---,---,---,---,0,0,---,0
108/07/26,---,---,---,---,0,0,---,0
108/07/29,---,---,---,---,0,0,---,0
108/07/30,---,---,---,---,0,0,---,0
108/07/31,---,---,---,---,0,0,---,0
108/08/01,---,---,---,---,0,0,---,0
108/08/02,0.58,0.59,0.58,0.59,15000,8790,-0.02,2
108/08/05,0.51,0.51,0.46,0.46,58000,27420,-0.13,3
108/08/06,0.45,0.45,0.45,0.45,10000,4500,-0.01,1
108/08/07,0.44,0.44,0.40,0.40,177000,71480,-0.05,5
108/08/08,0.35,0.35,0.30,0.31,256000,83860,-0.09,8
108/08/12,0.26,0.30,0.24,0.28,708000,183360,-0.03,18
108/08/13,0.27,0.30,0.27,0.28,112000,30690,0.00,9
108/08/14,0.21,0.29,0.20,0.28,418000,106600,0.00,11
108/08/15,0.29,0.32,0.28,0.32,1355000,389840,+0.04,11
108/08/16,0.29,0.30,0.28,0.30,376000,108990,-0.02,11
108/08/19,0.28,0.28,0.24,0.24,144000,37140,-0.06,6
108/08/20,0.22,0.25,0.22,0.25,312000,72940,+0.01,7
108/08/21,0.23,0.23,0.21,0.21,246000,53380,-0.04,8
108/08/22,0.17,0.17,0.15,0.16,1377000,223130,-0.05,81
108/08/23,0.18,0.18,0.18,0.18,806000,145080,+0.02,10
108/08/26,0.19,0.21,0.18,0.18,882000,165820,0.00,19
108/08/27,0.14,0.15,0.12,0.12,1063000,144350,-0.06,35
108/08/28,0.12,0.15,0.12,0.13,1125000,148010,+0.01,59
108/08/29,0.16,0.16,0.14,0.14,480000,72100,+0.01,13
108/08/30,0.12,0.12,0.12,0.12,2000,240,-0.02,2
108/09/02,0.12,0.16,0.12,0.16,25000,3200,+0.04,2
108/09/03,---,---,---,---,0,0,---,0
108/09/04,0.10,0.10,0.10,0.10,286000,28600,-0.06,8
108/09/05,0.15,0.15,0.15,0.15,1000,150,+0.05,1
108/09/06,0.10,0.13,0.10,0.13,190000,20640,-0.02,8
108/09/09,0.12,0.12,0.12,0.12,89000,10680,-0.01,3
108/09/10,0.11,0.11,0.11,0.11,150000,16500,-0.01,3
108/09/11,---,---,---,---,0,0,---,0
108/09/12,0.11,0.11,0.10,0.10,199000,21400,0.00,5
108/09/16,---,---,---,---,0,0,---,0
108/09/17,0.10,0.10,0.10,0.10,110000,11000,0.00,1
108/09/18,0.10,0.10,0.10,0.10,80000,8000,0.00,2
108/09/19,---,---,---,---,0,0,---,0
108/09/20,---,---,---,---,0,0,---,0
108/09/23,0.09,0.09,0.09,0.09,50000,4500,-0.01,1
108/09/24,0.09,0.09,0.09,0.09,200000,18000,0.00,3
108/09/25,---,---,---,---,0,0,---,0
108/09/26,---,---,---,---,0,0,---,0
108/09/27,0.09,0.09,0.09,0.09,80000,7200,0.00,3
108/10/01,---,---,---,---,0,0,---,0
108/10/02,---,---,---,---,0,0,---,0
108/10/03,---,---,---,---,0,0,---,0
108/10/04,---,---,---,---,0,0,---,0
108/10/07,---,---,---,---,0,0,---,0
108/10/08,0.05,0.05,0.05,0.05,10000,500,-0.04,1
108/10/09,---,---,---,---,0,0,---,0
108/10/14,0.03,0.05,0.03,0.05,11000,350,0.00,2
108/10/15,---,---,---,---,0,0,---,0
108/10/16,0.03,0.03,0.03,0.03,15000,450,-0.02,1
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
108/10/23,---,---,---,---,0,0,---,0
108/10/24,---,---,---,---,0,0,---,0
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
108/11/06,---,---,---,---,0,0,---,0
108/11/07,---,---,---,---,0,0,---,0
108/11/08,---,---,---,---,0,0,---,0
108/11/11,---,---,---,---,0,0,---,0
108/11/12,---,---,---,---,0,0,---,0
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,---,---,---,---,0,0,---,0
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,---,---,---,---,0,0,---,0
108/11/28,---,---,---,---,0,0,---,0
108/11/29,---,---,---,---,0,0,---,0
108/12/02,---,---,---,---,0,0,---,0
108/12/03,---,---,---,---,0,0,---,0
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,---,---,---,---,0,0,---,0
108/12/17,---,---,---,---,0,0,---,0
108/12/18,---,---,---,---,0,0,---,0
108/12/19,---,---,---,---,0,0,---,0
108/12/20,---,---,---,---,0,0,---,0
108/12/23,---,---,---,---,0,0,---,0
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,0.01,0.01,0.01,0.01,10000,100,0.00,10
109/01/02,---,---,---,---,0,0,---,0
