109/04/16,1.05,1.06,1.05,1.06,80000,84300,+0.09,9
109/04/17,1.02,1.09,1.01,1.08,2189000,2336030,+0.02,67
109/04/20,1.10,1.17,1.03,1.03,1174000,1259510,-0.05,59
109/04/21,1.05,1.07,1.00,1.06,956000,991780,+0.03,52
109/04/22,1.08,1.08,1.04,1.05,690000,736010,-0.01,35
109/04/23,1.00,1.03,1.00,1.02,999000,1026200,-0.03,37
109/04/24,1.03,1.05,0.96,1.00,1587000,1607710,-0.02,30
109/04/27,0.95,1.01,0.95,1.00,464000,465940,0.00,11
109/04/28,0.95,0.95,0.82,0.87,1624000,1469360,-0.13,36
109/04/29,0.79,0.81,0.76,0.79,595000,461350,-0.08,10
109/04/30,0.78,0.78,0.75,0.75,75000,57480,-0.04,9
109/05/04,0.77,0.79,0.77,0.79,48000,37560,+0.04,6
109/05/05,0.80,0.80,0.79,0.79,325000,258350,0.00,4
109/05/06,0.70,0.72,0.70,0.72,350000,245700,-0.07,5
109/05/07,0.71,0.72,0.71,0.72,144000,102380,0.00,3
109/05/08,0.74,0.76,0.74,0.76,30000,22500,+0.04,3
109/05/11,---,---,---,---,0,0,---,0
109/05/12,0.75,0.78,0.75,0.78,29000,22320,+0.03,3
109/05/13,0.74,0.75,0.74,0.75,69000,51560,-0.03,2
109/05/14,0.77,0.77,0.77,0.77,19000,14630,+0.02,1
109/05/15,0.75,0.82,0.75,0.82,308000,248050,+0.05,10
109/05/18,0.77,0.78,0.77,0.77,238000,183380,-0.05,8
109/05/19,0.70,0.70,0.68,0.68,110000,75000,-0.09,2
109/05/20,---,---,---,---,0,0,---,0
109/05/21,---,---,---,---,0,0,---,0
109/05/22,0.67,0.67,0.67,0.67,150000,100500,-0.02,1
109/05/25,0.64,0.68,0.64,0.68,28000,18040,+0.01,2
109/05/26,0.64,0.67,0.64,0.67,63000,42150,-0.01,7
109/05/27,0.66,0.67,0.66,0.67,54000,36140,0.00,4
109/05/28,0.64,0.67,0.64,0.67,187000,122970,0.00,6
109/05/29,0.67,0.67,0.66,0.67,16000,10620,0.00,4
109/06/01,---,---,---,---,0,0,---,0
109/06/02,0.61,0.61,0.61,0.61,20000,12200,-0.03,1
109/06/03,0.60,0.60,0.60,0.60,50000,30000,-0.01,1
109/06/04,---,---,---,---,0,0,---,0
109/06/05,0.51,0.52,0.51,0.52,60000,30800,-0.07,2
109/06/08,---,---,---,---,0,0,---,0
109/06/09,---,---,---,---,0,0,---,0
109/06/10,---,---,---,---,0,0,---,0
109/06/11,0.60,0.60,0.60,0.60,70000,42000,+0.03,3
109/06/12,0.62,0.62,0.60,0.60,48000,29530,0.00,6
109/06/15,0.57,0.57,0.57,0.57,75000,42750,-0.03,4
109/06/16,0.55,0.55,0.54,0.54,80000,43850,-0.03,3
109/06/17,---,---,---,---,0,0,---,0
109/06/18,0.52,0.52,0.52,0.52,5000,2600,-0.02,1
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,0.48,0.48,0.48,0.48,3000,1440,0.00,1
109/06/30,---,---,---,---,0,0,---,0
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,0.42,0.42,0.42,0.42,10000,4200,-0.03,1
109/07/06,0.41,0.41,0.41,0.41,20000,8200,-0.01,1
109/07/07,0.34,0.38,0.34,0.38,40000,14400,-0.03,6
109/07/08,0.38,0.38,0.37,0.37,20000,7580,-0.01,4
109/07/09,0.40,0.40,0.40,0.40,5000,2000,+0.03,1
109/07/10,0.43,0.43,0.42,0.42,43000,18140,+0.02,2
109/07/13,0.40,0.41,0.40,0.41,8000,3260,-0.01,4
109/07/14,0.39,0.39,0.39,0.39,10000,3900,-0.02,1
109/07/15,0.36,0.37,0.36,0.37,10000,3670,-0.02,4
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,0.36,0.36,0.36,0.36,19000,6840,0.00,1
109/07/21,0.32,0.33,0.32,0.33,19000,6150,-0.03,4
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,0.32,0.32,0.32,0.32,8000,2560,+0.01,1
109/07/29,0.31,0.31,0.31,0.31,8000,2480,-0.01,4
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,0.25,0.25,0.25,0.25,12000,3000,-0.01,1
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,0.26,0.26,0.26,0.26,5000,1300,-0.02,1
109/08/14,0.26,0.26,0.26,0.26,1000,260,0.00,1
109/08/17,0.24,0.24,0.24,0.24,1000,240,-0.02,1
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,0.35,0.35,0.35,0.35,5000,1750,+0.05,1
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
