109/06/10,0.69,0.71,0.67,0.70,92000,63110,+0.06,7
109/06/11,0.70,0.70,0.60,0.60,310000,205500,-0.10,12
109/06/12,0.57,0.63,0.57,0.62,256000,156620,+0.02,9
109/06/15,0.64,0.64,0.55,0.55,113000,63880,-0.07,5
109/06/16,0.60,0.61,0.60,0.60,22000,13300,+0.05,3
109/06/17,0.59,0.59,0.58,0.58,72000,42260,-0.02,3
109/06/18,0.60,0.60,0.57,0.57,130000,76300,-0.01,4
109/06/19,0.60,0.60,0.60,0.60,190000,114000,+0.03,3
109/06/22,0.60,0.60,0.60,0.60,100000,60000,0.00,3
109/06/23,0.57,0.57,0.55,0.55,40000,22600,-0.05,2
109/06/24,0.62,0.62,0.62,0.62,14000,8680,+0.07,3
109/06/29,0.53,0.53,0.50,0.51,63000,32470,-0.11,9
109/06/30,0.51,0.51,0.47,0.47,210000,104450,-0.04,10
109/07/01,0.45,0.46,0.40,0.40,323000,137230,-0.07,17
109/07/02,0.40,0.41,0.38,0.40,152000,59620,0.00,17
109/07/03,0.40,0.52,0.40,0.47,365000,171030,+0.07,31
109/07/06,0.49,0.55,0.49,0.54,496000,259050,+0.07,51
109/07/07,0.56,0.56,0.49,0.50,401000,208110,-0.04,26
109/07/08,0.47,0.50,0.43,0.44,536000,240620,-0.06,23
109/07/09,0.47,0.51,0.45,0.50,457000,218180,+0.06,20
109/07/10,0.48,0.49,0.45,0.47,281000,133590,-0.03,27
109/07/13,0.49,0.54,0.49,0.54,571000,292330,+0.07,17
109/07/14,0.51,0.56,0.51,0.56,454000,248490,+0.02,15
109/07/15,0.60,0.61,0.57,0.57,317000,187090,+0.01,12
109/07/16,0.53,0.53,0.53,0.53,6000,3180,-0.04,2
109/07/17,0.48,0.55,0.45,0.45,275000,136010,-0.08,11
109/07/20,0.46,0.47,0.44,0.47,39000,17670,+0.02,5
109/07/21,0.48,0.53,0.48,0.53,55000,28520,+0.06,9
109/07/22,0.54,0.54,0.51,0.51,71000,37910,-0.02,3
109/07/23,0.54,0.54,0.52,0.52,42000,21860,+0.01,3
109/07/24,0.46,0.47,0.40,0.42,303000,128970,-0.10,17
109/07/27,0.41,0.41,0.36,0.36,266000,101990,-0.06,8
109/07/28,0.40,0.42,0.37,0.37,167000,68110,+0.01,8
109/07/29,0.38,0.38,0.37,0.37,112000,42040,0.00,6
109/07/30,0.40,0.40,0.40,0.40,33000,13200,+0.03,3
109/07/31,0.36,0.37,0.36,0.37,45000,16250,-0.03,4
109/08/03,0.33,0.33,0.27,0.27,131000,39450,-0.10,13
109/08/04,0.31,0.31,0.30,0.30,111000,33310,+0.03,3
109/08/05,0.31,0.33,0.31,0.33,168000,54040,+0.03,19
109/08/06,0.33,0.33,0.31,0.32,124000,39380,-0.01,13
109/08/07,0.33,0.35,0.33,0.35,153000,51760,+0.03,18
109/08/10,0.34,0.35,0.33,0.34,75000,25730,-0.01,8
109/08/11,0.33,0.33,0.29,0.31,53000,15860,-0.03,9
109/08/12,0.31,0.32,0.31,0.31,18000,5730,0.00,4
109/08/13,0.29,0.31,0.29,0.31,19000,5630,0.00,7
109/08/14,0.30,0.35,0.30,0.35,170000,56770,+0.04,20
109/08/17,0.34,0.35,0.34,0.35,151000,51370,0.00,9
109/08/18,0.33,0.33,0.33,0.33,2000,660,-0.02,1
109/08/19,0.29,0.35,0.29,0.34,45000,13810,+0.01,5
109/08/20,0.31,0.33,0.27,0.33,29000,8740,-0.01,12
109/08/21,---,---,---,---,0,0,---,0
109/08/24,0.29,0.32,0.29,0.32,25000,7280,+0.03,3
109/08/25,0.32,0.34,0.32,0.34,15000,4900,+0.02,3
109/08/26,0.32,0.36,0.32,0.35,166000,58170,+0.01,9
109/08/27,0.36,0.36,0.34,0.35,217000,76390,0.00,10
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
109/09/02,0.34,0.41,0.34,0.41,92000,35800,+0.09,10
109/09/03,0.39,0.39,0.35,0.39,151000,55140,-0.02,13
109/09/04,0.35,0.35,0.33,0.33,21000,7150,-0.06,3
109/09/07,0.25,0.25,0.25,0.25,23000,5750,-0.08,1
109/09/08,0.28,0.28,0.28,0.28,20000,5600,+0.03,1
109/09/09,---,---,---,---,0,0,---,0
109/09/10,0.33,0.33,0.32,0.33,161000,52730,+0.06,10
109/09/11,0.25,0.30,0.24,0.29,184000,46150,-0.04,23
109/09/14,0.29,0.32,0.28,0.32,33000,9840,+0.03,5
109/09/15,0.32,0.32,0.31,0.32,8000,2550,0.00,6
109/09/16,0.32,0.38,0.32,0.37,224000,82370,+0.05,17
109/09/17,0.32,0.35,0.32,0.35,126000,43020,-0.02,6
109/09/18,0.34,0.34,0.34,0.34,38000,12920,-0.01,7
109/09/21,---,---,---,---,0,0,---,0
109/09/22,0.37,0.38,0.37,0.38,52000,19750,+0.04,5
109/09/23,0.38,0.38,0.38,0.38,52000,19760,0.00,7
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,0.22,0.22,0.22,0.22,50000,11000,0.00,1
109/10/05,0.25,0.25,0.25,0.25,50000,12500,+0.03,1
