108/10/24,2.30,2.30,2.30,2.30,100000,230000,+0.20,1
108/10/25,2.32,2.34,2.27,2.34,129000,296160,+0.04,5
108/10/28,2.39,2.46,2.36,2.41,130000,314400,+0.07,8
108/10/29,2.56,2.79,2.56,2.71,404000,1071440,+0.30,24
108/10/30,2.44,2.73,2.39,2.73,429000,1060800,+0.02,26
108/10/31,3.16,3.16,3.02,3.02,175000,532750,+0.29,9
108/11/01,3.01,3.10,2.90,3.10,69000,211200,+0.08,3
108/11/04,3.12,3.17,3.03,3.03,65000,201350,-0.07,7
108/11/05,2.80,2.80,2.80,2.80,20000,56000,-0.23,1
108/11/06,2.93,3.01,2.93,3.01,116000,345450,+0.21,6
108/11/07,3.03,3.03,2.95,2.95,117000,349450,-0.06,10
108/11/08,3.31,3.33,3.31,3.33,5000,16590,+0.38,2
108/11/11,3.21,3.21,3.21,3.21,5000,16050,-0.12,1
108/11/12,2.95,2.97,2.95,2.97,51000,151270,-0.24,4
108/11/13,2.94,2.94,2.94,2.94,10000,29400,-0.03,1
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,3.39,3.69,3.39,3.63,27000,96600,+0.63,12
108/11/19,3.29,3.56,3.27,3.56,58000,196120,-0.07,8
108/11/20,3.61,3.82,3.49,3.61,56000,199880,+0.05,8
108/11/21,3.33,3.60,3.33,3.60,8000,27720,-0.01,3
108/11/22,3.59,3.59,3.59,3.59,2000,7180,-0.01,1
108/11/25,3.67,3.70,3.67,3.70,20000,73700,+0.11,2
108/11/26,3.87,4.13,3.66,3.66,34000,133060,-0.04,8
108/11/27,3.77,3.83,3.77,3.80,47000,179140,+0.14,3
108/11/28,---,---,---,---,0,0,---,0
108/11/29,4.10,4.13,3.88,3.88,12000,47940,+0.08,5
108/12/02,3.83,3.83,3.83,3.83,6000,22980,-0.05,1
108/12/03,---,---,---,---,0,0,---,0
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,3.52,3.52,3.52,3.52,15000,52800,+0.02,1
108/12/09,---,---,---,---,0,0,---,0
108/12/10,3.87,3.87,3.87,3.87,2000,7740,+0.18,1
108/12/11,3.89,4.15,3.89,4.15,13000,52020,+0.28,6
108/12/12,4.10,4.10,4.10,4.10,5000,20500,-0.05,1
108/12/13,---,---,---,---,0,0,---,0
108/12/16,4.18,4.18,4.18,4.18,10000,41800,+0.18,1
108/12/17,4.07,4.07,4.07,4.07,10000,40700,-0.11,1
108/12/18,---,---,---,---,0,0,---,0
108/12/19,4.12,4.41,4.12,4.41,25000,107620,+0.47,5
108/12/20,4.23,4.37,4.20,4.37,35000,149000,-0.04,4
108/12/23,4.09,4.09,4.07,4.07,15000,61250,-0.30,2
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,---,---,---,---,0,0,---,0
108/12/30,4.69,4.69,4.69,4.69,5000,23450,+1.08,2
108/12/31,4.69,4.69,4.69,4.69,5000,23450,0.00,1
109/01/02,---,---,---,---,0,0,---,0
109/01/03,---,---,---,---,0,0,---,0
109/01/06,---,---,---,---,0,0,---,0
109/01/07,---,---,---,---,0,0,---,0
109/01/08,4.08,4.21,4.08,4.21,12000,49220,+0.32,2
109/01/09,4.26,4.26,4.26,4.26,12000,51120,+0.05,1
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,---,---,---,---,0,0,---,0
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,---,---,---,---,0,0,---,0
109/01/31,---,---,---,---,0,0,---,0
109/02/03,---,---,---,---,0,0,---,0
109/02/04,---,---,---,---,0,0,---,0
109/02/05,---,---,---,---,0,0,---,0
109/02/06,4.00,4.01,4.00,4.01,60000,240500,+0.17,6
109/02/07,---,---,---,---,0,0,---,0
109/02/10,---,---,---,---,0,0,---,0
109/02/11,3.83,3.93,3.83,3.93,20000,77600,+0.39,2
109/02/12,3.91,3.91,3.91,3.91,20000,78200,-0.02,2
109/02/13,---,---,---,---,0,0,---,0
109/02/14,---,---,---,---,0,0,---,0
109/02/17,5.05,5.05,5.05,5.05,60000,303000,+0.74,1
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,---,---,---,---,0,0,---,0
109/02/21,---,---,---,---,0,0,---,0
109/02/24,---,---,---,---,0,0,---,0
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,---,---,---,---,0,0,---,0
109/03/02,---,---,---,---,0,0,---,0
109/03/03,---,---,---,---,0,0,---,0
109/03/04,---,---,---,---,0,0,---,0
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,---,---,---,---,0,0,---,0
109/03/10,---,---,---,---,0,0,---,0
109/03/11,---,---,---,---,0,0,---,0
109/03/12,1.46,1.46,1.31,1.31,52000,75620,-0.85,2
109/03/13,0.92,0.94,0.82,0.82,72000,65280,-0.49,4
109/03/16,0.95,0.97,0.64,0.64,190000,175400,-0.18,18
109/03/17,0.41,0.49,0.36,0.41,500000,205700,-0.23,37
109/03/18,0.48,0.48,0.33,0.33,382000,170460,-0.08,9
109/03/19,0.23,0.23,0.23,0.23,17000,3910,-0.10,1
109/03/20,0.24,0.24,0.24,0.24,10000,2400,+0.01,1
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,0.48,0.48,0.48,0.48,1000,480,+0.24,1
109/03/26,---,---,---,---,0,0,---,0
109/03/27,0.70,0.72,0.55,0.55,16000,9780,+0.06,3
109/03/30,---,---,---,---,0,0,---,0
