109/06/15,5.10,5.10,4.99,4.99,123000,621140,-0.01,18
109/06/16,5.08,5.09,5.07,5.09,238000,1211020,+0.10,14
109/06/17,5.14,5.15,5.12,5.14,227000,1166500,+0.05,10
109/06/18,5.18,5.25,5.18,5.24,13000,67690,+0.10,7
109/06/19,5.29,5.31,5.27,5.28,18000,95120,+0.04,10
109/06/22,5.30,5.34,5.30,5.34,7000,37300,+0.06,3
109/06/23,5.36,5.36,5.30,5.31,32000,171360,-0.03,6
109/06/24,5.35,5.35,5.30,5.30,8000,42500,-0.01,3
109/06/29,5.29,5.30,5.29,5.30,3000,15880,0.00,2
109/06/30,---,---,---,---,0,0,---,0
109/07/01,5.36,5.43,5.36,5.43,3000,16150,+0.10,2
109/07/02,5.55,5.55,5.55,5.55,1000,5550,+0.12,1
109/07/03,5.56,5.61,5.56,5.61,6000,33570,+0.06,3
109/07/06,5.76,5.80,5.76,5.80,3000,17360,+0.19,2
109/07/07,5.86,5.86,5.74,5.78,12000,69580,-0.02,8
109/07/08,5.87,5.90,5.87,5.90,5000,29440,+0.12,3
109/07/09,6.04,6.06,6.03,6.03,8000,48390,+0.13,3
109/07/10,5.91,5.92,5.85,5.85,15000,88480,-0.18,5
109/07/13,5.87,5.87,5.87,5.87,11000,64570,+0.02,2
109/07/14,5.84,5.84,5.77,5.77,17000,98750,-0.10,4
109/07/15,5.74,5.74,5.74,5.74,1000,5740,-0.03,1
109/07/16,5.74,5.74,5.66,5.66,8000,45800,-0.08,4
109/07/17,5.61,5.61,5.61,5.61,3000,16830,-0.05,1
109/07/20,---,---,---,---,0,0,---,0
109/07/21,5.55,5.55,5.55,5.55,13000,72150,+0.05,1
109/07/22,5.66,5.66,5.66,5.66,1000,5660,+0.11,1
109/07/23,5.63,5.63,5.63,5.63,1000,5630,-0.03,1
109/07/24,5.64,5.64,5.53,5.53,8000,44860,-0.10,3
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,5.49,5.50,5.49,5.50,32000,175700,+0.09,3
109/07/31,5.59,5.59,5.59,5.59,5000,27950,+0.09,1
109/08/03,5.63,5.64,5.57,5.57,13000,73150,-0.02,3
109/08/04,5.64,5.64,5.64,5.64,6000,33840,+0.07,2
109/08/05,5.70,5.74,5.70,5.74,13000,74540,+0.10,3
109/08/06,5.74,5.74,5.70,5.70,2000,11440,-0.04,2
109/08/07,5.72,5.72,5.67,5.67,8000,45500,-0.03,5
109/08/10,5.68,5.68,5.60,5.62,30000,168580,-0.05,11
109/08/11,5.61,5.61,5.54,5.54,36000,200240,-0.08,12
109/08/12,5.51,5.54,5.51,5.54,3000,16590,0.00,3
109/08/13,5.60,5.60,5.55,5.55,36000,200650,+0.01,12
109/08/14,5.59,5.60,5.57,5.60,25000,139910,+0.05,8
109/08/17,5.64,5.65,5.64,5.65,37000,209010,+0.05,10
109/08/18,5.61,5.63,5.61,5.63,5000,28090,-0.02,5
109/08/19,5.68,5.68,5.62,5.62,30000,169110,-0.01,12
109/08/20,5.55,5.55,5.28,5.28,69000,370820,-0.34,16
109/08/21,5.40,5.41,5.38,5.41,42000,226610,+0.13,7
109/08/24,5.49,5.51,5.49,5.51,27000,148430,+0.10,6
109/08/25,5.55,5.55,5.55,5.55,4000,22200,+0.04,1
109/08/26,5.63,5.66,5.61,5.66,70000,394080,+0.11,7
109/08/27,5.70,5.70,5.70,5.70,3000,17100,+0.04,1
109/08/28,5.68,5.68,5.68,5.68,1000,5680,-0.02,1
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
109/09/02,5.74,5.74,5.74,5.74,2000,11480,+0.05,1
109/09/03,5.74,5.74,5.74,5.74,1000,5740,0.00,1
109/09/04,5.67,5.67,5.64,5.64,2000,11310,-0.10,2
109/09/07,5.68,5.68,5.60,5.60,19000,106480,-0.04,7
109/09/08,5.64,5.66,5.64,5.66,17000,95900,+0.06,5
109/09/09,5.59,5.59,5.59,5.59,8000,44720,-0.07,4
109/09/10,5.72,5.72,5.66,5.66,17000,96700,+0.07,9
109/09/11,5.63,5.63,5.60,5.60,25000,140240,-0.06,9
109/09/14,5.69,5.69,5.69,5.69,16000,91040,+0.09,4
109/09/15,---,---,---,---,0,0,---,0
109/09/16,5.80,5.80,5.77,5.77,4000,23110,+0.05,2
109/09/17,5.76,5.76,5.76,5.76,3000,17280,-0.01,1
109/09/18,---,---,---,---,0,0,---,0
109/09/21,5.84,5.84,5.77,5.77,11000,63710,-0.04,10
109/09/22,5.68,5.69,5.68,5.69,9000,51130,-0.08,5
109/09/23,---,---,---,---,0,0,---,0
109/09/24,5.56,5.56,5.56,5.56,13000,72280,-0.13,5
109/09/25,5.46,5.46,5.41,5.44,14000,76200,-0.12,7
109/09/28,5.50,5.50,5.49,5.50,14000,76960,+0.06,4
109/09/29,5.50,5.50,5.50,5.50,1000,5500,0.00,1
109/09/30,5.51,5.51,5.51,5.51,1000,5510,+0.01,1
109/10/05,---,---,---,---,0,0,---,0
109/10/06,5.65,5.65,5.64,5.64,17000,96040,+0.06,5
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,5.68,5.68,5.68,5.68,1000,5680,+0.03,1
109/10/13,---,---,---,---,0,0,---,0
109/10/14,5.73,5.73,5.72,5.72,19000,108700,+0.04,6
109/10/15,5.71,5.71,5.71,5.71,1000,5710,-0.01,1
109/10/16,5.68,5.73,5.68,5.73,8000,45740,+0.02,3
109/10/19,---,---,---,---,0,0,---,0
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,5.58,5.58,5.58,5.58,2000,11160,-0.03,1
109/10/30,---,---,---,---,0,0,---,0
109/11/02,5.50,5.51,5.50,5.51,20000,110160,-0.02,5
109/11/03,5.55,5.56,5.55,5.55,21000,116710,+0.04,6
109/11/04,5.60,5.60,5.60,5.60,10000,56000,+0.05,1
109/11/05,5.65,5.66,5.65,5.66,11000,62160,+0.06,2
109/11/06,5.73,5.74,5.73,5.74,11000,63130,+0.08,2
109/11/09,---,---,---,---,0,0,---,0
109/11/10,5.66,5.67,5.66,5.67,2000,11330,-0.10,2
109/11/11,---,---,---,---,0,0,---,0
109/11/12,---,---,---,---,0,0,---,0
109/11/13,---,---,---,---,0,0,---,0
109/11/16,5.76,5.78,5.76,5.77,35000,202150,+0.08,4
109/11/17,---,---,---,---,0,0,---,0
109/11/18,5.81,5.81,5.81,5.81,10000,58100,+0.04,1
109/11/19,5.87,5.87,5.87,5.87,1000,5870,+0.06,1
109/11/20,5.90,5.90,5.90,5.90,1000,5900,+0.03,1
109/11/23,5.95,5.98,5.93,5.93,32000,190090,+0.03,5
109/11/24,5.96,5.96,5.93,5.93,16000,95120,0.00,8
109/11/25,5.88,5.90,5.88,5.90,17000,100140,-0.03,9
109/11/26,5.94,5.96,5.94,5.96,10000,59560,+0.06,6
109/11/27,5.98,5.98,5.98,5.98,8000,47840,+0.02,4
109/11/30,6.08,6.08,6.08,6.08,1000,6080,+0.10,1
109/12/01,---,---,---,---,0,0,---,0
109/12/02,6.17,6.17,6.17,6.17,4000,24680,+0.08,1
109/12/03,6.18,6.21,6.18,6.21,2000,12390,+0.04,2
109/12/04,6.22,6.22,6.22,6.22,5000,31100,+0.01,1
109/12/07,6.16,6.16,6.16,6.16,2000,12320,-0.06,1
109/12/08,6.20,6.21,6.20,6.21,12000,74500,+0.05,2
109/12/09,6.29,6.30,6.29,6.30,5000,31480,+0.09,3
109/12/10,6.22,6.22,6.22,6.22,3000,18660,-0.08,1
109/12/11,---,---,---,---,0,0,---,0
109/12/14,---,---,---,---,0,0,---,0
109/12/15,---,---,---,---,0,0,---,0
109/12/16,6.15,6.15,6.14,6.14,12000,73700,+0.07,3
109/12/17,6.19,6.19,6.19,6.19,5000,30950,+0.05,1
109/12/18,6.18,6.18,6.18,6.18,2000,12360,-0.01,1
109/12/21,6.15,6.15,6.15,6.15,3000,18450,-0.03,1
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
109/12/28,---,---,---,---,0,0,---,0
109/12/29,6.25,6.25,6.25,6.25,4000,25000,+0.03,2
109/12/30,6.30,6.30,6.30,6.30,8000,50400,+0.05,4
109/12/31,6.31,6.31,6.31,6.31,1000,6310,+0.01,1
