109/08/20,---,---,---,---,0,0,---,0
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,0.57,0.64,0.57,0.62,367000,222840,+0.08,5
109/08/26,0.55,0.58,0.53,0.58,367000,206960,-0.04,4
109/08/27,0.62,0.62,0.56,0.56,54000,31740,-0.02,2
109/08/28,0.56,0.66,0.56,0.66,216000,131930,+0.10,4
109/08/31,0.60,0.75,0.60,0.72,782000,513720,+0.06,8
109/09/01,0.61,0.69,0.61,0.65,521000,338490,-0.07,9
109/09/02,0.77,0.92,0.73,0.92,865000,697840,+0.27,23
109/09/03,0.91,1.17,0.89,1.06,790000,798980,+0.14,31
109/09/04,0.96,1.26,0.96,1.11,420000,476460,+0.05,37
109/09/07,1.14,1.19,1.09,1.09,455000,517940,-0.02,22
109/09/08,1.20,1.28,1.00,1.13,527000,628420,+0.04,38
109/09/09,1.00,1.16,0.98,1.13,486000,530190,0.00,34
109/09/10,1.14,1.14,1.08,1.08,251000,281520,-0.05,9
109/09/11,0.99,0.99,0.88,0.88,80000,77470,-0.20,4
109/09/14,0.87,0.87,0.82,0.82,2000,1690,-0.06,2
109/09/15,---,---,---,---,0,0,---,0
109/09/16,0.88,0.93,0.88,0.92,205000,185220,+0.05,7
109/09/17,0.90,0.94,0.90,0.94,235000,213980,+0.02,10
109/09/18,0.94,0.97,0.93,0.93,62000,58670,-0.01,5
109/09/21,0.89,0.89,0.86,0.86,44000,38880,-0.07,7
109/09/22,0.84,0.91,0.80,0.91,149000,129490,+0.05,9
109/09/23,0.90,1.17,0.90,1.17,293000,289380,+0.26,11
109/09/24,1.24,1.51,1.24,1.27,478000,652070,+0.10,29
109/09/25,1.34,1.39,0.99,1.01,399000,533850,-0.26,30
109/09/28,1.09,1.13,0.97,0.97,126000,138960,-0.04,12
109/09/29,0.99,1.01,0.99,1.01,156000,156980,+0.04,6
109/09/30,0.96,1.23,0.96,1.16,696000,778380,+0.15,33
109/10/05,1.15,1.15,0.99,0.99,625000,682450,-0.17,23
109/10/06,1.04,1.21,1.04,1.06,488000,540650,+0.07,21
109/10/07,1.20,1.26,1.08,1.14,520000,621810,+0.08,40
109/10/08,1.20,1.21,1.12,1.12,184000,216190,-0.02,11
109/10/12,1.31,1.46,1.26,1.44,407000,551540,+0.32,25
109/10/13,1.46,1.46,1.31,1.45,477000,668560,+0.01,30
109/10/14,1.88,2.10,1.86,2.08,127000,246350,+0.63,11
109/10/15,2.59,2.63,2.38,2.51,88000,220530,+0.43,21
109/10/16,2.69,2.85,2.39,2.64,150000,378800,+0.13,15
109/10/19,2.43,2.75,2.40,2.64,234000,606430,0.00,24
109/10/20,2.58,2.68,2.49,2.58,105000,266700,-0.06,11
109/10/21,2.62,2.62,2.41,2.41,13000,32270,-0.17,4
109/10/22,2.21,2.21,2.21,2.21,50000,110500,-0.20,1
109/10/23,2.34,2.34,2.23,2.23,48000,111000,+0.02,2
109/10/26,2.40,2.47,2.40,2.47,112000,274070,+0.24,6
109/10/27,2.47,2.60,2.44,2.44,116000,289760,-0.03,9
109/10/28,2.48,2.60,2.40,2.40,209000,528320,-0.04,12
109/10/29,2.25,2.37,2.17,2.32,225000,516420,-0.08,11
109/10/30,2.30,2.45,2.14,2.16,143000,340070,-0.16,13
109/11/02,2.15,2.15,1.99,2.15,200000,418120,-0.01,16
109/11/03,2.28,2.63,2.19,2.45,299000,716700,+0.30,17
109/11/04,2.35,2.49,2.20,2.20,376000,902300,-0.25,20
109/11/05,2.38,2.68,2.36,2.68,412000,1039280,+0.48,25
109/11/06,2.92,2.92,2.73,2.79,192000,548320,+0.11,15
109/11/09,2.79,3.70,2.55,3.70,50000,137700,+0.91,11
109/11/10,3.70,3.70,2.82,2.82,9000,27540,-0.88,4
109/11/11,2.48,2.82,1.95,1.95,23000,51950,-0.87,15
109/11/12,1.98,2.12,1.67,2.12,130000,246150,+0.17,13
109/11/13,1.87,2.15,1.87,2.11,143000,288310,-0.01,18
109/11/16,2.05,2.22,2.05,2.16,235000,509950,+0.05,22
109/11/17,2.18,2.67,2.18,2.34,223000,524430,+0.18,16
109/11/18,2.30,2.35,2.22,2.35,89000,202700,+0.01,13
109/11/19,2.47,2.56,2.39,2.46,31000,77520,+0.11,6
109/11/20,2.49,2.53,2.38,2.38,59000,145180,-0.08,13
109/11/23,2.37,2.44,2.37,2.39,20000,48200,+0.01,3
109/11/24,2.60,2.72,2.60,2.64,90000,234800,+0.25,4
109/11/25,2.61,3.14,2.61,3.05,169000,468710,+0.41,10
109/11/26,3.80,3.80,3.51,3.51,110000,391110,+0.46,14
109/11/27,3.09,3.13,3.09,3.13,25000,77450,-0.38,2
109/11/30,3.49,3.59,3.49,3.59,43000,152430,+0.46,4
109/12/01,3.33,3.33,3.09,3.10,57000,178790,-0.49,7
109/12/02,3.20,3.20,3.20,3.20,1000,3200,+0.10,1
109/12/03,2.97,2.97,2.97,2.97,14000,41580,-0.23,1
109/12/04,---,---,---,---,0,0,---,0
