109/05/12,---,---,---,---,0,0,---,0
109/05/13,2.47,2.47,2.47,2.47,4000,9880,+0.03,1
109/05/14,2.48,2.68,2.48,2.62,150000,390560,+0.15,12
109/05/15,2.48,2.50,2.39,2.39,143000,352410,-0.23,13
109/05/18,2.46,2.52,2.44,2.44,128000,319700,+0.05,9
109/05/19,2.64,2.99,2.54,2.88,347000,957850,+0.44,28
109/05/20,3.05,3.42,3.01,3.30,403000,1289140,+0.42,35
109/05/21,3.59,3.70,3.51,3.55,182000,656940,+0.25,16
109/05/22,---,---,---,---,0,0,---,0
109/05/25,3.37,3.59,3.37,3.59,172000,597350,+0.39,6
109/05/26,4.05,4.17,3.58,3.58,191000,771450,-0.01,15
109/05/27,3.72,3.72,3.52,3.52,24000,87120,-0.06,4
109/05/28,3.66,3.66,3.21,3.21,108000,383130,-0.31,11
109/05/29,3.30,3.53,3.30,3.45,107000,366070,+0.24,10
109/06/01,3.59,3.67,3.55,3.55,118000,422420,+0.10,8
109/06/02,3.61,3.85,3.61,3.61,328000,1216380,+0.06,27
109/06/03,3.60,3.79,3.48,3.64,244000,879560,+0.03,20
109/06/04,3.74,3.82,3.62,3.62,71000,265970,-0.02,7
109/06/05,3.92,4.08,3.76,3.76,65000,250680,+0.14,6
109/06/08,3.86,3.86,3.39,3.39,115000,408770,-0.37,7
109/06/09,3.49,3.53,3.38,3.38,89000,310300,-0.01,7
109/06/10,3.40,3.40,3.32,3.32,104000,348800,-0.06,7
109/06/11,3.61,3.61,3.61,3.61,15000,54150,+0.29,2
109/06/12,2.58,2.78,2.58,2.78,18000,49140,-0.83,3
109/06/15,2.98,3.17,2.94,3.17,116000,356280,+0.39,7
109/06/16,3.26,3.26,3.07,3.07,118000,377090,-0.10,11
109/06/17,3.09,3.39,3.09,3.39,73000,237680,+0.32,7
109/06/18,3.45,3.45,3.26,3.26,113000,386480,-0.13,10
109/06/19,3.28,3.32,3.24,3.24,38000,124920,-0.02,4
109/06/22,3.11,3.15,3.11,3.12,60000,186850,-0.12,4
109/06/23,3.21,3.21,3.02,3.06,80000,250700,-0.06,7
109/06/24,3.19,3.30,3.19,3.30,48000,157300,+0.24,7
109/06/29,3.40,3.55,3.40,3.51,128000,442840,+0.21,13
109/06/30,3.73,3.73,3.30,3.30,170000,605050,-0.21,15
109/07/01,3.25,3.40,3.25,3.40,15000,50250,+0.10,2
109/07/02,3.62,4.31,3.62,4.31,213000,827410,+0.91,24
109/07/03,4.59,4.72,4.30,4.46,260000,1171820,+0.15,19
109/07/06,4.57,5.00,4.57,4.79,84000,396430,+0.33,9
109/07/07,4.81,4.90,4.68,4.90,89000,431540,+0.11,11
109/07/08,4.97,5.45,4.97,5.45,67000,340950,+0.55,7
109/07/09,5.00,5.00,4.95,4.95,15000,74750,-0.50,2
109/07/10,4.62,4.62,4.62,4.62,2000,9240,-0.33,1
109/07/13,4.52,4.92,4.52,4.92,27000,124290,+0.30,3
109/07/14,4.41,4.41,4.24,4.32,27000,118220,-0.60,7
109/07/15,---,---,---,---,0,0,---,0
109/07/16,5.05,5.05,4.76,4.76,42000,211520,+0.29,3
109/07/17,4.56,4.56,3.97,3.97,44000,196790,-0.79,6
109/07/20,---,---,---,---,0,0,---,0
109/07/21,4.16,4.16,4.16,4.16,1000,4160,0.00,1
109/07/22,3.64,3.64,3.64,3.64,2000,7280,-0.52,1
109/07/23,3.42,3.42,3.42,3.42,14000,47880,-0.22,1
109/07/24,3.40,3.76,3.40,3.76,64000,229600,+0.34,4
109/07/27,3.46,3.46,2.92,2.92,50000,165760,-0.84,5
109/07/28,3.13,3.17,3.13,3.17,6000,18890,+0.25,3
109/07/29,2.92,3.03,2.92,3.03,6000,17850,-0.14,2
109/07/30,---,---,---,---,0,0,---,0
109/07/31,3.02,3.06,3.02,3.06,7000,21380,+0.05,2
109/08/03,3.20,3.20,3.08,3.08,7000,22280,+0.02,2
109/08/04,3.17,3.42,3.17,3.42,35000,113190,+0.34,4
109/08/05,3.39,3.39,3.27,3.27,27000,90450,-0.15,5
109/08/06,3.38,3.38,3.38,3.38,20000,67600,+0.11,1
109/08/07,3.26,3.34,3.26,3.34,20000,65360,-0.04,3
109/08/10,3.20,3.20,3.20,3.20,7000,22400,-0.14,1
109/08/11,3.06,3.06,3.06,3.06,2000,6120,-0.14,1
109/08/12,2.66,2.66,2.66,2.66,7000,18620,-0.40,1
109/08/13,2.43,2.50,2.43,2.46,16000,39440,-0.20,5
109/08/14,2.47,2.47,2.47,2.47,3000,7410,+0.01,1
109/08/17,2.38,2.42,2.38,2.42,100000,240000,-0.05,4
109/08/18,2.19,2.19,2.09,2.09,53000,113600,-0.33,4
109/08/19,2.12,2.23,2.12,2.23,81000,177490,+0.14,10
109/08/20,2.04,2.04,1.85,1.85,139000,265440,-0.38,10
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,1.88,1.97,1.88,1.97,106000,203930,+0.29,4
109/08/26,2.39,2.61,2.32,2.32,169000,416510,+0.35,9
109/08/27,2.23,2.26,2.16,2.16,63000,138870,-0.16,3
109/08/28,---,---,---,---,0,0,---,0
