109/08/26,0.93,0.93,0.93,0.93,5000,4650,-0.13,1
109/08/27,0.89,0.89,0.86,0.86,30000,26050,-0.07,3
109/08/28,0.90,0.90,0.90,0.90,25000,22500,+0.04,1
109/08/31,---,---,---,---,0,0,---,0
109/09/01,0.88,0.89,0.88,0.89,120000,106700,-0.03,3
109/09/02,0.85,0.86,0.85,0.85,110000,93880,-0.04,4
109/09/03,0.86,0.88,0.86,0.88,110000,94800,+0.03,2
109/09/04,0.94,0.94,0.84,0.84,130000,120100,-0.04,3
109/09/07,0.87,0.88,0.87,0.88,41000,35970,+0.04,2
109/09/08,0.87,0.87,0.87,0.87,11000,9570,-0.01,1
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,0.70,0.70,0.70,0.70,77000,53900,0.00,2
109/09/18,0.71,0.71,0.69,0.69,87000,61300,-0.01,3
109/09/21,---,---,---,---,0,0,---,0
109/09/22,0.69,0.74,0.69,0.74,165000,120850,+0.04,3
109/09/23,0.71,0.73,0.70,0.70,151000,106980,-0.04,4
109/09/24,0.77,0.77,0.77,0.77,120000,92400,+0.07,3
109/09/25,0.74,0.81,0.74,0.80,230000,177900,+0.03,5
109/09/28,---,---,---,---,0,0,---,0
109/09/29,0.76,0.76,0.76,0.76,150000,114000,-0.01,2
109/09/30,0.73,0.73,0.73,0.73,150000,109500,-0.03,1
109/10/05,---,---,---,---,0,0,---,0
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,0.68,0.68,0.68,0.68,6000,4080,-0.03,1
109/10/12,0.55,0.55,0.55,0.55,10000,5500,-0.13,1
109/10/13,0.48,0.48,0.48,0.48,10000,4800,-0.07,1
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,0.44,0.44,0.44,0.44,10000,4400,+0.05,1
109/10/30,0.43,0.44,0.41,0.43,703000,300690,-0.01,12
109/11/02,0.41,0.47,0.41,0.45,388000,171150,+0.02,6
109/11/03,0.44,0.45,0.43,0.45,230000,100350,0.00,4
109/11/04,0.42,0.43,0.42,0.42,160000,68100,-0.03,5
109/11/05,0.38,0.38,0.38,0.38,100000,38000,-0.04,1
109/11/06,0.35,0.35,0.35,0.35,40000,14000,-0.03,1
109/11/09,0.33,0.33,0.33,0.33,400000,132000,-0.02,2
109/11/10,0.33,0.33,0.33,0.33,400000,132000,0.00,1
109/11/11,0.35,0.35,0.35,0.35,50000,17500,+0.02,1
109/11/12,0.34,0.34,0.33,0.34,170000,57300,-0.01,3
109/11/13,0.32,0.32,0.32,0.32,60000,19200,-0.02,1
109/11/16,0.27,0.27,0.24,0.24,570000,151500,-0.08,3
109/11/17,---,---,---,---,0,0,---,0
109/11/18,0.24,0.24,0.24,0.24,50000,12000,-0.02,1
109/11/19,0.23,0.23,0.23,0.23,120000,27600,-0.01,2
109/11/20,0.20,0.20,0.20,0.20,10000,2000,-0.03,1
109/11/23,---,---,---,---,0,0,---,0
109/11/24,---,---,---,---,0,0,---,0
109/11/25,---,---,---,---,0,0,---,0
109/11/26,---,---,---,---,0,0,---,0
109/11/27,---,---,---,---,0,0,---,0
109/11/30,---,---,---,---,0,0,---,0
109/12/01,0.17,0.17,0.17,0.17,5000,850,-0.01,1
109/12/02,---,---,---,---,0,0,---,0
109/12/03,---,---,---,---,0,0,---,0
109/12/04,---,---,---,---,0,0,---,0
109/12/07,---,---,---,---,0,0,---,0
109/12/08,---,---,---,---,0,0,---,0
109/12/09,0.10,0.10,0.10,0.10,10000,1000,-0.03,1
109/12/10,---,---,---,---,0,0,---,0
109/12/11,---,---,---,---,0,0,---,0
109/12/14,---,---,---,---,0,0,---,0
109/12/15,---,---,---,---,0,0,---,0
109/12/16,---,---,---,---,0,0,---,0
109/12/17,---,---,---,---,0,0,---,0
109/12/18,---,---,---,---,0,0,---,0
109/12/21,---,---,---,---,0,0,---,0
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
109/12/28,---,---,---,---,0,0,---,0
109/12/29,---,---,---,---,0,0,---,0
109/12/30,---,---,---,---,0,0,---,0
109/12/31,---,---,---,---,0,0,---,0
