108/05/24,0.92,0.92,0.92,0.92,20000,18400,+0.02,1
108/05/27,0.88,0.88,0.88,0.88,23000,20240,-0.04,2
108/05/28,---,---,---,---,0,0,---,0
108/05/29,0.95,0.95,0.95,0.95,50000,47500,+0.04,1
108/05/30,0.91,0.91,0.91,0.91,50000,45500,-0.04,1
108/05/31,---,---,---,---,0,0,---,0
108/06/03,---,---,---,---,0,0,---,0
108/06/04,---,---,---,---,0,0,---,0
108/06/05,---,---,---,---,0,0,---,0
108/06/06,0.92,0.93,0.92,0.93,302000,280830,+0.04,12
108/06/10,---,---,---,---,0,0,---,0
108/06/11,---,---,---,---,0,0,---,0
108/06/12,---,---,---,---,0,0,---,0
108/06/13,0.81,0.81,0.80,0.80,12000,9650,0.00,2
108/06/14,---,---,---,---,0,0,---,0
108/06/17,---,---,---,---,0,0,---,0
108/06/18,---,---,---,---,0,0,---,0
108/06/19,0.78,0.79,0.78,0.79,311000,242700,-0.01,2
108/06/20,---,---,---,---,0,0,---,0
108/06/21,---,---,---,---,0,0,---,0
108/06/24,---,---,---,---,0,0,---,0
108/06/25,---,---,---,---,0,0,---,0
108/06/26,---,---,---,---,0,0,---,0
108/06/27,---,---,---,---,0,0,---,0
108/06/28,---,---,---,---,0,0,---,0
108/07/01,---,---,---,---,0,0,---,0
108/07/02,0.68,0.68,0.68,0.68,10000,6800,0.00,1
108/07/03,---,---,---,---,0,0,---,0
108/07/04,---,---,---,---,0,0,---,0
108/07/05,---,---,---,---,0,0,---,0
108/07/08,0.61,0.61,0.61,0.61,30000,18300,-0.02,1
108/07/09,0.63,0.63,0.63,0.63,30000,18900,+0.02,1
108/07/10,0.63,0.63,0.62,0.62,110000,69200,-0.01,3
108/07/11,0.60,0.60,0.57,0.57,200000,117000,-0.05,4
108/07/12,---,---,---,---,0,0,---,0
108/07/15,0.54,0.54,0.54,0.54,10000,5400,-0.03,1
108/07/16,0.52,0.52,0.52,0.52,100000,52000,-0.02,2
108/07/17,---,---,---,---,0,0,---,0
108/07/18,---,---,---,---,0,0,---,0
108/07/19,0.53,0.53,0.53,0.53,10000,5300,-0.02,1
108/07/22,---,---,---,---,0,0,---,0
108/07/23,---,---,---,---,0,0,---,0
108/07/24,---,---,---,---,0,0,---,0
108/07/25,0.45,0.45,0.45,0.45,20000,9000,-0.02,1
108/07/26,---,---,---,---,0,0,---,0
108/07/29,0.48,0.48,0.48,0.48,100000,48000,+0.02,1
108/07/30,0.50,0.50,0.50,0.50,20000,10000,+0.02,1
108/07/31,---,---,---,---,0,0,---,0
108/08/01,---,---,---,---,0,0,---,0
108/08/02,0.51,0.53,0.51,0.53,105000,53650,+0.07,2
108/08/05,0.52,0.53,0.52,0.53,25000,13200,0.00,2
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,---,---,---,---,0,0,---,0
108/08/12,---,---,---,---,0,0,---,0
108/08/13,---,---,---,---,0,0,---,0
108/08/14,0.68,0.68,0.68,0.68,135000,91800,+0.02,2
108/08/15,0.72,0.74,0.72,0.73,345000,250660,+0.05,7
108/08/16,0.73,0.73,0.68,0.68,45000,31100,-0.05,4
108/08/19,---,---,---,---,0,0,---,0
108/08/20,0.56,0.56,0.56,0.56,55000,30800,-0.03,1
108/08/21,---,---,---,---,0,0,---,0
108/08/22,---,---,---,---,0,0,---,0
108/08/23,0.60,0.60,0.60,0.60,25000,15000,+0.02,1
108/08/26,---,---,---,---,0,0,---,0
108/08/27,---,---,---,---,0,0,---,0
108/08/28,0.59,0.59,0.59,0.59,25000,14750,-0.04,1
108/08/29,---,---,---,---,0,0,---,0
108/08/30,---,---,---,---,0,0,---,0
108/09/02,---,---,---,---,0,0,---,0
108/09/03,---,---,---,---,0,0,---,0
108/09/04,---,---,---,---,0,0,---,0
108/09/05,0.51,0.51,0.51,0.51,5000,2550,-0.02,1
108/09/06,0.49,0.49,0.49,0.49,35000,17150,-0.02,1
108/09/09,---,---,---,---,0,0,---,0
108/09/10,---,---,---,---,0,0,---,0
108/09/11,---,---,---,---,0,0,---,0
108/09/12,---,---,---,---,0,0,---,0
108/09/16,0.47,0.47,0.47,0.47,10000,4700,0.00,1
108/09/17,---,---,---,---,0,0,---,0
108/09/18,---,---,---,---,0,0,---,0
108/09/19,0.40,0.40,0.40,0.40,35000,14000,-0.04,1
108/09/20,---,---,---,---,0,0,---,0
108/09/23,---,---,---,---,0,0,---,0
