109/02/25,1.01,1.01,0.99,0.99,30000,29850,-0.13,3
109/02/26,0.91,1.03,0.91,1.02,314000,306800,+0.03,22
109/02/27,0.95,1.05,0.95,1.05,805000,807640,+0.03,26
109/03/02,1.02,1.02,0.92,0.93,350000,341380,-0.12,17
109/03/03,0.85,0.89,0.78,0.88,249000,206820,-0.05,18
109/03/04,0.89,0.97,0.85,0.89,790000,726560,+0.01,28
109/03/05,0.89,0.91,0.87,0.88,320000,285350,-0.01,25
109/03/06,0.86,0.86,0.85,0.86,76000,64960,-0.02,6
109/03/09,0.89,1.10,0.87,1.10,469000,442720,+0.24,22
109/03/10,1.05,1.11,0.99,0.99,773000,817840,-0.11,25
109/03/11,0.96,1.19,0.96,1.19,563000,567760,+0.20,25
109/03/12,1.22,1.46,1.22,1.46,528000,689760,+0.27,34
109/03/13,1.77,1.77,1.46,1.46,423000,662730,0.00,19
109/03/16,1.46,1.66,1.46,1.66,23000,35470,+0.20,5
109/03/17,1.73,1.73,1.65,1.65,185000,308050,-0.01,3
109/03/18,1.63,1.63,1.63,1.63,50000,81500,-0.02,5
109/03/19,2.28,2.28,2.28,2.28,12000,27360,+0.65,3
109/03/20,2.16,2.16,2.16,2.16,5000,10800,-0.12,1
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,1.80,1.85,1.80,1.85,30000,54700,+0.07,3
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,1.19,1.19,1.19,1.19,30000,35700,-0.58,3
109/04/22,---,---,---,---,0,0,---,0
109/04/23,---,---,---,---,0,0,---,0
109/04/24,---,---,---,---,0,0,---,0
109/04/27,0.88,0.88,0.87,0.87,12000,10540,-0.22,3
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,0.05,0.05,0.05,0.05,10000,500,-0.82,2
109/05/04,0.92,0.92,0.92,0.92,10000,9200,+0.87,2
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,---,---,---,---,0,0,---,0
109/05/13,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/15,---,---,---,---,0,0,---,0
109/05/18,---,---,---,---,0,0,---,0
109/05/19,---,---,---,---,0,0,---,0
109/05/20,---,---,---,---,0,0,---,0
109/05/21,---,---,---,---,0,0,---,0
109/05/22,---,---,---,---,0,0,---,0
109/05/25,---,---,---,---,0,0,---,0
109/05/26,---,---,---,---,0,0,---,0
109/05/27,0.90,0.90,0.80,0.80,30000,26000,-0.21,3
109/05/28,0.93,0.93,0.93,0.93,30000,27900,+0.13,3
109/05/29,---,---,---,---,0,0,---,0
109/06/01,---,---,---,---,0,0,---,0
109/06/02,---,---,---,---,0,0,---,0
109/06/03,0.75,0.76,0.75,0.76,30000,22600,-0.13,3
109/06/04,0.77,0.77,0.77,0.77,20000,15400,+0.01,20
109/06/05,0.75,0.75,0.75,0.75,10000,7500,-0.02,1
109/06/08,0.73,0.74,0.73,0.74,10000,7310,-0.01,7
109/06/09,0.69,0.75,0.69,0.75,40000,28300,+0.01,4
109/06/10,0.76,0.77,0.74,0.75,120000,90840,0.00,22
109/06/11,0.80,0.80,0.79,0.79,20000,15860,+0.04,12
109/06/12,0.87,0.87,0.85,0.85,35000,30150,+0.06,4
109/06/15,0.89,0.89,0.89,0.89,25000,22250,+0.04,21
109/06/16,---,---,---,---,0,0,---,0
109/06/17,0.83,0.83,0.83,0.83,4000,3320,-0.01,1
109/06/18,0.83,0.85,0.83,0.83,44000,36720,0.00,5
109/06/19,0.82,0.82,0.82,0.82,20000,16400,-0.01,20
109/06/22,0.80,0.80,0.73,0.73,25000,19050,-0.09,3
109/06/23,0.75,0.75,0.75,0.75,10000,7500,+0.02,9
109/06/24,0.76,0.76,0.76,0.76,29000,22040,+0.01,2
109/06/29,0.76,0.76,0.71,0.75,76000,54740,-0.01,6
109/06/30,0.64,0.64,0.55,0.55,57000,32780,-0.20,4
109/07/01,0.57,0.57,0.57,0.57,20000,11400,+0.02,20
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,0.19,0.19,0.19,0.19,20000,3800,-0.09,2
109/07/08,0.06,0.06,0.02,0.02,20000,800,-0.17,2
109/07/09,0.07,0.07,0.07,0.07,20000,1400,+0.05,20
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
