109/04/24,1.16,1.18,1.16,1.18,24000,28220,+0.17,3
109/04/27,1.18,1.18,1.15,1.15,481000,557280,-0.03,8
109/04/28,1.18,1.18,1.16,1.18,465000,540700,+0.03,3
109/04/29,1.13,1.13,1.11,1.11,27000,30470,-0.07,3
109/04/30,1.07,1.07,1.07,1.07,39000,41730,-0.04,3
109/05/04,1.07,1.07,1.04,1.04,6000,6310,-0.03,4
109/05/05,1.02,1.05,1.02,1.05,18000,18690,+0.01,3
109/05/06,1.05,1.06,1.05,1.06,7000,7360,+0.01,7
109/05/07,1.03,1.03,1.02,1.02,102000,104060,-0.04,2
109/05/08,1.01,1.01,1.01,1.01,2000,2020,-0.01,1
109/05/11,1.00,1.00,1.00,1.00,1000,1000,-0.01,1
109/05/12,0.98,0.99,0.98,0.99,4000,3930,-0.01,2
109/05/13,1.04,1.04,1.04,1.04,3000,3120,+0.05,1
109/05/14,1.07,1.11,1.07,1.11,6000,6460,+0.07,3
109/05/15,1.10,1.12,1.10,1.10,94000,103520,-0.01,6
109/05/18,1.11,1.18,1.11,1.17,668000,765100,+0.07,24
109/05/19,1.13,1.15,1.12,1.13,671000,761560,-0.04,13
109/05/20,1.13,1.16,1.13,1.16,36000,41120,+0.03,6
109/05/21,1.13,1.13,1.05,1.05,174000,187560,-0.11,10
109/05/22,1.05,1.08,1.03,1.08,156000,164860,+0.03,12
109/05/25,1.09,1.09,1.09,1.09,108000,117720,+0.01,4
109/05/26,1.05,1.07,1.05,1.07,25000,26270,-0.02,3
109/05/27,---,---,---,---,0,0,---,0
109/05/28,---,---,---,---,0,0,---,0
109/05/29,1.10,1.10,1.10,1.10,5000,5500,+0.01,1
109/06/01,1.05,1.05,1.05,1.05,10000,10500,-0.05,1
109/06/02,1.05,1.05,1.05,1.05,1000,1050,0.00,1
109/06/03,---,---,---,---,0,0,---,0
109/06/04,0.95,0.95,0.78,0.80,65000,60260,-0.21,6
109/06/05,0.93,0.94,0.93,0.94,107000,99540,+0.14,6
109/06/08,0.93,0.93,0.91,0.91,100000,91500,-0.03,7
109/06/09,---,---,---,---,0,0,---,0
109/06/10,0.83,0.83,0.83,0.83,2000,1660,-0.08,1
109/06/11,0.87,0.87,0.87,0.87,1000,870,+0.04,1
109/06/12,---,---,---,---,0,0,---,0
109/06/15,0.89,0.89,0.89,0.89,1000,890,+0.02,1
109/06/16,---,---,---,---,0,0,---,0
109/06/17,---,---,---,---,0,0,---,0
109/06/18,---,---,---,---,0,0,---,0
109/06/19,---,---,---,---,0,0,---,0
109/06/22,0.65,0.65,0.65,0.65,2000,1300,-0.10,1
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,---,---,---,---,0,0,---,0
109/06/30,---,---,---,---,0,0,---,0
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,0.53,0.53,0.53,0.53,2000,1060,-0.02,1
109/07/06,---,---,---,---,0,0,---,0
109/07/07,0.52,0.52,0.52,0.52,1000,520,+0.03,1
109/07/08,---,---,---,---,0,0,---,0
109/07/09,0.37,0.37,0.37,0.37,9000,3330,-0.15,1
109/07/10,0.39,0.43,0.39,0.43,31000,12830,+0.06,4
109/07/13,0.42,0.42,0.42,0.42,30000,12600,-0.01,1
109/07/14,0.42,0.43,0.40,0.40,115000,46400,-0.02,12
109/07/15,0.37,0.41,0.37,0.41,147000,59760,+0.01,8
109/07/16,0.42,0.43,0.42,0.43,30000,12750,+0.02,2
109/07/17,0.46,0.47,0.46,0.47,2000,930,+0.04,2
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,0.38,0.38,0.38,0.38,2000,760,0.00,1
109/07/27,---,---,---,---,0,0,---,0
109/07/28,0.40,0.40,0.40,0.40,1000,400,+0.03,1
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
