108/12/23,1.58,1.58,1.58,1.58,1000,1580,0.00,1
108/12/24,--,--,--,--,0,0,0.00,0
108/12/25,--,--,--,--,0,0,0.00,0
108/12/26,--,--,--,--,0,0,0.00,0
108/12/27,--,--,--,--,0,0,0.00,0
108/12/30,1.46,1.46,1.46,1.46,250000,365000,0.00,1
108/12/31,1.54,1.54,1.54,1.54,250000,385000,0.08,1
109/01/02,--,--,--,--,0,0,0.00,0
109/01/03,--,--,--,--,0,0,0.00,0
109/01/06,1.57,1.57,1.56,1.56,1920000,3000000,0.00,4
109/01/07,1.56,1.67,1.56,1.63,4910000,7930100,0.07,13
109/01/08,1.71,1.72,1.70,1.71,2890000,4946330,0.08,8
109/01/09,1.71,1.71,1.57,1.57,104000,163560,-0.14,4
109/01/10,1.53,1.53,1.53,1.53,2000,3060,-0.04,1
109/01/13,--,--,--,--,0,0,0.00,0
109/01/14,--,--,--,--,0,0,0.00,0
109/01/15,--,--,--,--,0,0,0.00,0
109/01/16,--,--,--,--,0,0,0.00,0
109/01/17,--,--,--,--,0,0,0.00,0
109/01/20,--,--,--,--,0,0,0.00,0
109/01/30,1.76,1.96,1.76,1.96,152000,297520,0.00,2
109/01/31,1.92,1.92,1.87,1.87,153000,291610,-0.09,3
109/02/03,2.01,2.01,2.01,2.01,315000,633150,0.14,3
109/02/04,--,--,--,--,0,0,0.00,0
109/02/05,1.78,1.78,1.78,1.78,1000,1780,0.00,1
109/02/06,--,--,--,--,0,0,0.00,0
109/02/07,1.75,1.75,1.74,1.75,8000,13980,0.00,4
109/02/10,1.90,1.90,1.90,1.90,450000,855000,0.15,1
109/02/11,1.73,1.73,1.69,1.69,920000,1572800,-0.21,3
109/02/12,1.67,1.67,1.62,1.62,480000,800790,-0.07,3
109/02/13,--,--,--,--,0,0,0.00,0
109/02/14,--,--,--,--,0,0,0.00,0
109/02/17,1.60,1.62,1.60,1.61,2773000,4455260,0.00,8
109/02/18,1.67,1.68,1.66,1.68,5078000,8466450,0.07,18
109/02/19,1.68,1.70,1.60,1.60,2300000,3881600,-0.08,6
109/02/20,--,--,--,--,0,0,0.00,0
109/02/21,--,--,--,--,0,0,0.00,0
109/02/24,1.78,1.81,1.78,1.81,705000,1260050,0.00,8
109/02/25,1.78,1.81,1.78,1.80,700000,1259000,-0.01,7
109/02/26,--,--,--,--,0,0,0.00,0
109/02/27,1.92,2.00,1.92,2.00,8000,15840,0.00,2
109/03/02,2.15,2.15,2.15,2.15,5000,10750,0.15,1
109/03/03,1.96,1.96,1.90,1.94,322000,615700,-0.21,5
109/03/04,1.92,1.96,1.92,1.96,300000,580000,0.02,3
109/03/05,--,--,--,--,0,0,0.00,0
109/03/06,--,--,--,--,0,0,0.00,0
109/03/09,2.17,2.29,2.17,2.29,321000,702190,0.00,6
109/03/10,2.37,2.43,2.26,2.26,366000,859930,-0.03,8
109/03/11,2.44,2.44,2.44,2.44,3000,7320,0.18,1
109/03/12,2.72,2.84,2.72,2.84,10000,28280,0.40,2
109/03/13,--,--,--,--,0,0,0.00,0
109/03/16,3.38,3.52,3.37,3.51,190000,647400,0.00,19
109/03/17,3.90,3.99,3.90,3.90,243000,952380,0.39,9
109/03/18,3.97,3.97,3.97,3.97,1000,3970,0.07,1
109/03/19,--,--,--,--,0,0,0.00,0
109/03/20,4.21,4.21,4.21,4.21,1000,4210,0.00,1
109/03/23,4.70,4.70,4.51,4.51,35000,158800,0.30,2
109/03/24,3.93,3.93,3.85,3.90,60000,233900,-0.61,6
109/03/25,3.37,3.57,3.37,3.52,106000,358150,-0.38,5
109/03/26,3.43,3.43,3.30,3.30,102000,349700,-0.22,3
109/03/27,3.03,3.34,3.03,3.32,76000,247330,0.02,4
109/03/30,3.63,3.63,3.40,3.42,130000,450350,0.10,4
109/03/31,3.28,3.43,3.28,3.43,28000,95290,0.01,2
109/04/01,3.30,3.33,3.30,3.33,123000,408900,-0.10,2
