109/07/27,---,---,---,---,0,0,---,0
109/07/28,1.13,1.20,1.13,1.20,40000,46050,+0.06,3
109/07/29,1.19,1.32,1.19,1.29,172000,218120,+0.09,15
109/07/30,1.22,1.26,1.22,1.24,117000,144450,-0.05,8
109/07/31,1.27,1.30,1.27,1.28,374000,482760,+0.04,13
109/08/03,1.25,1.40,1.24,1.40,436000,570320,+0.12,37
109/08/04,1.34,1.38,1.34,1.36,344000,467080,-0.04,21
109/08/05,1.36,1.36,1.36,1.36,20000,27200,0.00,2
109/08/06,1.33,1.38,1.32,1.36,153000,207070,0.00,9
109/08/07,1.35,1.36,1.33,1.34,123000,164240,-0.02,6
109/08/10,---,---,---,---,0,0,---,0
109/08/11,1.40,1.43,1.39,1.43,113000,159470,+0.04,4
109/08/12,1.41,1.48,1.36,1.36,338000,491430,-0.07,11
109/08/13,1.33,1.36,1.32,1.36,215000,291700,0.00,5
109/08/14,---,---,---,---,0,0,---,0
109/08/17,1.34,1.34,1.34,1.34,17000,22780,+0.01,1
109/08/18,1.40,1.51,1.40,1.47,649000,928400,+0.13,16
109/08/19,1.42,1.51,1.40,1.50,501000,720970,+0.03,29
109/08/20,1.64,1.72,1.59,1.71,583000,975930,+0.21,20
109/08/21,1.59,1.67,1.58,1.63,268000,439960,-0.08,15
109/08/24,1.57,1.61,1.57,1.61,110000,173100,-0.02,4
109/08/25,1.56,1.57,1.56,1.57,28000,43820,-0.04,2
109/08/26,1.43,1.49,1.43,1.49,45000,65370,-0.08,2
109/08/27,1.37,1.38,1.34,1.34,82000,111380,-0.15,9
109/08/28,1.37,1.39,1.36,1.39,104000,143290,+0.05,7
109/08/31,1.32,1.41,1.30,1.41,125000,168400,+0.02,9
109/09/01,1.37,1.42,1.37,1.38,60000,83760,-0.03,16
109/09/02,1.34,1.40,1.34,1.40,55000,75080,+0.02,5
109/09/03,1.32,1.37,1.32,1.37,143000,194130,-0.03,5
109/09/04,1.39,1.40,1.34,1.34,137000,185750,-0.03,5
109/09/07,1.34,1.38,1.34,1.37,61000,82520,+0.03,7
109/09/08,1.35,1.38,1.35,1.37,56000,76530,0.00,5
109/09/09,1.40,1.40,1.35,1.35,40000,55000,-0.02,7
109/09/10,1.31,1.32,1.31,1.32,40000,52600,-0.03,20
109/09/11,1.31,1.31,1.28,1.28,40000,51800,-0.04,21
109/09/14,1.25,1.25,1.24,1.24,20000,24840,-0.04,16
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,1.20,1.21,1.20,1.20,105000,126410,0.00,4
109/09/18,1.19,1.19,1.17,1.17,105000,123170,-0.03,3
109/09/21,1.18,1.20,1.18,1.20,163000,194660,+0.03,5
109/09/22,1.19,1.26,1.19,1.26,287000,353550,+0.06,12
109/09/23,1.24,1.26,1.23,1.26,121000,151020,0.00,8
109/09/24,1.26,1.30,1.25,1.29,152000,194750,+0.03,8
109/09/25,1.30,1.36,1.30,1.36,244000,321960,+0.07,10
109/09/28,1.34,1.35,1.32,1.32,61000,82220,-0.04,4
109/09/29,1.30,1.30,1.28,1.30,127000,164800,-0.02,3
109/09/30,1.26,1.27,1.23,1.27,243000,303490,-0.03,7
109/10/05,1.24,1.24,1.24,1.24,6000,7440,-0.03,1
109/10/06,1.19,1.22,1.19,1.22,105000,125100,-0.02,2
109/10/07,1.25,1.25,1.25,1.25,12000,15000,+0.03,2
109/10/08,1.22,1.24,1.20,1.24,77000,93340,-0.01,4
109/10/12,1.15,1.15,1.03,1.03,60000,66600,-0.21,2
109/10/13,0.97,0.97,0.97,0.97,60000,58200,-0.06,2
109/10/14,0.98,0.98,0.98,0.98,111000,108780,+0.01,3
109/10/15,1.00,1.00,1.00,1.00,101000,101000,+0.02,2
109/10/16,0.95,1.03,0.95,1.03,157000,154670,+0.03,9
109/10/19,1.00,1.00,1.00,1.00,57000,57000,-0.03,2
109/10/20,0.95,0.95,0.95,0.95,60000,57000,-0.05,1
109/10/21,---,---,---,---,0,0,---,0
109/10/22,0.95,0.99,0.95,0.98,138000,134990,+0.03,5
109/10/23,0.96,0.97,0.94,0.94,158000,150980,-0.04,5
109/10/26,0.96,0.96,0.96,0.96,8000,7680,+0.02,1
109/10/27,0.95,0.95,0.95,0.95,8000,7600,-0.01,1
109/10/28,0.92,0.92,0.92,0.92,8000,7360,-0.03,1
109/10/29,0.95,0.95,0.94,0.94,23000,21700,+0.02,3
109/10/30,0.94,0.95,0.92,0.95,79000,73980,+0.01,6
