109/05/13,0.67,0.68,0.67,0.68,90000,60700,+0.03,2
109/05/14,0.71,0.72,0.71,0.72,91000,65370,+0.04,6
109/05/15,0.69,0.72,0.69,0.69,227000,159130,-0.03,5
109/05/18,0.72,0.72,0.71,0.71,17000,12140,+0.02,2
109/05/19,---,---,---,---,0,0,---,0
109/05/20,---,---,---,---,0,0,---,0
109/05/21,0.66,0.67,0.66,0.67,21000,13870,-0.02,2
109/05/22,0.64,0.67,0.64,0.67,28000,18530,0.00,3
109/05/25,---,---,---,---,0,0,---,0
109/05/26,0.67,0.67,0.67,0.67,199000,133330,0.00,1
109/05/27,0.64,0.64,0.60,0.60,224000,142830,-0.07,6
109/05/28,0.63,0.63,0.63,0.63,100000,63000,+0.03,1
109/05/29,0.65,0.65,0.65,0.65,30000,19500,+0.02,2
109/06/01,0.61,0.61,0.61,0.61,172000,104920,-0.04,3
109/06/02,0.59,0.59,0.58,0.59,287000,168600,-0.02,4
109/06/03,0.59,0.59,0.59,0.59,304000,179360,0.00,2
109/06/04,0.56,0.59,0.56,0.58,471000,270810,-0.01,7
109/06/05,0.57,0.57,0.55,0.55,177000,99360,-0.03,4
109/06/08,---,---,---,---,0,0,---,0
109/06/09,0.57,0.57,0.57,0.57,1000,570,+0.01,1
109/06/10,0.58,0.58,0.58,0.58,50000,29000,+0.01,1
109/06/11,---,---,---,---,0,0,---,0
109/06/12,0.59,0.61,0.59,0.61,55000,33450,+0.03,2
109/06/15,---,---,---,---,0,0,---,0
109/06/16,0.62,0.62,0.61,0.61,30000,18500,-0.01,2
109/06/17,0.60,0.61,0.60,0.60,27000,16210,-0.01,3
109/06/18,---,---,---,---,0,0,---,0
109/06/19,0.60,0.60,0.60,0.60,26000,15600,0.00,1
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,---,---,---,---,0,0,---,0
109/06/30,0.49,0.51,0.48,0.50,42000,20790,-0.07,4
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,0.38,0.38,0.36,0.36,31000,11760,-0.09,2
109/07/07,0.30,0.30,0.29,0.29,201000,59800,-0.07,5
109/07/08,0.26,0.26,0.15,0.15,201000,30260,-0.14,4
109/07/09,0.17,0.18,0.17,0.18,204000,35330,+0.03,3
109/07/10,0.20,0.20,0.19,0.19,2000,390,+0.01,2
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,0.21,0.21,0.21,0.21,1000,210,0.00,1
109/07/17,0.22,0.22,0.22,0.22,1000,220,+0.01,1
109/07/20,0.23,0.25,0.23,0.25,2000,480,+0.03,2
109/07/21,0.20,0.20,0.20,0.20,5000,1000,-0.05,1
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,0.22,0.23,0.22,0.23,11000,2520,+0.03,2
109/07/27,0.21,0.21,0.21,0.21,10000,2100,-0.02,1
109/07/28,0.21,0.21,0.21,0.21,5000,1050,0.00,1
109/07/29,0.24,0.28,0.24,0.26,138000,36070,+0.05,19
109/07/30,0.25,0.25,0.23,0.23,18000,4260,-0.03,3
109/07/31,0.22,0.22,0.22,0.22,25000,5500,-0.01,1
109/08/03,0.22,0.22,0.22,0.22,129000,28380,0.00,3
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,0.20,0.20,0.20,0.20,4000,800,+0.02,1
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,0.24,0.24,0.24,0.24,2000,480,0.00,1
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,---,---,---,---,0,0,---,0
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
109/09/02,---,---,---,---,0,0,---,0
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
