109/05/25,1.16,1.16,1.16,1.16,3000,3480,+0.05,1
109/05/26,1.07,1.07,1.07,1.07,3000,3210,-0.09,1
109/05/27,---,---,---,---,0,0,---,0
109/05/28,1.05,1.05,1.05,1.05,10000,10500,-0.01,1
109/05/29,1.00,1.00,0.97,1.00,609000,604940,-0.05,5
109/06/01,0.92,0.93,0.92,0.93,597000,551310,-0.07,6
109/06/02,0.91,0.93,0.89,0.93,11000,9950,0.00,3
109/06/03,0.91,0.91,0.91,0.91,20000,18200,-0.02,1
109/06/04,0.88,0.89,0.85,0.85,734000,643520,-0.06,14
109/06/05,0.79,0.87,0.77,0.87,434000,353730,+0.02,15
109/06/08,0.85,0.86,0.85,0.86,79000,67680,-0.01,5
109/06/09,0.87,0.92,0.85,0.92,1217000,1075730,+0.06,13
109/06/10,0.86,0.93,0.86,0.92,548000,485960,0.00,14
109/06/11,0.89,0.95,0.89,0.95,133000,123470,+0.03,6
109/06/12,0.98,0.98,0.98,0.98,58000,56840,+0.03,3
109/06/15,0.94,0.96,0.94,0.96,36000,34200,-0.02,2
109/06/16,0.89,0.89,0.89,0.89,36000,32040,-0.07,1
109/06/17,---,---,---,---,0,0,---,0
109/06/18,---,---,---,---,0,0,---,0
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,0.83,0.83,0.83,0.83,10000,8300,0.00,1
109/06/24,0.83,0.84,0.82,0.84,173000,143940,+0.01,4
109/06/29,0.82,0.82,0.81,0.82,163000,133470,-0.02,3
109/06/30,---,---,---,---,0,0,---,0
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,0.60,0.62,0.60,0.62,20000,12200,0.00,2
109/07/08,0.61,0.61,0.60,0.61,20000,12130,-0.01,5
109/07/09,---,---,---,---,0,0,---,0
109/07/10,0.62,0.62,0.62,0.62,9000,5580,+0.04,1
109/07/13,0.59,0.59,0.58,0.58,9000,5250,-0.04,3
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,0.39,0.40,0.39,0.40,37000,14660,+0.03,4
109/07/20,0.39,0.39,0.36,0.36,67000,25230,-0.04,5
109/07/21,---,---,---,---,0,0,---,0
109/07/22,0.31,0.31,0.30,0.30,60000,18300,-0.06,2
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,0.21,0.23,0.21,0.23,187000,39410,+0.01,4
109/08/05,0.22,0.22,0.22,0.22,180000,39600,-0.01,4
109/08/06,0.17,0.17,0.17,0.17,240000,40800,-0.05,6
109/08/07,0.17,0.17,0.17,0.17,240000,40800,0.00,4
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,0.18,0.18,0.18,0.18,90000,16200,-0.01,1
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,---,---,---,---,0,0,---,0
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
109/09/02,---,---,---,---,0,0,---,0
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,---,---,---,---,0,0,---,0
109/10/06,---,---,---,---,0,0,---,0
109/10/07,0.02,0.02,0.02,0.02,10000,200,-0.01,1
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,0.01,0.01,0.01,0.01,10000,100,-0.01,1
