108/11/05,1.87,1.87,1.87,1.87,6000,11220,-0.17,1
108/11/06,1.82,1.82,1.82,1.82,6000,10920,-0.05,1
108/11/07,---,---,---,---,0,0,---,0
108/11/08,1.75,1.75,1.75,1.75,10000,17500,+0.07,1
108/11/11,1.36,1.36,1.36,1.36,10000,13600,-0.39,1
108/11/12,---,---,---,---,0,0,---,0
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,1.30,1.32,1.30,1.32,135000,176000,-0.04,4
108/11/19,1.29,1.40,1.29,1.39,122000,165600,+0.07,6
108/11/20,1.45,1.57,1.45,1.50,158000,238660,+0.11,9
108/11/21,1.44,1.48,1.44,1.48,53000,78400,-0.02,3
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,1.45,1.45,1.45,1.45,62000,89900,0.00,2
108/11/27,---,---,---,---,0,0,---,0
108/11/28,1.42,1.42,1.40,1.40,32000,45140,-0.05,3
108/11/29,1.41,1.41,1.41,1.41,35000,49350,+0.01,1
108/12/02,1.36,1.36,1.36,1.36,35000,47600,-0.05,1
108/12/03,1.33,1.33,1.31,1.31,62000,82060,-0.05,4
108/12/04,1.35,1.36,1.35,1.36,42000,56880,+0.05,5
108/12/05,1.39,1.44,1.39,1.44,106000,149740,+0.08,5
108/12/06,1.51,1.55,1.43,1.45,230000,349640,+0.01,17
108/12/09,1.49,1.49,1.41,1.41,116000,169510,-0.04,5
108/12/10,---,---,---,---,0,0,---,0
108/12/11,1.47,1.47,1.47,1.47,57000,83790,+0.04,2
108/12/12,1.39,1.40,1.33,1.33,77000,106800,-0.14,4
108/12/13,1.32,1.32,1.32,1.32,4000,5280,-0.01,1
108/12/16,1.36,1.36,1.36,1.36,100000,136000,+0.04,1
108/12/17,1.36,1.36,1.32,1.34,335000,447800,-0.02,13
108/12/18,1.42,1.42,1.36,1.36,235000,328100,+0.02,8
108/12/19,---,---,---,---,0,0,---,0
108/12/20,---,---,---,---,0,0,---,0
108/12/23,1.24,1.24,1.24,1.24,48000,59520,-0.09,1
108/12/24,1.37,1.48,1.37,1.48,923000,1310460,+0.24,39
108/12/25,1.47,1.59,1.47,1.56,893000,1367920,+0.08,39
108/12/26,1.52,1.52,1.50,1.51,149000,225230,-0.05,7
108/12/27,1.49,1.49,1.48,1.48,22000,32760,-0.03,3
108/12/30,1.43,1.43,1.39,1.39,136000,191760,-0.09,2
108/12/31,1.39,1.42,1.39,1.42,148000,209900,+0.03,3
109/01/02,1.44,1.44,1.44,1.44,5000,7200,+0.02,1
109/01/03,1.35,1.35,1.32,1.33,55000,73650,-0.11,3
109/01/06,1.25,1.25,1.19,1.19,22000,27380,-0.14,2
109/01/07,1.21,1.21,1.15,1.15,150000,175750,-0.04,6
109/01/08,---,---,---,---,0,0,---,0
109/01/09,1.08,1.08,1.05,1.05,128000,136200,-0.03,2
109/01/10,1.03,1.03,1.02,1.02,70000,72080,-0.03,2
109/01/13,1.04,1.09,1.04,1.09,298000,315420,+0.07,10
109/01/14,1.12,1.12,1.11,1.11,333000,371410,+0.02,6
109/01/15,1.10,1.10,1.10,1.10,20000,22000,-0.01,1
109/01/16,---,---,---,---,0,0,---,0
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,0.58,0.58,0.58,0.58,20000,11600,-0.45,1
109/01/31,---,---,---,---,0,0,---,0
109/02/03,0.34,0.37,0.34,0.37,947000,333920,-0.18,4
109/02/04,0.48,0.48,0.45,0.48,847000,397560,+0.11,5
109/02/05,0.57,0.57,0.55,0.55,100000,56000,+0.07,2
109/02/06,0.58,0.58,0.58,0.58,15000,8700,+0.03,1
109/02/07,0.53,0.53,0.51,0.52,300000,156000,-0.06,3
109/02/10,0.38,0.38,0.38,0.38,120000,45600,-0.14,1
109/02/11,---,---,---,---,0,0,---,0
109/02/12,0.51,0.51,0.51,0.51,45000,22950,+0.05,1
109/02/13,0.53,0.53,0.53,0.53,45000,23850,+0.02,1
109/02/14,---,---,---,---,0,0,---,0
109/02/17,---,---,---,---,0,0,---,0
109/02/18,0.49,0.49,0.49,0.49,30000,14700,+0.01,1
109/02/19,---,---,---,---,0,0,---,0
109/02/20,---,---,---,---,0,0,---,0
109/02/21,0.45,0.48,0.45,0.48,78000,36540,+0.02,2
