109/03/10,1.09,1.13,1.09,1.13,10000,11060,-0.27,2
109/03/11,1.13,1.13,1.13,1.13,10000,11300,0.00,1
109/03/12,---,---,---,---,0,0,---,0
109/03/13,---,---,---,---,0,0,---,0
109/03/16,---,---,---,---,0,0,---,0
109/03/17,---,---,---,---,0,0,---,0
109/03/18,0.47,0.47,0.47,0.47,50000,23500,+0.05,1
109/03/19,0.38,0.38,0.28,0.28,60000,20500,-0.19,6
109/03/20,0.34,0.36,0.34,0.36,150000,52500,+0.08,3
109/03/23,0.41,0.41,0.41,0.41,60000,24600,+0.05,6
109/03/24,0.50,0.52,0.50,0.50,62000,31040,+0.09,4
109/03/25,0.56,0.56,0.56,0.56,50000,28000,+0.06,1
109/03/26,0.51,0.52,0.51,0.52,200000,103050,-0.04,3
109/03/27,0.53,0.53,0.51,0.51,57000,29670,-0.01,3
109/03/30,0.48,0.48,0.48,0.48,15000,7200,-0.03,1
109/03/31,0.52,0.52,0.49,0.49,30000,15050,+0.01,3
109/04/01,0.47,0.47,0.47,0.47,10000,4700,-0.02,1
109/04/06,---,---,---,---,0,0,---,0
109/04/07,0.53,0.55,0.53,0.55,28000,15000,+0.04,2
109/04/08,0.58,0.61,0.58,0.61,53000,31760,+0.06,5
109/04/09,0.66,0.66,0.59,0.60,1155000,739350,-0.01,20
109/04/10,0.57,0.59,0.56,0.58,80000,46100,-0.02,4
109/04/13,0.53,0.54,0.53,0.54,255000,135500,-0.04,5
109/04/14,0.51,0.54,0.51,0.52,579000,305570,-0.02,12
109/04/15,0.55,0.57,0.54,0.57,728000,409320,+0.05,16
109/04/16,0.53,0.58,0.53,0.57,1312000,743650,0.00,10
109/04/17,0.62,0.62,0.56,0.56,945000,562260,-0.01,14
109/04/20,0.57,0.65,0.57,0.62,909000,559610,+0.06,19
109/04/21,0.60,0.62,0.55,0.56,1177000,716310,-0.06,30
109/04/22,0.48,0.55,0.48,0.53,84000,44590,-0.03,7
109/04/23,0.52,0.56,0.52,0.56,36000,19820,+0.03,5
109/04/24,---,---,---,---,0,0,---,0
109/04/27,0.60,0.60,0.59,0.60,270000,161900,+0.04,5
109/04/28,0.60,0.66,0.60,0.63,665000,419150,+0.03,17
109/04/29,0.70,0.70,0.63,0.66,722000,467840,+0.03,17
109/04/30,0.65,0.74,0.63,0.72,1436000,999300,+0.06,28
109/05/04,0.64,0.71,0.64,0.68,973000,672800,-0.04,33
109/05/05,0.70,0.73,0.67,0.70,763000,543830,+0.02,30
109/05/06,0.67,0.70,0.64,0.64,194000,132060,-0.06,10
109/05/07,0.69,0.69,0.66,0.66,48000,32200,+0.02,7
109/05/08,0.67,0.68,0.67,0.68,50000,33900,+0.02,5
109/05/11,0.60,0.60,0.55,0.57,702000,401550,-0.11,18
109/05/12,0.56,0.56,0.54,0.54,90000,49900,-0.03,5
109/05/13,0.57,0.57,0.57,0.57,211000,120270,+0.03,1
109/05/14,0.56,0.58,0.55,0.58,211000,120480,+0.01,6
109/05/15,0.48,0.48,0.48,0.48,10000,4800,-0.10,1
109/05/18,---,---,---,---,0,0,---,0
109/05/19,---,---,---,---,0,0,---,0
109/05/20,---,---,---,---,0,0,---,0
109/05/21,---,---,---,---,0,0,---,0
109/05/22,---,---,---,---,0,0,---,0
109/05/25,---,---,---,---,0,0,---,0
109/05/26,0.48,0.48,0.48,0.48,10000,4800,0.00,1
109/05/27,---,---,---,---,0,0,---,0
109/05/28,---,---,---,---,0,0,---,0
109/05/29,---,---,---,---,0,0,---,0
109/06/01,---,---,---,---,0,0,---,0
109/06/02,0.47,0.47,0.47,0.47,10000,4700,+0.01,1
109/06/03,---,---,---,---,0,0,---,0
109/06/04,---,---,---,---,0,0,---,0
109/06/05,---,---,---,---,0,0,---,0
109/06/08,---,---,---,---,0,0,---,0
109/06/09,---,---,---,---,0,0,---,0
109/06/10,0.45,0.45,0.45,0.45,10000,4500,-0.02,1
109/06/11,0.44,0.44,0.40,0.40,80000,33400,-0.05,4
109/06/12,0.33,0.36,0.33,0.36,300000,105000,-0.04,2
109/06/15,0.37,0.37,0.36,0.36,450000,162200,0.00,5
109/06/16,---,---,---,---,0,0,---,0
109/06/17,---,---,---,---,0,0,---,0
109/06/18,---,---,---,---,0,0,---,0
109/06/19,0.40,0.40,0.40,0.40,10000,4000,0.00,1
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,---,---,---,---,0,0,---,0
109/06/30,0.34,0.34,0.34,0.34,160000,54400,+0.01,3
109/07/01,---,---,---,---,0,0,---,0
109/07/02,0.34,0.34,0.34,0.34,160000,54400,0.00,7
109/07/03,---,---,---,---,0,0,---,0
109/07/06,0.34,0.34,0.34,0.34,5000,1700,0.00,1
109/07/07,0.33,0.33,0.33,0.33,100000,33000,-0.01,1
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,0.08,0.09,0.08,0.09,15000,1250,+0.02,6
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,0.05,0.05,0.05,0.05,5000,250,-0.02,5
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
