109/04/07,1.79,1.79,1.79,1.79,25000,44750,+0.15,2
109/04/08,---,---,---,---,0,0,---,0
109/04/09,1.94,1.94,1.85,1.85,250000,475000,-0.04,5
109/04/10,1.84,1.84,1.84,1.84,250000,460000,-0.01,1
109/04/13,1.82,1.82,1.82,1.82,25000,45500,-0.02,1
109/04/14,1.86,1.97,1.86,1.95,541000,1044140,+0.13,17
109/04/15,1.96,1.99,1.93,1.99,814000,1599010,+0.04,29
109/04/16,1.91,1.97,1.89,1.97,286000,551140,-0.02,14
109/04/17,2.06,2.06,2.06,2.06,13000,26780,+0.09,1
109/04/20,---,---,---,---,0,0,---,0
109/04/21,---,---,---,---,0,0,---,0
109/04/22,1.78,1.92,1.78,1.92,465000,854400,-0.03,14
109/04/23,2.06,2.21,2.06,2.10,593000,1267700,+0.18,23
109/04/24,2.19,2.25,2.19,2.25,230000,508320,+0.15,13
109/04/27,2.19,2.28,2.19,2.28,100000,222960,+0.03,12
109/04/28,2.24,2.24,2.19,2.22,55000,122680,-0.06,3
109/04/29,2.23,2.28,2.23,2.26,75000,170100,+0.04,12
109/04/30,2.28,2.28,2.25,2.26,66000,149920,0.00,5
109/05/04,2.23,2.23,2.23,2.23,8000,17840,-0.03,1
109/05/05,2.34,2.59,2.34,2.49,201000,496900,+0.26,15
109/05/06,2.75,2.91,2.67,2.74,245000,671610,+0.25,20
109/05/07,2.93,3.22,2.90,3.21,60000,182950,+0.47,14
109/05/08,3.23,3.35,3.15,3.20,83000,266240,-0.01,8
109/05/11,---,---,---,---,0,0,---,0
109/05/12,2.99,2.99,2.99,2.99,36000,107640,-0.40,1
109/05/13,---,---,---,---,0,0,---,0
109/05/14,3.25,3.25,3.25,3.25,1000,3250,+0.10,1
109/05/15,2.85,2.85,2.85,2.85,1000,2850,-0.40,1
109/05/18,---,---,---,---,0,0,---,0
109/05/19,2.94,2.97,2.94,2.97,42000,123960,+0.23,4
109/05/20,3.07,3.07,3.02,3.02,54000,163680,+0.05,4
109/05/21,3.01,3.01,3.01,3.01,12000,36120,-0.01,1
109/05/22,---,---,---,---,0,0,---,0
109/05/25,2.88,3.02,2.85,3.02,143000,421890,+0.25,11
109/05/26,3.04,3.04,3.00,3.00,153000,460820,-0.02,6
109/05/27,3.09,3.09,3.09,3.09,1000,3090,+0.09,1
109/05/28,3.05,3.09,2.96,3.00,27000,81150,-0.09,4
109/05/29,2.90,2.90,2.83,2.83,16000,46130,-0.17,3
109/06/01,2.89,2.94,2.89,2.94,2000,5830,+0.11,2
