109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,1.25,1.34,1.25,1.34,32000,41540,+0.19,6
109/09/29,1.33,1.42,1.29,1.35,78000,106960,+0.01,6
109/09/30,1.32,1.41,1.32,1.41,85000,115040,+0.06,7
109/10/05,1.36,1.38,1.35,1.38,39000,53090,-0.03,4
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,1.45,1.45,1.45,1.45,3000,4350,+0.07,1
109/10/12,1.45,1.48,1.42,1.42,73000,107260,-0.03,4
109/10/13,1.39,1.45,1.37,1.45,142000,199800,+0.03,7
109/10/14,1.46,1.46,1.43,1.43,72000,104250,-0.02,3
109/10/15,1.53,1.57,1.53,1.57,35000,54110,+0.14,3
109/10/16,1.64,1.89,1.63,1.73,392000,691300,+0.16,28
109/10/19,1.72,1.87,1.63,1.81,569000,984900,+0.08,33
109/10/20,1.76,1.95,1.75,1.79,501000,901920,-0.02,22
109/10/21,1.90,2.16,1.90,2.11,560000,1156610,+0.32,29
109/10/22,2.27,2.38,2.16,2.28,364000,812410,+0.17,27
109/10/23,2.27,2.31,2.24,2.25,88000,200320,-0.03,12
109/10/26,2.20,2.20,2.08,2.14,25000,53440,-0.11,4
109/10/27,2.02,2.37,2.02,2.30,1071000,2421400,+0.16,54
109/10/28,2.42,2.53,2.14,2.16,1174000,2848190,-0.14,46
109/10/29,2.07,2.14,2.06,2.11,97000,203250,-0.05,9
109/10/30,2.06,2.06,1.70,1.75,285000,512960,-0.36,8
109/11/02,1.81,1.85,1.76,1.82,318000,573150,+0.07,14
109/11/03,1.81,1.94,1.80,1.94,82000,153320,+0.12,4
109/11/04,1.89,2.04,1.88,2.02,114000,227570,+0.08,16
109/11/05,1.94,2.19,1.94,2.13,297000,622990,+0.11,22
109/11/06,2.11,2.16,2.03,2.03,138000,293650,-0.10,16
109/11/09,2.07,2.10,2.03,2.03,28000,58340,0.00,5
109/11/10,2.00,2.25,2.00,2.20,196000,431220,+0.17,25
109/11/11,2.08,2.31,2.05,2.31,457000,990870,+0.11,43
109/11/12,2.20,2.22,1.98,1.98,483000,998300,-0.33,24
109/11/13,2.04,2.06,1.99,2.00,348000,710870,+0.02,8
109/11/16,2.05,2.26,2.05,2.26,84000,179830,+0.26,9
109/11/17,2.11,2.34,2.08,2.34,172000,382310,+0.08,18
109/11/18,2.20,2.56,2.20,2.54,337000,817310,+0.20,31
109/11/19,2.23,2.38,2.23,2.30,220000,506180,-0.24,19
109/11/20,2.32,2.47,2.32,2.32,113000,268180,+0.02,14
109/11/23,2.56,2.80,2.29,2.67,219000,557420,+0.35,31
109/11/24,2.64,2.64,2.48,2.63,188000,490000,-0.04,19
109/11/25,3.35,3.35,2.68,2.68,99000,323930,+0.05,3
109/11/26,2.66,2.66,2.59,2.63,39000,101790,-0.05,4
109/11/27,2.71,3.26,2.71,3.26,45000,130400,+0.63,6
109/11/30,3.42,3.42,3.20,3.20,29000,95340,-0.06,7
109/12/01,3.00,3.00,3.00,3.00,5000,15000,-0.20,1
109/12/02,---,---,---,---,0,0,---,0
109/12/03,2.75,2.75,2.75,2.75,5000,13750,-0.21,1
109/12/04,2.76,2.76,2.76,2.76,25000,69000,+0.01,1
