109/01/16,0.77,0.77,0.77,0.77,5000,3850,-0.10,1
109/01/17,0.75,0.75,0.75,0.75,5000,3750,-0.02,1
109/01/20,---,---,---,---,0,0,---,0
109/01/30,0.82,0.91,0.82,0.91,13000,10930,+0.23,2
109/01/31,0.82,0.86,0.82,0.86,13000,10780,-0.05,2
109/02/03,1.07,1.07,1.07,1.07,10000,10700,+0.21,1
109/02/04,0.89,0.89,0.89,0.89,10000,8900,-0.18,1
109/02/05,0.67,0.68,0.65,0.66,428000,283910,-0.23,16
109/02/06,0.61,0.67,0.61,0.63,405000,256040,-0.03,22
109/02/07,0.66,0.66,0.57,0.62,172000,101510,-0.01,19
109/02/10,0.56,0.62,0.56,0.62,83000,48740,0.00,28
109/02/11,0.59,0.60,0.55,0.55,58000,33100,-0.07,17
109/02/12,0.53,0.57,0.53,0.54,53000,28800,-0.01,15
109/02/13,0.54,0.56,0.54,0.56,39000,21620,+0.02,25
109/02/14,0.54,0.55,0.47,0.49,127000,66710,-0.07,13
109/02/17,0.51,0.51,0.49,0.50,150000,75050,+0.01,11
109/02/18,0.47,0.56,0.46,0.54,333000,163420,+0.04,29
109/02/19,0.52,0.57,0.52,0.57,101000,55670,+0.03,17
109/02/20,0.52,0.52,0.52,0.52,45000,23400,-0.05,2
109/02/21,0.49,0.49,0.48,0.48,20000,9700,-0.04,2
109/02/24,0.51,0.54,0.51,0.52,67000,34880,+0.04,5
109/02/25,0.53,0.53,0.52,0.52,18000,9450,0.00,7
109/02/26,0.51,0.60,0.51,0.60,228000,123320,+0.08,13
109/02/27,0.57,0.68,0.57,0.66,198000,122190,+0.06,17
109/03/02,0.70,0.70,0.60,0.65,147000,100100,-0.01,11
109/03/03,0.59,0.59,0.58,0.58,20000,11700,-0.07,2
109/03/04,0.60,0.60,0.59,0.59,125000,73810,+0.01,2
109/03/05,0.53,0.54,0.52,0.52,174000,92270,-0.07,4
109/03/06,0.55,0.60,0.55,0.59,94000,55200,+0.07,4
109/03/09,0.63,0.75,0.63,0.71,203000,138170,+0.12,19
109/03/10,0.74,0.80,0.74,0.79,417000,326310,+0.08,6
109/03/11,0.68,0.80,0.68,0.80,72000,51960,+0.01,14
109/03/12,0.92,1.08,0.89,1.03,296000,289290,+0.23,25
109/03/13,1.37,1.37,1.01,1.01,595000,763670,-0.02,23
109/03/16,1.03,1.03,0.95,0.99,329000,332030,-0.02,39
109/03/17,1.10,1.32,1.10,1.32,107000,126180,+0.33,31
109/03/18,1.20,1.40,1.18,1.40,480000,569990,+0.08,8
109/03/19,1.74,1.93,1.57,1.93,152000,272410,+0.53,21
