109/04/28,1.30,1.30,1.29,1.29,82000,106550,-0.07,3
109/04/29,1.25,1.31,1.25,1.31,104000,135940,+0.02,3
109/04/30,1.25,1.26,1.25,1.25,99000,123850,-0.06,4
109/05/04,---,---,---,---,0,0,---,0
109/05/05,1.12,1.17,1.12,1.17,87000,97940,-0.04,2
109/05/06,1.17,1.19,1.17,1.19,75000,88700,+0.02,6
109/05/07,1.19,1.19,1.18,1.18,458000,540540,-0.01,7
109/05/08,1.14,1.17,1.13,1.16,513000,586600,-0.02,12
109/05/11,1.16,1.16,1.16,1.16,2000,2320,0.00,1
109/05/12,1.13,1.16,1.13,1.16,71000,81760,0.00,3
109/05/13,1.14,1.16,1.14,1.16,53000,60580,0.00,7
109/05/14,1.16,1.21,1.16,1.21,339000,403270,+0.05,9
109/05/15,1.17,1.25,1.17,1.21,571000,691030,0.00,26
109/05/18,1.18,1.23,1.16,1.22,410000,490880,+0.01,19
109/05/19,1.17,1.18,1.17,1.18,209000,246110,-0.04,15
109/05/20,1.21,1.21,1.21,1.21,1000,1210,+0.03,1
109/05/21,1.15,1.16,1.15,1.16,62000,71460,-0.05,3
109/05/22,1.18,1.21,1.18,1.21,115000,137920,+0.05,7
109/05/25,1.24,1.26,1.24,1.25,150000,187170,+0.04,9
109/05/26,1.19,1.19,1.19,1.19,51000,60690,-0.06,3
109/05/27,1.22,1.22,1.22,1.22,91000,111020,+0.03,2
109/05/28,1.17,1.19,1.17,1.19,97000,113610,-0.03,4
109/05/29,1.20,1.20,1.17,1.18,140000,164650,-0.01,9
109/06/01,1.17,1.18,1.17,1.18,8000,9380,0.00,2
109/06/02,1.12,1.12,1.11,1.11,80000,89350,-0.07,6
109/06/03,1.06,1.08,1.06,1.08,85000,90600,-0.03,3
109/06/04,1.07,1.07,1.07,1.07,100000,107000,-0.01,1
109/06/05,1.04,1.04,1.03,1.03,100000,103500,-0.04,9
109/06/08,0.97,0.97,0.97,0.97,30000,29100,-0.06,1
109/06/09,0.94,0.94,0.94,0.94,100000,94000,-0.03,2
109/06/10,0.94,0.94,0.92,0.92,100000,92500,-0.02,8
109/06/11,---,---,---,---,0,0,---,0
109/06/12,1.03,1.03,1.03,1.03,10000,10300,+0.05,1
109/06/15,0.97,1.01,0.97,1.01,20000,19800,-0.02,2
109/06/16,0.96,0.96,0.96,0.96,45000,43200,-0.05,2
109/06/17,0.95,0.95,0.95,0.95,8000,7600,-0.01,1
109/06/18,0.94,0.94,0.94,0.94,8000,7520,-0.01,1
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,0.85,0.87,0.84,0.87,315000,267850,+0.05,5
109/06/30,0.81,0.83,0.80,0.83,310000,253240,-0.04,16
109/07/01,0.79,0.79,0.79,0.79,10000,7900,-0.04,1
109/07/02,0.76,0.77,0.76,0.77,20000,15300,-0.02,2
109/07/03,0.77,0.77,0.77,0.77,10000,7700,0.00,1
109/07/06,---,---,---,---,0,0,---,0
109/07/07,---,---,---,---,0,0,---,0
109/07/08,---,---,---,---,0,0,---,0
109/07/09,0.60,0.60,0.60,0.60,65000,39000,-0.06,1
109/07/10,0.64,0.64,0.64,0.64,10000,6400,+0.04,1
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,0.44,0.44,0.43,0.43,180000,78900,-0.06,2
109/07/30,0.42,0.43,0.42,0.43,320000,137400,0.00,6
109/07/31,0.43,0.43,0.43,0.43,200000,86000,0.00,1
109/08/03,0.45,0.45,0.45,0.45,60000,27000,+0.02,1
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,0.41,0.41,0.41,0.41,10000,4100,-0.01,1
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,---,---,---,---,0,0,---,0
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
