109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,1.54,1.61,1.54,1.61,91000,142680,-0.07,7
109/08/07,1.57,1.66,1.57,1.66,158000,255790,+0.05,7
109/08/10,1.62,1.62,1.62,1.62,70000,113400,-0.04,4
109/08/11,1.66,1.74,1.66,1.74,333000,568980,+0.12,10
109/08/12,1.75,1.83,1.65,1.69,464000,789550,-0.05,16
109/08/13,1.63,1.69,1.63,1.69,207000,339230,0.00,5
109/08/14,1.66,1.68,1.66,1.68,52000,87320,-0.01,2
109/08/17,1.63,1.63,1.59,1.59,145000,233230,-0.09,8
109/08/18,1.46,1.46,1.46,1.46,30000,43800,-0.13,2
109/08/19,---,---,---,---,0,0,---,0
109/08/20,1.38,1.50,1.38,1.50,192000,280920,+0.11,5
109/08/21,1.35,1.37,1.21,1.21,277000,369100,-0.29,12
109/08/24,1.02,1.17,1.02,1.17,182000,195740,-0.04,9
109/08/25,1.00,1.02,0.96,0.96,175000,173700,-0.21,8
109/08/26,0.96,0.99,0.94,0.98,275000,265400,+0.02,8
109/08/27,0.91,0.93,0.89,0.93,262000,237900,-0.05,11
109/08/28,0.93,1.01,0.93,1.00,145000,140100,+0.07,6
109/08/31,0.92,1.00,0.92,1.00,165000,161100,0.00,6
109/09/01,0.98,0.98,0.85,0.85,294000,262830,-0.15,11
109/09/02,0.75,0.83,0.75,0.83,122000,96060,-0.02,6
109/09/03,---,---,---,---,0,0,---,0
109/09/04,0.85,0.88,0.85,0.87,322000,283110,+0.04,5
109/09/07,0.89,1.08,0.89,1.08,847000,803930,+0.21,22
109/09/08,1.06,1.12,1.04,1.12,430000,458550,+0.04,14
109/09/09,1.08,1.12,1.07,1.10,211000,232660,-0.02,9
109/09/10,1.07,1.15,1.07,1.14,358000,399410,+0.04,15
109/09/11,1.14,1.14,1.07,1.07,178000,201420,-0.07,7
109/09/14,1.11,1.11,1.06,1.06,64000,69590,-0.01,5
109/09/15,1.05,1.05,1.03,1.04,32000,33370,-0.02,4
109/09/16,1.01,1.02,1.00,1.01,250000,251350,-0.03,6
109/09/17,0.95,1.00,0.95,1.00,75000,72400,-0.01,4
109/09/18,1.01,1.02,1.00,1.00,94000,94490,0.00,5
109/09/21,1.02,1.05,1.02,1.05,30000,30900,+0.05,2
109/09/22,1.05,1.05,1.03,1.03,110000,115300,-0.02,2
109/09/23,0.98,1.03,0.98,1.03,110000,108300,0.00,2
109/09/24,1.12,1.12,1.10,1.10,62000,68640,+0.07,3
109/09/25,1.09,1.09,1.09,1.09,17000,18530,-0.01,1
109/09/28,1.18,1.20,1.18,1.20,6000,7100,+0.11,2
109/09/29,1.15,1.15,1.15,1.15,200000,230000,-0.05,2
109/09/30,1.13,1.14,1.11,1.11,401000,450130,-0.04,5
109/10/05,1.11,1.11,1.11,1.11,30000,33300,0.00,1
109/10/06,1.11,1.11,1.03,1.03,440000,470550,-0.08,6
109/10/07,1.01,1.02,1.01,1.02,255000,257700,-0.01,4
109/10/08,0.95,0.95,0.95,0.95,10000,9500,-0.07,1
109/10/12,0.98,0.98,0.94,0.94,40000,38400,-0.01,2
109/10/13,0.95,1.01,0.95,1.01,134000,132940,+0.07,3
109/10/14,1.01,1.01,1.01,1.01,83000,83830,0.00,2
109/10/15,---,---,---,---,0,0,---,0
109/10/16,1.04,1.04,1.04,1.04,72000,74880,+0.01,1
