109/06/01,---,---,---,---,0,0,---,0
109/06/02,---,---,---,---,0,0,---,0
109/06/03,---,---,---,---,0,0,---,0
109/06/04,---,---,---,---,0,0,---,0
109/06/05,1.53,1.53,1.53,1.53,20000,30600,-0.05,1
109/06/08,1.48,1.50,1.45,1.45,183000,270630,-0.08,20
109/06/09,1.48,1.50,1.48,1.50,308000,458670,+0.05,7
109/06/10,1.55,1.56,1.50,1.50,225000,348370,0.00,8
109/06/11,1.52,1.58,1.52,1.57,434000,670390,+0.07,50
109/06/12,1.60,1.61,1.56,1.56,384000,612850,-0.01,22
109/06/15,1.54,1.54,1.51,1.53,50000,76560,-0.03,17
109/06/16,1.48,1.48,1.47,1.48,98000,144840,-0.05,29
109/06/17,1.47,1.48,1.47,1.48,73000,107360,0.00,2
109/06/18,1.48,1.49,1.48,1.49,10000,14850,+0.01,2
109/06/19,1.43,1.43,1.43,1.43,5000,7150,-0.06,1
109/06/22,1.40,1.40,1.40,1.40,32000,44800,-0.03,3
109/06/23,1.36,1.37,1.36,1.37,32000,43670,-0.03,15
109/06/24,1.35,1.35,1.35,1.35,15000,20250,-0.02,1
109/06/29,1.30,1.30,1.29,1.29,50000,64850,-0.06,17
109/06/30,1.26,1.27,1.26,1.27,35000,44430,-0.02,34
109/07/01,1.29,1.29,1.28,1.28,123000,158440,+0.01,2
109/07/02,1.19,1.20,1.19,1.20,123000,147120,-0.08,6
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,1.13,1.13,1.13,1.13,121000,136730,+0.06,4
109/07/08,1.10,1.11,1.07,1.07,151000,165520,-0.06,8
109/07/09,1.07,1.08,1.07,1.08,83000,89480,+0.01,4
109/07/10,1.10,1.17,1.10,1.16,394000,450850,+0.08,14
109/07/13,1.11,1.14,1.11,1.12,311000,349290,-0.04,10
109/07/14,1.11,1.11,1.10,1.10,26000,28760,-0.02,2
109/07/15,1.07,1.07,1.07,1.07,16000,17120,-0.03,1
109/07/16,1.10,1.10,1.09,1.09,128000,140520,+0.02,2
109/07/17,1.06,1.12,1.06,1.12,211000,231770,+0.03,8
109/07/20,1.09,1.15,1.09,1.15,619000,690940,+0.03,12
109/07/21,1.10,1.12,1.10,1.12,136000,151760,-0.03,4
109/07/22,1.11,1.11,1.09,1.09,105000,116450,-0.03,3
109/07/23,1.09,1.13,1.09,1.09,991000,1089790,0.00,13
109/07/24,1.09,1.18,1.08,1.17,686000,759770,+0.08,24
109/07/27,1.14,1.22,1.14,1.20,177000,210470,+0.03,24
109/07/28,1.16,1.28,1.11,1.27,412000,499450,+0.07,36
109/07/29,1.22,1.23,1.15,1.15,393000,469700,-0.12,69
109/07/30,1.07,1.07,1.02,1.05,126000,132520,-0.10,70
109/07/31,1.07,1.07,1.05,1.05,82000,86580,0.00,39
109/08/03,1.09,1.16,1.09,1.14,359000,410660,+0.09,15
109/08/04,1.10,1.10,1.09,1.10,469000,514190,-0.04,18
109/08/05,1.05,1.08,1.04,1.06,239000,255610,-0.04,43
109/08/06,1.04,1.08,1.03,1.07,183000,193790,+0.01,23
109/08/07,1.08,1.11,1.08,1.11,209000,229500,+0.04,8
109/08/10,1.08,1.10,1.07,1.10,349000,378630,-0.01,12
109/08/11,1.07,1.11,1.07,1.10,430000,468680,0.00,38
109/08/12,1.09,1.13,1.08,1.13,431000,475480,+0.03,18
109/08/13,1.10,1.11,1.10,1.11,215000,237800,-0.02,9
109/08/14,1.11,1.12,1.11,1.12,316000,351760,+0.01,4
109/08/17,1.05,1.06,1.03,1.03,226000,237770,-0.09,5
109/08/18,1.00,1.04,1.00,1.04,317000,323110,+0.01,8
109/08/19,1.03,1.10,1.02,1.10,402000,421930,+0.06,15
109/08/20,1.11,1.26,1.11,1.23,692000,817720,+0.13,24
109/08/21,1.14,1.17,1.10,1.16,566000,654040,-0.07,22
109/08/24,1.18,1.20,1.18,1.18,276000,327790,+0.02,21
109/08/25,1.15,1.16,1.13,1.14,202000,231580,-0.04,10
109/08/26,1.06,1.06,1.01,1.02,56000,58470,-0.12,19
109/08/27,1.01,1.04,1.00,1.04,287000,293970,+0.02,22
109/08/28,1.03,1.04,1.01,1.02,340000,347670,-0.02,42
109/08/31,1.01,1.04,1.01,1.04,218000,222840,+0.02,5
109/09/01,1.05,1.07,1.05,1.07,165000,175690,+0.03,5
109/09/02,1.00,1.04,1.00,1.04,151000,153870,-0.03,5
109/09/03,0.98,0.98,0.96,0.97,108000,105600,-0.07,11
109/09/04,1.01,1.01,1.00,1.00,340000,342400,+0.03,6
