108/09/23,1.56,1.56,1.50,1.50,27000,41640,0.00,2
108/09/24,1.48,1.48,1.45,1.45,27000,39390,-0.05,2
108/09/25,---,---,---,---,0,0,---,0
108/09/26,---,---,---,---,0,0,---,0
108/09/27,---,---,---,---,0,0,---,0
108/10/01,1.42,1.42,1.42,1.42,280000,397600,+0.10,28
108/10/02,---,---,---,---,0,0,---,0
108/10/03,1.40,1.40,1.40,1.40,360000,504000,0.00,9
108/10/04,1.44,1.44,1.43,1.43,80000,115000,+0.03,3
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,1.21,1.21,1.21,1.21,10000,12100,-0.03,1
108/10/14,1.21,1.33,1.21,1.25,168000,212980,+0.04,7
108/10/15,1.22,1.25,1.22,1.25,197000,243140,0.00,9
108/10/16,1.28,1.28,1.28,1.28,40000,51200,+0.03,2
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,1.15,1.15,1.15,1.15,8000,9200,-0.01,1
108/10/23,1.14,1.14,1.14,1.14,8000,9120,-0.01,1
108/10/24,1.17,1.17,1.17,1.17,1000,1170,+0.03,1
108/10/25,---,---,---,---,0,0,---,0
108/10/28,1.15,1.27,1.15,1.27,108000,127040,+0.11,4
108/10/29,1.23,1.23,1.22,1.23,107000,131210,-0.04,6
108/10/30,---,---,---,---,0,0,---,0
108/10/31,1.47,1.47,1.43,1.43,2000,2900,+0.19,2
108/11/01,1.35,1.37,1.35,1.37,111000,152050,-0.06,5
108/11/04,1.33,1.35,1.33,1.34,140000,188500,-0.03,4
108/11/05,1.32,1.34,1.32,1.33,130000,173000,-0.01,5
108/11/06,1.31,1.39,1.31,1.36,130000,177130,+0.03,6
108/11/07,1.16,1.16,1.16,1.16,30000,34800,-0.20,1
108/11/08,1.14,1.14,1.14,1.14,30000,34200,-0.02,1
108/11/11,1.10,1.13,1.10,1.13,38000,42040,-0.01,2
108/11/12,1.02,1.07,1.02,1.07,160000,167400,-0.06,9
108/11/13,1.00,1.02,1.00,1.01,160000,162490,-0.06,3
108/11/14,---,---,---,---,0,0,---,0
108/11/15,0.99,1.04,0.99,1.04,68000,68020,+0.05,3
108/11/18,1.00,1.00,0.98,0.99,60000,59300,-0.05,6
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,0.90,0.91,0.90,0.91,110000,99800,-0.01,5
108/11/28,0.94,0.94,0.91,0.93,120000,111500,+0.02,12
108/11/29,0.88,0.88,0.88,0.88,10000,8800,-0.05,1
108/12/02,---,---,---,---,0,0,---,0
108/12/03,---,---,---,---,0,0,---,0
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,0.74,0.74,0.74,0.74,15000,11100,-0.02,1
108/12/11,0.72,0.73,0.72,0.73,15000,10890,-0.01,2
108/12/12,0.75,0.76,0.75,0.76,42000,31620,+0.03,5
108/12/13,0.82,0.82,0.80,0.80,16000,13100,+0.04,3
108/12/16,0.73,0.74,0.73,0.74,20000,14700,-0.06,2
108/12/17,0.75,1.00,0.75,1.00,37000,34500,+0.26,4
108/12/18,0.95,1.05,0.91,1.00,13000,12460,0.00,4
108/12/19,1.08,1.29,1.08,1.12,89000,108720,+0.12,13
108/12/20,1.14,1.20,1.08,1.13,82000,93230,+0.01,16
108/12/23,1.15,1.15,1.08,1.09,48000,53390,-0.04,5
108/12/24,1.09,1.09,0.88,0.91,17000,17200,-0.18,4
108/12/25,0.97,0.97,0.95,0.95,26000,25200,+0.04,2
108/12/26,0.93,0.98,0.93,0.98,80000,76550,+0.03,4
108/12/27,0.98,0.98,0.98,0.98,1000,980,0.00,1
108/12/30,0.91,0.91,0.82,0.82,131000,113360,-0.16,7
108/12/31,0.81,0.81,0.80,0.80,48000,38430,-0.02,3
