109/08/06,1.59,1.59,1.59,1.59,5000,7950,+0.11,1
109/08/07,1.57,1.57,1.54,1.54,16000,24970,-0.05,2
109/08/10,1.55,1.55,1.55,1.55,11000,17050,+0.01,1
109/08/11,1.64,1.64,1.64,1.64,5000,8200,+0.09,1
109/08/12,1.61,1.75,1.61,1.75,15000,25550,+0.11,2
109/08/13,1.49,1.56,1.49,1.56,25000,38300,-0.19,2
109/08/14,1.52,1.52,1.52,1.52,15000,22800,-0.04,1
109/08/17,1.53,1.54,1.53,1.54,93000,142440,+0.02,2
109/08/18,1.56,1.73,1.56,1.73,283000,460590,+0.19,9
109/08/19,1.66,1.72,1.62,1.72,187000,310960,-0.01,9
109/08/20,1.98,2.10,1.98,2.10,105000,217500,+0.38,5
109/08/21,1.94,1.94,1.93,1.94,100000,193890,-0.16,3
109/08/24,1.94,1.94,1.94,1.94,25000,48500,0.00,1
109/08/25,---,---,---,---,0,0,---,0
109/08/26,1.58,1.60,1.58,1.60,7000,11160,-0.14,2
109/08/27,---,---,---,---,0,0,---,0
109/08/28,1.52,1.55,1.52,1.55,29000,44680,+0.08,3
109/08/31,1.46,1.46,1.46,1.46,24000,35040,-0.09,1
109/09/01,1.52,1.52,1.52,1.52,50000,76000,+0.06,1
109/09/02,1.46,1.48,1.46,1.47,50000,73500,-0.05,3
109/09/03,1.44,1.54,1.44,1.54,258000,388370,+0.07,8
109/09/04,1.62,1.62,1.54,1.54,248000,392460,0.00,6
109/09/07,1.47,1.52,1.47,1.52,36000,53580,-0.02,4
109/09/08,1.47,1.50,1.46,1.50,36000,52920,-0.02,3
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,1.20,1.23,1.20,1.21,266000,322680,+0.01,6
109/09/18,1.23,1.23,1.18,1.18,266000,324520,-0.03,5
109/09/21,1.18,1.20,1.18,1.20,116000,138880,+0.02,3
109/09/22,1.18,1.28,1.18,1.28,136000,163070,+0.08,5
109/09/23,1.24,1.25,1.24,1.25,20000,24950,-0.03,2
109/09/24,1.31,1.33,1.31,1.33,138000,183240,+0.08,5
109/09/25,1.28,1.37,1.28,1.37,237000,313400,+0.04,7
109/09/28,1.37,1.40,1.36,1.36,74000,101390,-0.01,3
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,---,---,---,---,0,0,---,0
109/10/06,1.16,1.16,1.16,1.16,10000,11600,-0.07,1
109/10/07,1.22,1.22,1.22,1.22,10000,12200,+0.06,1
109/10/08,---,---,---,---,0,0,---,0
109/10/12,0.99,0.99,0.99,0.99,50000,49500,-0.19,1
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,0.77,0.77,0.77,0.77,25000,19250,-0.02,1
109/10/27,0.75,0.75,0.75,0.75,25000,18750,-0.02,1
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,0.75,0.75,0.75,0.75,200000,150000,0.00,1
109/11/02,---,---,---,---,0,0,---,0
109/11/03,0.77,0.77,0.77,0.77,100000,77000,-0.02,1
109/11/04,0.74,0.74,0.74,0.74,100000,74000,-0.03,1
109/11/05,---,---,---,---,0,0,---,0
109/11/06,0.62,0.62,0.62,0.62,100000,62000,-0.01,1
109/11/09,---,---,---,---,0,0,---,0
109/11/10,---,---,---,---,0,0,---,0
109/11/11,---,---,---,---,0,0,---,0
109/11/12,---,---,---,---,0,0,---,0
109/11/13,0.54,0.54,0.54,0.54,500000,270000,-0.03,2
109/11/16,---,---,---,---,0,0,---,0
109/11/17,---,---,---,---,0,0,---,0
109/11/18,---,---,---,---,0,0,---,0
109/11/19,---,---,---,---,0,0,---,0
109/11/20,---,---,---,---,0,0,---,0
109/11/23,---,---,---,---,0,0,---,0
109/11/24,---,---,---,---,0,0,---,0
109/11/25,---,---,---,---,0,0,---,0
109/11/26,0.33,0.33,0.33,0.33,48000,15840,-0.02,1
109/11/27,0.31,0.31,0.31,0.31,48000,14880,-0.02,3
109/11/30,---,---,---,---,0,0,---,0
109/12/01,---,---,---,---,0,0,---,0
109/12/02,---,---,---,---,0,0,---,0
109/12/03,---,---,---,---,0,0,---,0
109/12/04,---,---,---,---,0,0,---,0
