109/07/23,1.30,1.30,1.29,1.29,407000,525630,-0.08,7
109/07/24,1.31,1.33,1.31,1.32,407000,537740,+0.03,7
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,1.13,1.13,1.13,1.13,10000,11300,+0.09,1
109/07/30,1.13,1.14,1.13,1.14,26000,29540,+0.01,2
109/07/31,1.16,1.16,1.16,1.16,42000,48720,+0.02,2
109/08/03,1.18,1.18,1.18,1.18,26000,30680,+0.02,1
109/08/04,---,---,---,---,0,0,---,0
109/08/05,1.19,1.36,1.19,1.35,1070000,1370360,+0.18,21
109/08/06,1.21,1.26,1.19,1.22,1079000,1307540,-0.13,25
109/08/07,1.22,1.26,1.19,1.26,189000,228280,+0.04,10
109/08/10,1.30,1.35,1.27,1.27,295000,385210,+0.01,6
109/08/11,1.23,1.23,1.22,1.22,222000,271840,-0.05,9
109/08/12,1.10,1.12,1.10,1.10,110000,121640,-0.12,6
109/08/13,1.16,1.24,1.16,1.20,610000,733250,+0.10,8
109/08/14,1.12,1.12,1.07,1.11,555000,602160,-0.09,28
109/08/17,1.08,1.08,1.05,1.06,482000,511200,-0.05,9
109/08/18,1.08,1.10,1.05,1.05,200000,212400,-0.01,8
109/08/19,1.02,1.02,1.02,1.02,30000,30600,-0.03,1
109/08/20,0.81,0.81,0.81,0.81,30000,24300,-0.21,1
109/08/21,0.83,0.91,0.83,0.90,310000,271930,+0.09,7
109/08/24,0.86,0.93,0.86,0.92,458000,414690,+0.02,9
109/08/25,0.98,0.99,0.98,0.98,208000,204840,+0.06,3
109/08/26,1.02,1.02,1.00,1.01,200000,201300,+0.03,4
109/08/27,0.98,1.00,0.98,1.00,110000,108000,-0.01,2
109/08/28,0.90,0.90,0.90,0.90,10000,9000,-0.10,1
109/08/31,0.86,0.86,0.86,0.86,100000,86000,-0.04,1
109/09/01,0.84,0.84,0.84,0.84,35000,29400,-0.02,1
109/09/02,0.83,0.84,0.83,0.84,55000,45850,0.00,2
109/09/03,0.83,0.84,0.83,0.84,125000,103870,0.00,7
109/09/04,0.73,0.76,0.73,0.76,117000,87880,-0.08,4
109/09/07,0.72,0.72,0.67,0.67,16000,10920,-0.09,2
109/09/08,0.69,0.69,0.69,0.69,98000,67620,+0.02,1
109/09/09,0.66,0.69,0.66,0.69,184000,124020,0.00,3
109/09/10,0.72,0.74,0.72,0.74,146000,106220,+0.05,4
109/09/11,0.69,0.69,0.69,0.69,60000,41400,-0.05,2
109/09/14,0.67,0.67,0.67,0.67,78000,52260,-0.02,1
109/09/15,0.71,0.71,0.70,0.70,108000,75900,+0.03,2
109/09/16,0.70,0.70,0.70,0.70,80000,56000,0.00,2
109/09/17,0.67,0.67,0.67,0.67,50000,33500,-0.03,1
109/09/18,0.67,0.67,0.67,0.67,45000,30150,0.00,1
109/09/21,0.65,0.65,0.65,0.65,91000,59150,-0.02,2
109/09/22,0.59,0.59,0.59,0.59,46000,27140,-0.06,1
109/09/23,---,---,---,---,0,0,---,0
109/09/24,0.54,0.54,0.52,0.52,870000,462380,-0.05,2
109/09/25,---,---,---,---,0,0,---,0
109/09/28,0.55,0.56,0.55,0.56,68000,37430,+0.04,2
109/09/29,0.55,0.55,0.54,0.54,68000,37370,-0.02,2
109/09/30,---,---,---,---,0,0,---,0
109/10/05,0.55,0.55,0.55,0.55,65000,35750,+0.02,1
109/10/06,0.56,0.63,0.56,0.63,141000,81380,+0.08,6
109/10/07,0.61,0.61,0.60,0.60,76000,46120,-0.03,2
109/10/08,0.61,0.61,0.61,0.61,49000,29890,+0.01,1
109/10/12,0.58,0.58,0.58,0.58,49000,28420,-0.03,1
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,0.58,0.59,0.58,0.59,54000,31340,+0.04,2
109/10/21,0.56,0.56,0.56,0.56,52000,29120,-0.03,1
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,0.51,0.51,0.51,0.51,2000,1020,-0.01,1
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
109/11/02,---,---,---,---,0,0,---,0
