109/01/16,2.19,2.28,2.18,2.28,21000,46460,+0.41,4
109/01/17,2.29,2.36,2.29,2.35,26000,60650,+0.07,3
109/01/20,2.41,2.41,2.40,2.40,15000,36100,+0.05,2
109/01/30,2.73,2.98,2.73,2.98,60000,168360,+0.58,7
109/01/31,3.00,3.16,2.99,3.16,169000,513560,+0.18,16
109/02/03,3.62,3.67,3.42,3.42,143000,513640,+0.26,14
109/02/04,3.20,3.20,3.03,3.03,58000,183900,-0.39,3
109/02/05,---,---,---,---,0,0,---,0
109/02/06,3.39,3.44,3.39,3.40,42000,144170,+0.31,9
109/02/07,3.21,3.34,3.13,3.34,70000,228310,-0.06,8
109/02/10,3.51,3.54,3.32,3.32,32000,111220,-0.02,4
109/02/11,3.22,3.22,3.12,3.12,24000,75920,-0.20,3
109/02/12,3.16,3.18,3.16,3.18,20000,63400,+0.06,2
109/02/13,3.03,3.03,2.70,2.70,26000,75260,-0.48,3
109/02/14,2.51,2.51,2.46,2.47,26000,64440,-0.23,3
109/02/17,2.54,2.57,2.54,2.56,22000,56400,+0.09,4
109/02/18,2.59,2.59,2.59,2.59,12000,31080,+0.03,1
109/02/19,2.51,2.51,2.50,2.50,5000,12540,-0.09,2
109/02/20,2.58,2.62,2.58,2.62,14000,36520,+0.12,2
109/02/21,2.62,2.70,2.62,2.70,21000,55840,+0.08,3
109/02/24,2.85,2.87,2.85,2.87,24000,68480,+0.17,3
109/02/25,2.93,2.93,2.93,2.93,10000,29300,+0.06,1
109/02/26,2.81,2.91,2.81,2.91,45000,128370,-0.02,3
109/02/27,2.84,3.16,2.84,3.16,135000,411940,+0.25,11
109/03/02,3.35,3.36,3.18,3.23,122000,397720,+0.07,11
109/03/03,2.66,2.66,2.66,2.66,20000,53200,-0.57,2
109/03/04,2.78,2.83,2.72,2.83,71000,197800,+0.17,8
109/03/05,2.79,2.97,2.77,2.88,111000,314450,+0.05,10
109/03/06,2.93,3.00,2.86,3.00,61000,178720,+0.12,6
109/03/09,3.14,3.28,3.12,3.28,61000,195800,+0.28,9
109/03/10,3.39,3.49,3.31,3.49,50000,170310,+0.21,5
109/03/11,3.20,3.36,3.20,3.36,75000,247680,-0.13,9
109/03/12,3.51,3.75,3.50,3.75,153000,545530,+0.39,13
109/03/13,4.42,4.47,4.42,4.47,88000,392260,+0.72,8
109/03/16,---,---,---,---,0,0,---,0
109/03/17,---,---,---,---,0,0,---,0
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,---,---,---,---,0,0,---,0
109/04/22,---,---,---,---,0,0,---,0
109/04/23,---,---,---,---,0,0,---,0
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,---,---,---,---,0,0,---,0
109/05/13,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/15,---,---,---,---,0,0,---,0
109/05/18,---,---,---,---,0,0,---,0
109/05/19,---,---,---,---,0,0,---,0
109/05/20,---,---,---,---,0,0,---,0
109/05/21,---,---,---,---,0,0,---,0
109/05/22,---,---,---,---,0,0,---,0
109/05/25,---,---,---,---,0,0,---,0
109/05/26,---,---,---,---,0,0,---,0
109/05/27,---,---,---,---,0,0,---,0
109/05/28,---,---,---,---,0,0,---,0
109/05/29,---,---,---,---,0,0,---,0
109/06/01,---,---,---,---,0,0,---,0
109/06/02,---,---,---,---,0,0,---,0
109/06/03,---,---,---,---,0,0,---,0
109/06/04,0.80,0.80,0.80,0.80,5000,4000,-0.04,1
109/06/05,---,---,---,---,0,0,---,0
