109/05/11,---,---,---,---,0,0,---,0
109/05/12,2.04,2.06,2.04,2.04,150000,307000,+0.10,3
109/05/13,2.07,2.08,2.07,2.08,200000,414500,+0.04,3
109/05/14,2.08,2.08,2.08,2.08,55000,114400,0.00,2
109/05/15,2.06,2.06,2.06,2.06,50000,103000,-0.02,1
109/05/18,2.31,2.37,2.31,2.37,5000,11670,+0.31,2
109/05/19,2.36,2.36,2.30,2.30,80000,185750,-0.07,4
109/05/20,2.33,2.39,2.33,2.39,101000,236990,+0.09,5
109/05/21,2.30,2.30,2.26,2.26,70000,160200,-0.13,3
109/05/22,2.38,2.47,2.36,2.47,128000,304140,+0.21,6
109/05/25,2.41,2.47,2.26,2.26,143000,345560,-0.21,8
109/05/26,2.25,2.33,2.25,2.33,157000,359120,+0.07,5
109/05/27,2.25,2.25,2.23,2.25,158000,355400,-0.08,4
109/05/28,---,---,---,---,0,0,---,0
109/05/29,---,---,---,---,0,0,---,0
109/06/01,1.98,2.02,1.98,2.02,31000,62120,-0.09,3
109/06/02,1.85,1.88,1.85,1.88,30000,55950,-0.14,2
109/06/03,1.77,1.80,1.77,1.80,41000,72800,-0.08,3
109/06/04,1.76,1.76,1.76,1.76,5000,8800,-0.04,1
109/06/05,1.73,1.73,1.73,1.73,15000,25950,-0.03,1
109/06/08,1.58,1.67,1.58,1.67,168000,272720,-0.06,7
109/06/09,1.64,1.67,1.64,1.67,102000,167340,0.00,3
109/06/10,1.60,1.60,1.51,1.51,93000,144600,-0.16,4
109/06/11,1.51,1.54,1.51,1.54,102000,156000,+0.03,7
109/06/12,1.59,1.59,1.52,1.54,87000,137790,0.00,4
109/06/15,1.46,1.58,1.46,1.58,74000,109260,+0.04,7
109/06/16,1.49,1.49,1.45,1.45,18000,26500,-0.13,2
109/06/17,1.44,1.44,1.44,1.44,83000,119520,-0.01,1
109/06/18,1.42,1.42,1.41,1.41,154000,217970,-0.03,2
109/06/19,1.40,1.40,1.33,1.33,171000,232400,-0.08,3
109/06/22,1.26,1.26,1.26,1.26,100000,126000,-0.07,2
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,1.36,1.38,1.36,1.38,200000,274000,+0.05,2
109/06/30,1.29,1.29,1.28,1.28,200000,257120,-0.10,8
109/07/01,1.23,1.23,1.23,1.23,50000,61500,-0.05,1
109/07/02,---,---,---,---,0,0,---,0
109/07/03,1.20,1.20,1.20,1.20,100000,120000,-0.04,2
109/07/06,1.09,1.09,1.09,1.09,410000,446900,-0.11,2
109/07/07,1.00,1.00,1.00,1.00,15000,15000,-0.09,1
109/07/08,---,---,---,---,0,0,---,0
109/07/09,0.83,0.83,0.83,0.83,276000,229080,-0.05,1
109/07/10,0.94,0.94,0.94,0.94,9000,8460,+0.11,1
109/07/13,0.90,0.90,0.90,0.90,9000,8100,-0.04,3
109/07/14,---,---,---,---,0,0,---,0
109/07/15,0.90,0.90,0.90,0.90,56000,50400,+0.03,2
109/07/16,0.86,0.86,0.86,0.86,56000,48160,-0.04,1
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,0.75,0.75,0.74,0.74,73000,54250,0.00,2
109/07/23,0.74,0.76,0.74,0.76,53000,39820,+0.02,2
109/07/24,0.69,0.69,0.69,0.69,20000,13800,-0.07,1
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,0.73,0.74,0.73,0.74,200000,147000,+0.04,3
109/08/03,0.70,0.85,0.69,0.85,337000,255870,+0.11,10
109/08/04,0.79,0.79,0.77,0.78,137000,107160,-0.07,8
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,0.84,0.84,0.84,0.84,100000,84000,+0.05,1
109/08/13,0.68,0.68,0.68,0.68,100000,68000,-0.16,1
109/08/14,---,---,---,---,0,0,---,0
109/08/17,0.67,0.68,0.67,0.68,133000,89440,+0.01,2
109/08/18,0.69,0.85,0.69,0.81,383000,279670,+0.13,7
109/08/19,0.75,0.79,0.74,0.79,220000,165430,-0.02,7
109/08/20,1.01,1.08,1.01,1.05,253000,260750,+0.26,7
109/08/21,0.91,1.00,0.91,0.96,283000,260900,-0.09,14
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
