108/11/29,2.48,2.49,2.48,2.49,33000,82120,-0.14,5
108/12/02,2.62,2.67,2.47,2.47,69000,175080,-0.02,8
108/12/03,2.49,2.49,2.40,2.40,31000,75710,-0.07,4
108/12/04,2.40,2.40,2.40,2.40,5000,12000,0.00,1
108/12/05,2.27,2.28,2.27,2.28,41000,93270,-0.12,5
108/12/06,2.10,2.10,1.88,1.91,89000,171280,-0.37,12
108/12/09,1.93,1.93,1.91,1.92,66000,126620,+0.01,3
108/12/10,1.89,1.89,1.87,1.87,66000,124420,-0.05,3
108/12/11,1.76,1.78,1.76,1.78,21000,37160,-0.09,3
108/12/12,1.72,1.72,1.41,1.41,81000,124760,-0.37,10
108/12/13,1.48,1.55,1.48,1.48,199000,295010,+0.07,9
108/12/16,1.47,1.47,1.45,1.45,132000,191540,-0.03,2
108/12/17,1.26,1.40,1.26,1.40,120000,165600,-0.05,4
108/12/18,1.47,1.62,1.46,1.60,168000,254860,+0.20,5
108/12/19,1.59,1.59,1.53,1.55,103000,160570,-0.05,3
108/12/20,1.65,1.69,1.65,1.65,206000,343900,+0.10,4
108/12/23,1.64,1.64,1.58,1.58,225000,367700,-0.07,5
108/12/24,---,---,---,---,0,0,---,0
108/12/25,1.49,1.49,1.49,1.49,55000,81950,-0.03,2
108/12/26,1.42,1.42,1.37,1.37,18000,24910,-0.12,2
108/12/27,1.39,1.60,1.39,1.60,126000,178250,+0.23,5
108/12/30,1.54,1.58,1.54,1.58,101000,155580,-0.02,2
108/12/31,1.52,1.52,1.52,1.52,1000,1520,-0.06,1
109/01/02,---,---,---,---,0,0,---,0
109/01/03,1.43,1.55,1.43,1.55,75000,107410,+0.17,3
109/01/06,1.72,1.72,1.64,1.67,84000,141040,+0.12,10
109/01/07,1.64,1.74,1.61,1.61,98000,162530,-0.06,4
109/01/08,1.59,1.59,1.56,1.56,6000,9450,-0.05,2
109/01/09,1.50,1.50,1.50,1.50,9000,13500,-0.06,1
109/01/10,1.51,1.65,1.51,1.63,263000,409020,+0.13,7
109/01/13,1.56,1.92,1.55,1.87,318000,517460,+0.24,13
109/01/14,1.83,1.83,1.57,1.57,306000,518800,-0.30,17
109/01/15,1.52,1.74,1.52,1.69,200000,329950,+0.12,10
109/01/16,1.67,1.73,1.64,1.73,152000,254130,+0.04,5
109/01/17,1.69,1.69,1.69,1.69,89000,150410,-0.04,1
109/01/20,1.62,1.62,1.51,1.51,310000,479150,-0.18,7
109/01/30,1.51,1.68,1.51,1.68,69000,114830,+0.17,5
109/01/31,1.74,1.74,1.74,1.74,5000,8700,+0.06,1
109/02/03,1.85,2.12,1.85,1.97,150000,297000,+0.23,4
109/02/04,1.97,1.97,1.76,1.76,104000,186760,-0.21,4
109/02/05,1.65,1.65,1.60,1.60,6000,9750,-0.16,2
109/02/06,1.51,1.55,1.51,1.55,6000,9180,-0.05,2
109/02/07,1.42,1.53,1.42,1.52,12000,17980,-0.03,3
109/02/10,1.55,1.55,1.44,1.44,8000,12170,-0.08,3
109/02/11,1.39,1.39,1.39,1.39,3000,4170,-0.05,1
109/02/12,1.30,1.36,1.30,1.36,53000,71900,-0.03,2
109/02/13,1.26,1.26,1.19,1.19,56000,70320,-0.17,3
109/02/14,1.25,1.32,1.25,1.32,112000,146000,+0.13,3
109/02/17,1.48,1.63,1.48,1.59,312000,489000,+0.27,6
109/02/18,1.56,1.56,1.50,1.50,200000,306000,-0.09,2
109/02/19,1.51,1.51,1.51,1.51,10000,15100,+0.01,1
109/02/20,---,---,---,---,0,0,---,0
109/02/21,---,---,---,---,0,0,---,0
109/02/24,1.73,1.83,1.67,1.67,169000,296630,0.00,5
109/02/25,1.61,1.61,1.49,1.49,169000,264660,-0.18,4
109/02/26,1.55,1.55,1.55,1.55,9000,13950,+0.06,1
109/02/27,---,---,---,---,0,0,---,0
109/03/02,---,---,---,---,0,0,---,0
109/03/03,1.59,1.60,1.59,1.60,5000,7970,-0.22,2
109/03/04,1.68,1.79,1.63,1.79,144000,248540,+0.19,24
109/03/05,1.64,1.69,1.59,1.67,175000,287560,-0.12,17
109/03/06,1.68,1.68,1.68,1.68,34000,57120,+0.01,1
109/03/09,1.88,2.00,1.88,1.99,93000,184570,+0.31,5
109/03/10,2.27,2.27,2.14,2.16,113000,251340,+0.17,9
109/03/11,1.98,2.00,1.98,2.00,24000,47760,-0.16,2
109/03/12,2.13,2.29,2.13,2.29,74000,165620,+0.29,2
109/03/13,3.13,3.13,3.07,3.13,120000,373100,+0.84,5
109/03/16,2.24,2.59,2.24,2.59,49000,114860,-0.54,4
109/03/17,2.79,2.79,2.59,2.59,49000,129710,0.00,5
109/03/18,2.93,2.93,2.93,2.93,6000,17580,+0.34,1
109/03/19,3.06,3.50,3.05,3.50,12000,38010,+0.57,3
109/03/20,3.11,3.11,3.11,3.11,20000,62200,-0.39,1
109/03/23,3.56,3.56,3.56,3.56,18000,64080,+0.45,2
109/03/24,3.25,3.25,3.17,3.17,18000,57700,-0.39,2
109/03/25,2.96,2.96,2.66,2.66,21000,59810,-0.51,5
109/03/26,2.43,2.43,2.00,2.00,3000,6570,-0.66,3
109/03/27,1.68,2.10,1.68,2.10,37000,70880,+0.10,5
109/03/30,2.19,2.21,1.99,2.02,325000,688500,-0.08,33
109/03/31,1.90,1.90,1.90,1.90,10000,19000,-0.12,1
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,1.64,1.64,1.61,1.61,306000,492840,-0.53,2
109/04/08,---,---,---,---,0,0,---,0
109/04/09,1.51,1.51,1.51,1.51,10000,15100,-0.10,1
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,1.54,1.55,1.54,1.55,14000,21630,-0.31,2
109/04/15,1.56,1.71,1.56,1.71,12000,19580,+0.16,5
109/04/16,2.11,2.39,2.11,2.39,3000,6610,+0.68,3
109/04/17,2.20,2.20,2.18,2.18,9000,19640,-0.21,2
109/04/20,2.67,2.67,2.67,2.67,1000,2670,+0.49,1
109/04/21,---,---,---,---,0,0,---,0
109/04/22,---,---,---,---,0,0,---,0
109/04/23,2.42,2.68,2.42,2.43,48000,124210,-0.40,6
109/04/24,2.61,2.62,2.55,2.62,48000,123130,+0.19,4
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
