108/12/26,1.75,1.75,1.63,1.63,9000,14970,+0.24,4
108/12/27,1.56,1.75,1.56,1.75,91000,153900,+0.12,11
108/12/30,1.87,2.00,1.87,1.99,334000,644550,+0.24,22
108/12/31,1.88,2.02,1.87,1.95,207000,404400,-0.04,13
109/01/02,1.97,1.97,1.97,1.97,28000,55160,+0.02,2
109/01/03,2.09,2.40,2.09,2.14,155000,345550,+0.17,9
109/01/06,1.77,2.08,1.77,2.08,174000,322350,-0.06,11
109/01/07,1.85,1.85,1.43,1.43,213000,358460,-0.65,8
109/01/08,1.36,1.58,1.36,1.56,241000,362350,+0.13,13
109/01/09,1.65,1.69,1.57,1.57,171000,281310,+0.01,10
109/01/10,1.52,1.60,1.41,1.41,101000,155080,-0.16,8
109/01/13,1.51,1.51,1.32,1.32,58000,83760,-0.09,4
109/01/14,1.59,1.69,1.59,1.69,98000,161450,+0.37,10
109/01/15,1.59,1.68,1.59,1.60,120000,196860,-0.09,8
109/01/16,1.61,1.69,1.61,1.67,140000,231410,+0.07,9
109/01/17,1.64,1.67,1.60,1.60,165000,269440,-0.07,5
109/01/20,1.51,1.51,1.51,1.51,80000,120800,-0.09,1
109/01/30,0.99,1.01,0.99,1.01,78000,78580,-0.50,2
109/01/31,1.00,1.00,1.00,1.00,78000,78000,-0.01,2
109/02/03,0.58,0.58,0.58,0.58,36000,20880,-0.42,1
109/02/04,0.93,1.10,0.93,1.10,252000,247970,+0.52,9
109/02/05,1.00,1.06,1.00,1.06,196000,198400,-0.04,5
109/02/06,1.07,1.08,1.07,1.08,15000,16100,+0.02,2
109/02/07,0.96,1.04,0.96,1.04,58000,59520,-0.04,2
109/02/10,0.88,0.91,0.88,0.91,68000,60440,-0.13,2
109/02/11,1.08,1.13,1.06,1.06,30000,32800,+0.15,4
109/02/12,1.05,1.05,1.01,1.03,80000,82400,-0.03,4
109/02/13,1.08,1.08,1.05,1.05,60000,63300,+0.02,2
109/02/14,0.96,1.02,0.96,1.01,159000,159190,-0.04,9
109/02/17,0.89,0.97,0.89,0.93,225000,212670,-0.08,8
109/02/18,1.09,1.19,1.08,1.19,167000,187980,+0.26,11
109/02/19,1.12,1.12,1.10,1.10,81000,89720,-0.09,5
109/02/20,1.17,1.17,1.10,1.10,41000,47270,0.00,2
109/02/21,---,---,---,---,0,0,---,0
109/02/24,---,---,---,---,0,0,---,0
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,0.68,0.68,0.68,0.68,68000,46240,-0.17,1
109/03/02,0.61,0.61,0.61,0.61,68000,41480,-0.07,1
109/03/03,---,---,---,---,0,0,---,0
109/03/04,0.53,0.53,0.53,0.53,10000,5300,-0.08,1
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,---,---,---,---,0,0,---,0
109/03/10,0.37,0.37,0.37,0.37,10000,3700,-0.03,1
109/03/11,0.45,0.45,0.45,0.45,10000,4500,+0.08,1
109/03/12,---,---,---,---,0,0,---,0
109/03/13,---,---,---,---,0,0,---,0
109/03/16,---,---,---,---,0,0,---,0
109/03/17,---,---,---,---,0,0,---,0
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,---,---,---,---,0,0,---,0
109/04/22,---,---,---,---,0,0,---,0
109/04/23,---,---,---,---,0,0,---,0
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,---,---,---,---,0,0,---,0
109/05/13,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/15,---,---,---,---,0,0,---,0
109/05/18,---,---,---,---,0,0,---,0
109/05/19,---,---,---,---,0,0,---,0
109/05/20,---,---,---,---,0,0,---,0
109/05/21,---,---,---,---,0,0,---,0
109/05/22,---,---,---,---,0,0,---,0
109/05/25,---,---,---,---,0,0,---,0
109/05/26,---,---,---,---,0,0,---,0
109/05/27,---,---,---,---,0,0,---,0
109/05/28,---,---,---,---,0,0,---,0
109/05/29,---,---,---,---,0,0,---,0
