108/10/23,1.27,1.27,1.27,1.27,10000,12700,-0.10,1
108/10/24,---,---,---,---,0,0,---,0
108/10/25,1.21,1.21,1.21,1.21,10000,12100,-0.01,1
108/10/28,---,---,---,---,0,0,---,0
108/10/29,1.21,1.21,1.21,1.21,14000,16940,0.00,1
108/10/30,1.23,1.23,1.23,1.23,14000,17220,+0.02,1
108/10/31,1.16,1.16,1.16,1.16,10000,11600,-0.07,1
108/11/01,---,---,---,---,0,0,---,0
108/11/04,1.07,1.07,1.07,1.07,10000,10700,-0.03,1
108/11/05,---,---,---,---,0,0,---,0
108/11/06,1.06,1.16,1.06,1.16,458000,518320,+0.14,5
108/11/07,1.17,1.31,1.17,1.22,657000,782990,+0.06,13
108/11/08,1.21,1.27,1.21,1.27,436000,538460,+0.05,6
108/11/11,1.36,1.37,1.24,1.24,327000,435890,-0.03,7
108/11/12,---,---,---,---,0,0,---,0
108/11/13,1.22,1.22,1.22,1.22,132000,161040,-0.02,2
108/11/14,1.23,1.25,1.23,1.25,196000,242360,+0.03,3
108/11/15,1.21,1.21,1.20,1.21,124000,149440,-0.04,4
108/11/18,1.05,1.05,1.05,1.05,20000,21000,-0.16,1
108/11/19,1.01,1.01,1.01,1.01,1000,1010,-0.04,1
108/11/20,1.04,1.10,1.04,1.10,73000,77960,+0.09,4
108/11/21,1.18,1.18,1.18,1.18,42000,49560,+0.08,1
108/11/22,1.01,1.01,1.01,1.01,48000,48480,-0.17,1
108/11/25,1.03,1.03,1.03,1.03,48000,49440,+0.02,1
108/11/26,0.93,0.93,0.93,0.93,10000,9300,-0.10,1
108/11/27,0.92,0.92,0.92,0.92,50000,46000,-0.01,1
108/11/28,0.91,0.93,0.91,0.91,165000,151950,-0.01,5
108/11/29,0.88,0.88,0.88,0.88,75000,66000,-0.03,2
108/12/02,0.92,0.92,0.89,0.89,86000,78820,+0.01,2
108/12/03,0.87,0.87,0.86,0.86,76000,65860,-0.03,2
108/12/04,0.86,0.86,0.86,0.86,20000,17200,0.00,1
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,0.67,0.71,0.67,0.71,236000,164140,+0.02,4
108/12/16,0.71,0.71,0.70,0.70,256000,180560,-0.01,6
108/12/17,---,---,---,---,0,0,---,0
108/12/18,0.60,0.60,0.60,0.60,20000,12000,-0.05,1
108/12/19,---,---,---,---,0,0,---,0
108/12/20,0.60,0.60,0.60,0.60,198000,118800,+0.01,2
108/12/23,0.59,0.61,0.58,0.61,198000,117280,+0.01,4
108/12/24,0.61,0.61,0.61,0.61,5000,3050,0.00,1
108/12/25,0.58,0.58,0.55,0.58,29000,16610,-0.03,4
108/12/26,0.57,0.57,0.57,0.57,10000,5700,-0.01,1
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,---,---,---,---,0,0,---,0
109/01/02,0.46,0.52,0.46,0.52,6000,2820,+0.03,2
109/01/03,---,---,---,---,0,0,---,0
109/01/06,0.51,0.51,0.51,0.51,1000,510,-0.01,1
109/01/07,---,---,---,---,0,0,---,0
109/01/08,0.61,0.65,0.61,0.65,320000,202110,+0.12,5
109/01/09,0.57,0.59,0.57,0.59,386000,221920,-0.06,4
109/01/10,0.65,0.68,0.65,0.68,205000,138150,+0.09,3
109/01/13,0.59,0.59,0.59,0.59,110000,64900,-0.09,3
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,---,---,---,---,0,0,---,0
109/01/17,0.59,0.59,0.59,0.59,67000,39530,+0.02,1
109/01/20,0.56,0.58,0.56,0.58,68000,38100,-0.01,3
109/01/30,0.69,0.76,0.69,0.76,31000,23190,+0.18,3
109/01/31,---,---,---,---,0,0,---,0
109/02/03,0.75,0.75,0.75,0.75,10000,7500,+0.08,1
109/02/04,---,---,---,---,0,0,---,0
109/02/05,0.57,0.57,0.57,0.57,8000,4560,0.00,1
109/02/06,0.53,0.53,0.53,0.53,8000,4240,-0.04,1
109/02/07,---,---,---,---,0,0,---,0
109/02/10,---,---,---,---,0,0,---,0
109/02/11,---,---,---,---,0,0,---,0
109/02/12,---,---,---,---,0,0,---,0
109/02/13,---,---,---,---,0,0,---,0
109/02/14,0.39,0.39,0.39,0.39,199000,77610,-0.01,1
109/02/17,0.40,0.40,0.39,0.40,199000,78600,+0.01,4
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,---,---,---,---,0,0,---,0
109/02/21,---,---,---,---,0,0,---,0
109/02/24,---,---,---,---,0,0,---,0
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,0.34,0.34,0.34,0.34,40000,13600,+0.06,1
109/03/02,---,---,---,---,0,0,---,0
109/03/03,---,---,---,---,0,0,---,0
109/03/04,---,---,---,---,0,0,---,0
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,---,---,---,---,0,0,---,0
109/03/10,---,---,---,---,0,0,---,0
109/03/11,---,---,---,---,0,0,---,0
109/03/12,---,---,---,---,0,0,---,0
109/03/13,0.67,0.70,0.67,0.70,30000,20700,+0.30,3
109/03/16,0.70,0.70,0.70,0.70,30000,21000,0.00,1
109/03/17,---,---,---,---,0,0,---,0
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,0.58,0.58,0.56,0.56,10000,5730,-0.11,3
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,0.13,0.13,0.13,0.13,10000,1300,-0.14,1
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
