109/06/02,---,---,---,---,0,0,---,0
109/06/03,---,---,---,---,0,0,---,0
109/06/04,---,---,---,---,0,0,---,0
109/06/05,---,---,---,---,0,0,---,0
109/06/08,0.95,0.98,0.95,0.98,21000,20490,-0.02,2
109/06/09,0.94,0.97,0.94,0.97,26000,24770,-0.01,3
109/06/10,0.97,1.03,0.97,1.01,55000,55350,+0.04,3
109/06/11,0.99,1.06,0.99,1.06,50000,50600,+0.05,4
109/06/12,1.07,1.07,1.07,1.07,60000,64200,+0.01,4
109/06/15,1.07,1.17,1.07,1.16,436000,486730,+0.09,25
109/06/16,1.09,1.11,1.06,1.08,396000,427930,-0.08,17
109/06/17,1.06,1.08,1.06,1.08,209000,224460,0.00,4
109/06/18,1.07,1.12,1.04,1.07,97000,103240,-0.01,6
109/06/19,1.05,1.05,1.00,1.00,72000,74280,-0.07,7
109/06/22,0.96,0.96,0.95,0.95,24000,22950,-0.05,3
109/06/23,0.87,0.87,0.82,0.82,50000,41500,-0.13,2
109/06/24,0.68,0.69,0.66,0.67,152000,102740,-0.15,9
109/06/29,0.64,0.73,0.64,0.73,150000,105050,+0.06,8
109/06/30,0.67,0.68,0.60,0.60,115000,72950,-0.13,17
109/07/01,0.53,0.53,0.48,0.48,894000,439500,-0.12,61
109/07/02,0.43,0.48,0.40,0.44,1933000,821120,-0.04,82
109/07/03,0.43,0.50,0.43,0.46,1647000,775330,+0.02,63
109/07/06,0.45,0.48,0.44,0.47,694000,318500,+0.01,30
109/07/07,0.45,0.54,0.45,0.52,661000,328090,+0.05,33
109/07/08,0.50,0.51,0.40,0.41,968000,429340,-0.11,54
109/07/09,0.38,0.41,0.35,0.40,1101000,413350,-0.01,42
109/07/10,0.38,0.47,0.38,0.44,1654000,714340,+0.04,36
109/07/13,0.42,0.46,0.42,0.43,1014000,455720,-0.01,17
109/07/14,0.45,0.46,0.42,0.46,656000,296460,+0.03,13
109/07/15,0.42,0.44,0.39,0.43,1021000,424990,-0.03,21
109/07/16,0.40,0.42,0.38,0.39,1008000,413400,-0.04,29
109/07/17,0.41,0.45,0.38,0.45,954000,391090,+0.06,27
109/07/20,0.41,0.43,0.38,0.40,1141000,474110,-0.05,36
109/07/21,0.37,0.37,0.27,0.32,1031000,339350,-0.08,43
109/07/22,0.28,0.33,0.24,0.33,2787000,783120,+0.01,80
109/07/23,0.29,0.31,0.28,0.30,1525000,452990,-0.03,32
109/07/24,0.29,0.32,0.28,0.30,1572000,466870,0.00,32
109/07/27,0.28,0.32,0.28,0.31,1677000,505020,+0.01,43
109/07/28,0.29,0.41,0.29,0.41,3697000,1312710,+0.10,84
109/07/29,0.50,0.50,0.34,0.36,2559000,966150,-0.05,60
109/07/30,0.35,0.37,0.35,0.37,661000,238750,+0.01,26
109/07/31,0.36,0.36,0.32,0.33,670000,230680,-0.04,41
109/08/03,0.31,0.35,0.31,0.35,610000,197010,+0.02,17
109/08/04,0.32,0.34,0.32,0.32,1285000,419090,-0.03,8
109/08/05,0.30,0.30,0.28,0.29,609000,176750,-0.03,54
109/08/06,0.29,0.31,0.28,0.31,398000,119100,+0.02,20
109/08/07,0.32,0.35,0.32,0.35,690000,237610,+0.04,26
109/08/10,0.34,0.42,0.34,0.41,1548000,603010,+0.06,68
109/08/11,0.40,0.43,0.39,0.42,543000,223580,+0.01,38
109/08/12,0.42,0.43,0.38,0.40,291000,117710,-0.02,25
109/08/13,0.39,0.44,0.39,0.43,253000,105540,+0.03,21
109/08/14,0.46,0.47,0.41,0.41,712000,310750,-0.02,55
109/08/17,0.41,0.43,0.40,0.41,126000,51980,0.00,11
109/08/18,0.46,0.51,0.46,0.50,599000,288260,+0.09,38
109/08/19,0.46,0.52,0.46,0.52,122000,59230,+0.02,7
109/08/20,0.49,0.64,0.49,0.62,191000,118430,+0.10,20
109/08/21,0.55,0.57,0.43,0.43,402000,216960,-0.19,35
109/08/24,0.40,0.45,0.40,0.44,337000,143430,+0.01,33
109/08/25,0.42,0.45,0.42,0.44,242000,102630,0.00,9
109/08/26,0.47,0.47,0.40,0.42,324000,138990,-0.02,28
109/08/27,0.40,0.44,0.40,0.44,221000,95540,+0.02,11
109/08/28,0.43,0.43,0.41,0.43,215000,92150,-0.01,20
109/08/31,0.43,0.44,0.43,0.44,30000,13000,+0.01,3
109/09/01,0.44,0.48,0.44,0.48,90000,41200,+0.04,7
109/09/02,0.41,0.41,0.38,0.38,220000,86100,-0.10,5
109/09/03,0.55,0.55,0.39,0.39,25000,10650,+0.01,3
109/09/04,0.43,0.46,0.42,0.46,50000,21500,+0.07,3
