108/10/22,2.00,2.00,1.97,1.97,14000,27700,-0.18,2
108/10/23,2.06,2.15,2.06,2.15,43000,91400,+0.18,4
108/10/24,2.10,2.10,2.08,2.08,19000,39690,-0.07,3
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,1.88,1.88,1.88,1.88,9000,16920,+0.04,1
108/10/31,1.92,1.99,1.92,1.99,78000,154590,+0.11,2
108/11/01,2.03,2.06,1.98,1.98,83000,168550,-0.01,6
108/11/04,1.89,1.99,1.89,1.99,17000,33030,+0.01,2
108/11/05,1.84,1.84,1.75,1.75,45000,79650,-0.24,4
108/11/06,1.73,1.73,1.73,1.73,10000,17300,-0.02,1
108/11/07,1.79,1.81,1.79,1.81,50000,89900,+0.08,5
108/11/08,1.86,2.02,1.86,2.00,443000,849780,+0.19,6
108/11/11,2.15,2.31,2.15,2.31,400000,875440,+0.31,14
108/11/12,2.22,2.25,2.22,2.25,55000,122700,-0.06,2
108/11/13,2.25,2.25,2.25,2.25,2000,4500,0.00,2
108/11/14,2.24,2.24,2.24,2.24,8000,17920,-0.01,1
108/11/15,2.14,2.22,2.14,2.22,58000,127720,-0.02,4
108/11/18,2.20,2.20,2.14,2.14,90000,194670,-0.08,4
108/11/19,---,---,---,---,0,0,---,0
108/11/20,2.29,2.29,2.29,2.29,8000,18320,+0.02,1
108/11/21,2.47,2.47,2.47,2.47,8000,19760,+0.18,1
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,---,---,---,---,0,0,---,0
108/11/28,---,---,---,---,0,0,---,0
108/11/29,---,---,---,---,0,0,---,0
108/12/02,2.20,2.20,2.17,2.17,210000,458000,-0.17,5
108/12/03,2.11,2.17,2.11,2.17,246000,521820,0.00,2
108/12/04,2.06,2.06,2.06,2.06,46000,94760,-0.11,1
108/12/05,1.76,1.76,1.76,1.76,10000,17600,-0.30,1
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,---,---,---,---,0,0,---,0
108/12/17,1.39,1.39,1.37,1.37,33000,45470,-0.03,2
108/12/18,1.30,1.30,1.30,1.30,13000,16900,-0.07,1
108/12/19,1.38,1.41,1.38,1.41,33000,46140,+0.11,2
108/12/20,1.41,1.44,1.41,1.44,88000,125700,+0.03,3
108/12/23,1.39,1.39,1.39,1.39,75000,104250,-0.05,2
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,1.16,1.16,1.16,1.16,78000,90480,+0.01,1
109/01/02,1.14,1.14,1.14,1.14,78000,88920,-0.02,1
109/01/03,---,---,---,---,0,0,---,0
109/01/06,---,---,---,---,0,0,---,0
109/01/07,---,---,---,---,0,0,---,0
109/01/08,---,---,---,---,0,0,---,0
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,1.12,1.12,1.12,1.12,16000,17920,-0.02,1
109/01/14,0.85,0.85,0.85,0.85,16000,13600,-0.27,1
109/01/15,---,---,---,---,0,0,---,0
109/01/16,0.69,0.69,0.64,0.64,36000,24540,-0.06,2
109/01/17,0.62,0.62,0.61,0.61,175000,108200,-0.03,2
109/01/20,0.60,0.60,0.60,0.60,145000,87000,-0.01,1
109/01/30,0.80,0.92,0.80,0.92,6000,5160,+0.32,2
109/01/31,---,---,---,---,0,0,---,0
109/02/03,---,---,---,---,0,0,---,0
109/02/04,0.55,0.55,0.55,0.55,40000,22000,-0.05,1
109/02/05,0.46,0.51,0.42,0.51,95000,42900,-0.04,4
109/02/06,0.48,0.51,0.48,0.50,150000,74100,-0.01,5
109/02/07,0.50,0.51,0.50,0.51,130000,65450,+0.01,2
109/02/10,0.55,0.55,0.55,0.55,35000,19250,+0.04,1
109/02/11,---,---,---,---,0,0,---,0
109/02/12,---,---,---,---,0,0,---,0
109/02/13,---,---,---,---,0,0,---,0
109/02/14,---,---,---,---,0,0,---,0
109/02/17,0.29,0.29,0.29,0.29,10000,2900,-0.14,1
109/02/18,---,---,---,---,0,0,---,0
109/02/19,0.29,0.29,0.29,0.29,10000,2900,-0.03,1
109/02/20,---,---,---,---,0,0,---,0
109/02/21,0.23,0.23,0.23,0.23,25000,5750,0.00,3
109/02/24,0.19,0.21,0.19,0.21,40000,8000,-0.02,2
109/02/25,0.22,0.22,0.22,0.22,25000,5500,+0.01,1
109/02/26,---,---,---,---,0,0,---,0
109/02/27,---,---,---,---,0,0,---,0
109/03/02,---,---,---,---,0,0,---,0
109/03/03,---,---,---,---,0,0,---,0
109/03/04,0.34,0.34,0.34,0.34,176000,59840,+0.01,1
109/03/05,0.28,0.28,0.28,0.28,176000,49280,-0.06,1
109/03/06,---,---,---,---,0,0,---,0
109/03/09,---,---,---,---,0,0,---,0
109/03/10,---,---,---,---,0,0,---,0
109/03/11,---,---,---,---,0,0,---,0
109/03/12,0.76,0.79,0.76,0.79,20000,15500,+0.20,2
109/03/13,1.01,1.11,0.88,0.90,1091000,1002400,+0.11,13
109/03/16,0.82,0.93,0.80,0.93,71000,61160,+0.03,5
109/03/17,---,---,---,---,0,0,---,0
109/03/18,---,---,---,---,0,0,---,0
109/03/19,1.85,1.85,1.82,1.82,1000000,1834970,+0.39,3
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
