108/11/01,1.25,1.26,1.20,1.20,150000,186700,-0.32,5
108/11/04,1.25,1.29,1.25,1.26,408000,516650,+0.06,15
108/11/05,1.25,1.31,1.24,1.28,810000,1040610,+0.02,15
108/11/06,1.28,1.28,1.20,1.23,637000,771310,-0.05,7
108/11/07,1.05,1.05,0.88,0.89,67000,62910,-0.34,8
108/11/08,0.92,0.94,0.85,0.85,113000,102250,-0.04,12
108/11/11,0.81,0.84,0.74,0.82,105000,84400,-0.03,33
108/11/12,0.90,0.90,0.85,0.86,149000,127290,+0.04,14
108/11/13,0.82,0.97,0.82,0.94,113000,104380,+0.08,23
108/11/14,0.95,0.96,0.92,0.93,226000,214800,-0.01,20
108/11/15,0.91,0.91,0.85,0.85,19000,16390,-0.08,3
108/11/18,---,---,---,---,0,0,---,0
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,0.66,0.71,0.66,0.71,84000,57700,+0.07,9
108/11/22,0.77,0.81,0.75,0.75,65000,50870,+0.04,19
108/11/25,0.74,0.77,0.74,0.77,28000,21000,+0.02,5
108/11/26,0.72,0.76,0.72,0.75,52000,38780,-0.02,13
108/11/27,0.76,0.76,0.76,0.76,13000,9880,+0.01,4
108/11/28,0.77,0.80,0.77,0.80,14000,10810,+0.04,3
108/11/29,0.75,0.75,0.65,0.65,36000,24500,-0.15,5
108/12/02,0.62,0.62,0.62,0.62,10000,6200,-0.03,1
108/12/03,0.65,0.71,0.65,0.70,85000,58600,+0.08,8
108/12/04,0.65,0.68,0.65,0.66,81000,52830,-0.04,10
108/12/05,0.68,0.72,0.68,0.72,102000,70980,+0.06,10
108/12/06,0.70,0.75,0.68,0.70,106000,75630,-0.02,21
108/12/09,0.72,0.77,0.67,0.77,147000,108070,+0.07,18
108/12/10,0.75,0.78,0.73,0.74,68000,50390,-0.03,21
108/12/11,0.72,0.75,0.72,0.73,84000,61300,-0.01,5
108/12/12,0.79,0.81,0.79,0.81,56000,44630,+0.08,8
108/12/13,0.79,0.79,0.70,0.70,51000,39730,-0.11,15
