109/07/06,1.14,1.14,1.14,1.14,30000,34200,+0.13,1
109/07/07,1.19,1.28,1.10,1.10,142000,170860,-0.04,9
109/07/08,1.14,1.16,1.09,1.13,330000,363800,+0.03,13
109/07/09,1.17,1.17,1.11,1.11,57000,63690,-0.02,2
109/07/10,0.94,0.94,0.89,0.89,140000,127100,-0.22,3
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,0.87,0.87,0.84,0.86,300000,259100,-0.01,9
109/07/16,0.85,0.87,0.85,0.87,40000,34400,+0.01,4
109/07/17,0.77,0.77,0.77,0.77,310000,238700,-0.10,4
109/07/20,0.85,0.87,0.85,0.87,160000,136200,+0.10,4
109/07/21,0.89,0.90,0.87,0.90,60000,53000,+0.03,6
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,0.67,0.67,0.60,0.60,110000,66700,-0.17,3
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,0.52,0.52,0.52,0.52,10000,5200,+0.04,1
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,0.50,0.50,0.50,0.50,10000,5000,+0.01,1
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,0.52,0.59,0.52,0.59,332000,192980,+0.14,10
109/08/20,0.53,0.53,0.49,0.49,325000,165350,-0.10,20
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,0.47,0.49,0.46,0.46,185000,87200,+0.07,6
109/08/31,0.48,0.52,0.47,0.48,580000,280900,+0.02,12
109/09/01,---,---,---,---,0,0,---,0
109/09/02,0.48,0.49,0.46,0.46,458000,215710,+0.01,9
109/09/03,0.49,0.49,0.46,0.46,405000,193450,0.00,6
109/09/04,0.43,0.47,0.43,0.46,520000,234970,0.00,8
109/09/07,0.45,0.45,0.40,0.40,512000,225350,-0.06,14
109/09/08,0.40,0.40,0.38,0.38,100000,39800,-0.02,6
109/09/09,0.37,0.38,0.37,0.38,446000,165050,0.00,6
109/09/10,0.38,0.38,0.35,0.35,179000,67390,-0.03,3
109/09/11,0.34,0.34,0.31,0.32,423000,135560,-0.03,11
109/09/14,0.31,0.32,0.31,0.32,751000,236820,0.00,8
109/09/15,0.32,0.32,0.31,0.31,653000,205460,-0.01,9
109/09/16,0.31,0.31,0.30,0.30,706000,214300,-0.01,11
109/09/17,0.31,0.31,0.29,0.29,550000,168500,-0.01,2
109/09/18,0.30,0.30,0.30,0.30,42000,12600,+0.01,3
109/09/21,0.30,0.31,0.30,0.31,200000,61000,+0.01,4
109/09/22,0.27,0.27,0.27,0.27,410000,110700,-0.04,5
109/09/23,0.25,0.25,0.25,0.25,150000,37500,-0.02,2
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,0.19,0.19,0.19,0.19,50000,9500,+0.02,2
109/09/29,0.19,0.19,0.19,0.19,410000,77900,0.00,1
109/09/30,0.18,0.18,0.18,0.18,100000,18000,-0.01,1
109/10/05,---,---,---,---,0,0,---,0
109/10/06,0.20,0.20,0.20,0.20,50000,10000,+0.01,1
109/10/07,0.19,0.19,0.19,0.19,50000,9500,-0.01,1
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,0.18,0.18,0.18,0.18,50000,9000,-0.01,1
109/10/14,---,---,---,---,0,0,---,0
109/10/15,0.15,0.15,0.15,0.15,50000,7500,-0.02,1
109/10/16,---,---,---,---,0,0,---,0
109/10/19,0.15,0.15,0.15,0.15,5000,750,0.00,1
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
