108/09/27,2.83,2.83,2.81,2.81,8000,22580,-0.46,2
108/10/01,2.76,2.88,2.68,2.68,38000,107490,-0.13,4
108/10/02,2.69,2.71,2.63,2.63,38000,101920,-0.05,4
108/10/03,2.66,2.66,2.43,2.43,41000,102410,-0.20,5
108/10/04,2.39,2.39,2.37,2.39,42000,100320,-0.04,3
108/10/07,2.34,2.38,2.34,2.38,34000,79680,-0.01,2
108/10/08,---,---,---,---,0,0,---,0
108/10/09,2.52,2.52,2.52,2.52,25000,63000,+0.03,1
108/10/14,2.09,2.10,2.09,2.10,24000,50280,-0.42,2
108/10/15,1.74,1.74,1.61,1.61,34000,57540,-0.49,4
108/10/16,---,---,---,---,0,0,---,0
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,1.46,1.46,1.46,1.46,72000,105120,+0.01,1
108/10/23,1.53,1.56,1.53,1.56,139000,214680,+0.10,2
108/10/24,1.57,1.59,1.54,1.59,85000,133410,+0.03,3
108/10/25,1.47,1.54,1.47,1.54,16000,24080,-0.05,2
108/10/28,1.45,1.45,1.45,1.45,8000,11600,-0.09,1
108/10/29,1.36,1.36,1.36,1.36,77000,104720,-0.09,1
108/10/30,1.32,1.32,1.32,1.32,77000,101640,-0.04,1
108/10/31,1.44,1.44,1.44,1.44,73000,105120,+0.12,1
108/11/01,1.47,1.47,1.47,1.47,73000,107310,+0.03,1
108/11/04,1.41,1.41,1.41,1.41,10000,14100,-0.06,1
108/11/05,---,---,---,---,0,0,---,0
108/11/06,---,---,---,---,0,0,---,0
108/11/07,1.22,1.23,1.22,1.23,20000,24500,+0.07,2
108/11/08,1.30,1.36,1.30,1.36,100000,134800,+0.13,2
108/11/11,1.58,1.58,1.53,1.55,120000,186400,+0.19,3
108/11/12,1.62,1.62,1.57,1.57,55000,88350,+0.02,2
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,1.51,1.51,1.51,1.51,15000,22650,-0.07,1
108/11/19,1.56,1.56,1.56,1.56,67000,104520,+0.05,1
108/11/20,1.56,1.56,1.56,1.56,67000,104520,0.00,1
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,1.50,1.50,1.50,1.50,70000,105000,-0.06,1
108/11/27,1.49,1.49,1.49,1.49,70000,104300,-0.01,1
108/11/28,---,---,---,---,0,0,---,0
108/11/29,1.51,1.55,1.51,1.55,80000,121200,+0.06,2
108/12/02,1.54,1.64,1.54,1.64,134000,212760,+0.09,2
108/12/03,1.41,1.42,1.41,1.42,70000,98760,-0.22,2
108/12/04,1.35,1.35,1.35,1.35,6000,8100,-0.07,1
108/12/05,---,---,---,---,0,0,---,0
108/12/06,1.05,1.05,1.05,1.05,100000,105000,-0.03,1
108/12/09,0.99,0.99,0.99,0.99,100000,99000,-0.06,1
108/12/10,1.03,1.03,1.02,1.02,10000,10250,+0.03,2
108/12/11,---,---,---,---,0,0,---,0
108/12/12,0.88,0.88,0.88,0.88,5000,4400,-0.07,1
108/12/13,0.85,0.85,0.85,0.85,15000,12750,-0.03,2
108/12/16,---,---,---,---,0,0,---,0
108/12/17,---,---,---,---,0,0,---,0
108/12/18,---,---,---,---,0,0,---,0
108/12/19,---,---,---,---,0,0,---,0
108/12/20,---,---,---,---,0,0,---,0
