108/08/06,1.51,1.51,1.51,1.51,100000,151000,+0.02,2
108/08/07,1.34,1.34,1.34,1.34,100000,134000,-0.17,1
108/08/08,1.23,1.24,1.23,1.24,114000,140320,-0.10,3
108/08/12,1.13,1.13,1.13,1.13,609000,688170,-0.11,4
108/08/13,1.12,1.15,1.12,1.15,578000,649850,+0.02,2
108/08/14,1.09,1.12,1.09,1.12,569000,628790,-0.03,4
108/08/15,1.15,1.16,1.12,1.16,784000,891360,+0.04,7
108/08/16,1.18,1.18,1.18,1.18,293000,345740,+0.02,4
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,1.01,1.01,1.01,1.01,45000,45450,-0.06,2
108/08/22,0.97,1.01,0.97,1.01,181000,180120,0.00,7
108/08/23,1.00,1.07,1.00,1.04,628000,652720,+0.03,12
108/08/26,1.08,1.08,1.08,1.08,250000,270000,+0.04,2
108/08/27,1.06,1.09,1.05,1.09,237000,254530,+0.01,4
108/08/28,1.14,1.14,1.14,1.14,100000,114000,+0.05,1
108/08/29,1.14,1.15,1.14,1.15,100000,114900,+0.01,2
108/08/30,1.08,1.11,1.08,1.11,554000,607400,-0.04,6
108/09/02,1.05,1.05,1.04,1.04,584000,611650,-0.07,8
108/09/03,1.05,1.08,1.05,1.08,383000,411830,+0.04,8
108/09/04,1.04,1.06,1.04,1.06,413000,435160,-0.02,6
108/09/05,1.00,1.01,0.94,0.94,195000,190350,-0.12,8
108/09/06,0.94,0.94,0.93,0.93,55000,51200,-0.01,2
108/09/09,0.91,1.00,0.91,1.00,258000,246420,+0.07,4
108/09/10,0.96,0.98,0.96,0.98,269000,263420,-0.02,5
108/09/11,0.95,0.95,0.87,0.89,152000,138040,-0.09,5
108/09/12,0.85,0.85,0.71,0.73,479000,363790,-0.16,16
108/09/16,0.73,0.75,0.73,0.73,292000,215800,0.00,7
108/09/17,0.69,0.75,0.69,0.73,694000,500440,0.00,7
108/09/18,0.75,0.75,0.75,0.75,23000,17250,+0.02,3
108/09/19,0.80,0.80,0.76,0.76,581000,464400,+0.01,7
108/09/20,0.78,0.78,0.78,0.78,1000,780,+0.02,1
108/09/23,0.76,0.76,0.76,0.76,20000,15200,-0.02,1
108/09/24,0.71,0.71,0.68,0.69,14000,9580,-0.07,4
108/09/25,0.74,0.74,0.74,0.74,4000,2960,+0.05,2
108/09/26,0.68,0.68,0.68,0.68,3000,2040,-0.06,1
108/09/27,0.71,0.75,0.71,0.75,180000,132000,+0.07,4
108/10/01,0.72,0.73,0.71,0.72,200000,144300,-0.03,4
108/10/02,---,---,---,---,0,0,---,0
108/10/03,0.73,0.73,0.73,0.73,50000,36500,+0.02,1
108/10/04,0.78,0.79,0.78,0.79,216000,168590,+0.06,5
108/10/07,0.77,0.77,0.75,0.75,26000,19810,-0.04,3
108/10/08,0.75,0.75,0.75,0.75,10000,7500,0.00,1
108/10/09,0.80,0.80,0.80,0.80,1000,800,+0.05,1
108/10/14,0.71,0.71,0.71,0.71,100000,71000,-0.09,2
108/10/15,---,---,---,---,0,0,---,0
108/10/16,0.76,0.95,0.76,0.95,164000,146960,+0.24,11
108/10/17,1.05,1.18,1.00,1.00,330000,356970,+0.05,19
108/10/18,0.99,1.00,0.85,0.86,113000,103090,-0.14,6
108/10/21,0.83,0.90,0.83,0.89,171000,147390,+0.03,8
108/10/22,0.81,0.85,0.81,0.85,149000,125940,-0.04,20
108/10/23,0.78,0.82,0.78,0.82,330000,266000,-0.03,4
108/10/24,0.76,0.77,0.76,0.77,520000,398400,-0.05,6
108/10/25,0.74,0.74,0.74,0.74,360000,266400,-0.03,8
108/10/28,0.78,0.78,0.78,0.78,60000,46800,+0.04,1
108/10/29,0.74,0.75,0.74,0.75,255000,189250,-0.03,3
108/10/30,0.76,0.77,0.73,0.73,85000,64350,-0.02,6
108/10/31,0.71,0.71,0.71,0.71,5000,3550,-0.02,1
108/11/01,---,---,---,---,0,0,---,0
108/11/04,0.64,0.64,0.64,0.64,10000,6400,-0.03,1
108/11/05,---,---,---,---,0,0,---,0
108/11/06,0.64,0.69,0.64,0.68,215000,141200,+0.07,5
108/11/07,0.72,0.80,0.72,0.80,120000,91400,+0.12,5
108/11/08,0.73,0.77,0.73,0.74,260000,198300,-0.06,3
108/11/11,0.83,0.83,0.76,0.76,200000,155900,+0.02,11
108/11/12,0.75,0.75,0.75,0.75,5000,3750,-0.01,1
108/11/13,0.70,0.70,0.70,0.70,50000,35000,-0.05,1
108/11/14,---,---,---,---,0,0,---,0
108/11/15,0.72,0.72,0.72,0.72,50000,36000,-0.01,1
108/11/18,---,---,---,---,0,0,---,0
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,0.48,0.48,0.48,0.48,15000,7200,-0.07,1
108/11/27,---,---,---,---,0,0,---,0
108/11/28,0.46,0.46,0.46,0.46,15000,6900,-0.01,1
108/11/29,---,---,---,---,0,0,---,0
108/12/02,---,---,---,---,0,0,---,0
108/12/03,---,---,---,---,0,0,---,0
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,---,---,---,---,0,0,---,0
108/12/17,---,---,---,---,0,0,---,0
108/12/18,0.24,0.24,0.24,0.24,300000,72000,-0.02,1
108/12/19,---,---,---,---,0,0,---,0
108/12/20,---,---,---,---,0,0,---,0
108/12/23,---,---,---,---,0,0,---,0
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,0.20,0.20,0.20,0.20,10000,2000,-0.01,1
108/12/27,0.17,0.17,0.17,0.17,10000,1700,-0.03,1
108/12/30,---,---,---,---,0,0,---,0
108/12/31,---,---,---,---,0,0,---,0
109/01/02,---,---,---,---,0,0,---,0
109/01/03,0.15,0.15,0.15,0.15,5000,750,0.00,1
109/01/06,---,---,---,---,0,0,---,0
109/01/07,0.15,0.15,0.15,0.15,5000,750,-0.01,1
109/01/08,0.20,0.20,0.19,0.19,88000,17200,+0.04,2
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,---,---,---,---,0,0,---,0
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,0.17,0.22,0.17,0.22,17000,3380,+0.08,5
109/01/31,---,---,---,---,0,0,---,0
109/02/03,---,---,---,---,0,0,---,0
109/02/04,---,---,---,---,0,0,---,0
109/02/05,---,---,---,---,0,0,---,0
109/02/06,0.09,0.09,0.09,0.09,60000,5400,-0.02,1
109/02/07,0.09,0.09,0.09,0.09,54000,4860,0.00,1
109/02/10,0.09,0.09,0.09,0.09,81000,7290,0.00,1
109/02/11,---,---,---,---,0,0,---,0
109/02/12,---,---,---,---,0,0,---,0
109/02/13,---,---,---,---,0,0,---,0
109/02/14,---,---,---,---,0,0,---,0
109/02/17,---,---,---,---,0,0,---,0
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,---,---,---,---,0,0,---,0
109/02/21,---,---,---,---,0,0,---,0
109/02/24,---,---,---,---,0,0,---,0
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,---,---,---,---,0,0,---,0
109/03/02,---,---,---,---,0,0,---,0
109/03/03,---,---,---,---,0,0,---,0
