108/10/31,1.97,2.24,1.97,2.23,59000,128130,+0.37,7
108/11/01,2.26,2.35,2.26,2.33,48000,110690,+0.10,8
108/11/04,2.29,2.29,2.25,2.25,12000,27040,-0.08,3
108/11/05,---,---,---,---,0,0,---,0
108/11/06,2.27,2.32,2.27,2.31,122000,279970,+0.07,4
108/11/07,2.47,2.76,2.47,2.76,1127000,2864000,+0.45,27
108/11/08,2.76,2.78,2.61,2.78,1022000,2742280,+0.02,37
108/11/11,2.81,2.92,2.78,2.79,177000,509100,+0.01,9
108/11/12,2.70,2.72,2.69,2.71,184000,497700,-0.08,9
108/11/13,2.65,2.65,2.55,2.56,144000,371930,-0.15,6
108/11/14,2.55,2.55,2.55,2.55,20000,51000,-0.01,1
108/11/15,2.57,2.67,2.57,2.67,156000,414000,+0.12,6
108/11/18,2.67,2.82,2.67,2.82,166000,455170,+0.15,12
108/11/19,2.84,2.85,2.79,2.81,177000,500220,-0.01,14
108/11/20,2.87,2.93,2.87,2.93,286000,834310,+0.12,8
108/11/21,3.07,3.07,2.78,2.78,271000,824900,-0.15,9
108/11/22,2.70,2.75,2.70,2.74,159000,433030,-0.04,6
108/11/25,2.76,2.76,2.76,2.76,148000,408480,+0.02,3
108/11/26,---,---,---,---,0,0,---,0
108/11/27,---,---,---,---,0,0,---,0
108/11/28,2.63,2.64,2.63,2.64,20000,52630,0.00,2
108/11/29,2.65,2.82,2.65,2.79,97000,269850,+0.15,4
108/12/02,2.78,2.88,2.78,2.88,145000,410500,+0.09,3
108/12/03,2.97,2.97,2.97,2.97,69000,204930,+0.09,1
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,2.53,2.53,2.53,2.53,17000,43010,+0.03,1
108/12/11,2.50,2.50,2.50,2.50,17000,42500,-0.03,1
108/12/12,2.40,2.40,2.40,2.40,15000,36000,-0.10,2
108/12/13,2.46,2.51,2.45,2.51,26000,64390,+0.11,5
108/12/16,2.56,2.56,2.54,2.54,27000,68720,+0.03,2
108/12/17,---,---,---,---,0,0,---,0
108/12/18,---,---,---,---,0,0,---,0
108/12/19,2.21,2.21,2.21,2.21,4000,8840,-0.24,1
108/12/20,2.38,2.45,2.38,2.45,390000,942940,+0.24,8
108/12/23,2.45,2.60,2.44,2.60,485000,1207400,+0.15,14
108/12/24,2.55,2.55,2.53,2.53,75000,191050,-0.07,3
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,2.36,2.36,2.36,2.36,40000,94400,-0.08,1
108/12/30,---,---,---,---,0,0,---,0
108/12/31,2.38,2.40,2.38,2.40,37000,88420,+0.04,2
109/01/02,2.36,2.36,2.36,2.36,37000,87320,-0.04,2
109/01/03,2.31,2.33,2.31,2.33,85000,196950,-0.03,3
109/01/06,2.44,2.44,2.41,2.41,85000,206310,+0.08,3
109/01/07,---,---,---,---,0,0,---,0
109/01/08,---,---,---,---,0,0,---,0
109/01/09,---,---,---,---,0,0,---,0
109/01/10,2.43,2.49,2.43,2.49,419000,1033230,+0.06,15
109/01/13,2.45,2.46,2.38,2.38,349000,847320,-0.11,22
109/01/14,2.31,2.31,2.24,2.25,273000,613470,-0.13,5
109/01/15,2.31,2.40,2.31,2.40,290000,677100,+0.15,14
109/01/16,2.33,2.34,2.31,2.34,164000,380240,-0.06,6
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,2.59,2.82,2.59,2.82,35000,94810,+0.53,11
109/01/31,2.79,3.36,2.79,3.10,481000,1434320,+0.28,34
109/02/03,3.47,3.47,3.18,3.18,499000,1699230,+0.08,41
109/02/04,2.93,2.93,2.93,2.93,11000,32230,-0.25,2
109/02/05,2.89,2.89,2.89,2.89,2000,5780,-0.04,1
109/02/06,---,---,---,---,0,0,---,0
109/02/07,2.57,2.66,2.57,2.66,52000,136340,-0.16,7
109/02/10,2.84,2.85,2.74,2.76,60000,166050,+0.10,38
109/02/11,2.58,2.61,2.51,2.51,20000,51260,-0.25,12
109/02/12,---,---,---,---,0,0,---,0
109/02/13,2.27,2.27,2.27,2.27,3000,6810,-0.16,1
109/02/14,---,---,---,---,0,0,---,0
109/02/17,---,---,---,---,0,0,---,0
109/02/18,---,---,---,---,0,0,---,0
109/02/19,2.33,2.33,2.33,2.33,7000,16310,-0.08,1
109/02/20,2.19,2.19,2.19,2.19,7000,15330,-0.14,1
109/02/21,2.05,2.05,2.05,2.05,10000,20500,-0.14,1
109/02/24,2.15,2.17,2.13,2.14,27000,58090,+0.09,14
109/02/25,2.31,2.31,2.17,2.17,27000,59690,+0.03,14
109/02/26,2.24,2.34,2.24,2.34,28000,64170,+0.17,16
109/02/27,2.29,2.48,2.28,2.47,29000,68900,+0.13,5
109/03/02,2.70,2.70,2.57,2.57,31000,83220,+0.10,4
109/03/03,2.44,2.44,2.44,2.44,5000,12200,-0.13,1
109/03/04,2.69,2.69,2.69,2.69,19000,51110,+0.25,3
109/03/05,2.50,2.50,2.46,2.46,19000,47340,-0.23,3
109/03/06,---,---,---,---,0,0,---,0
109/03/09,2.62,2.79,2.62,2.79,17000,45730,+0.32,2
109/03/10,2.82,2.85,2.82,2.85,15000,42450,+0.06,2
109/03/11,2.62,2.62,2.62,2.62,10000,26200,-0.23,1
109/03/12,3.00,3.43,3.00,3.43,12000,36860,+0.81,2
109/03/13,---,---,---,---,0,0,---,0
109/03/16,---,---,---,---,0,0,---,0
109/03/17,---,---,---,---,0,0,---,0
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,---,---,---,---,0,0,---,0
109/04/22,---,---,---,---,0,0,---,0
109/04/23,3.88,3.88,3.88,3.88,10000,38800,-0.09,1
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,3.10,3.10,3.10,3.10,1000,3100,-0.78,1
109/04/29,2.78,2.78,2.78,2.78,9000,25020,-0.32,1
109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,---,---,---,---,0,0,---,0
109/05/13,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/15,---,---,---,---,0,0,---,0
