109/06/22,1.71,1.71,1.71,1.71,200000,342000,+0.20,1
109/06/23,1.68,1.68,1.68,1.68,200000,336000,-0.03,1
109/06/24,---,---,---,---,0,0,---,0
109/06/29,1.66,1.66,1.65,1.65,15000,24800,-0.02,2
109/06/30,1.63,1.63,1.57,1.57,16000,25580,-0.08,3
109/07/01,1.58,1.58,1.57,1.57,34000,53710,0.00,4
109/07/02,1.59,1.63,1.59,1.62,596000,963950,+0.05,17
109/07/03,1.59,1.64,1.59,1.64,605000,973730,+0.02,19
109/07/06,1.58,1.59,1.55,1.55,48000,75710,-0.09,3
109/07/07,1.55,1.56,1.55,1.56,59000,91930,+0.01,3
109/07/08,1.53,1.55,1.53,1.55,80000,122820,-0.01,5
109/07/09,1.53,1.57,1.53,1.57,149000,232390,+0.02,9
109/07/10,1.57,1.65,1.57,1.65,330000,530620,+0.08,13
109/07/13,1.60,1.63,1.60,1.63,202000,325350,-0.02,6
109/07/14,---,---,---,---,0,0,---,0
109/07/15,1.59,1.61,1.59,1.61,78000,124220,+0.02,4
109/07/16,1.57,1.63,1.57,1.61,108000,171530,0.00,7
109/07/17,1.59,1.61,1.58,1.61,58000,92610,0.00,4
109/07/20,1.66,1.66,1.64,1.64,32000,53100,+0.03,4
109/07/21,1.56,1.58,1.55,1.58,78000,122580,-0.06,8
109/07/22,---,---,---,---,0,0,---,0
109/07/23,1.52,1.53,1.48,1.51,180000,273000,-0.06,5
109/07/24,1.48,1.56,1.48,1.56,170000,256390,+0.05,7
109/07/27,1.54,1.60,1.54,1.60,373000,587240,+0.04,10
109/07/28,1.52,1.65,1.52,1.65,482000,750000,+0.05,16
109/07/29,1.64,1.65,1.64,1.65,131000,215140,0.00,4
109/07/30,1.46,1.46,1.44,1.44,58000,84420,-0.21,4
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,1.42,1.45,1.42,1.45,44000,63020,-0.02,4
109/08/05,1.40,1.43,1.40,1.43,75000,105930,-0.02,3
109/08/06,1.41,1.44,1.41,1.44,163000,233150,+0.01,3
109/08/07,1.43,1.47,1.43,1.46,520000,755660,+0.02,10
109/08/10,1.43,1.45,1.43,1.43,388000,556380,-0.03,8
109/08/11,1.47,1.49,1.47,1.49,65000,96250,+0.06,3
109/08/12,1.50,1.50,1.49,1.49,65000,97170,0.00,4
109/08/13,1.50,1.51,1.50,1.51,152000,228520,+0.02,4
109/08/14,1.50,1.52,1.48,1.52,402000,605900,+0.01,7
109/08/17,1.47,1.50,1.47,1.48,285000,421690,-0.04,6
109/08/18,1.48,1.50,1.48,1.50,55000,81700,+0.02,4
109/08/19,1.48,1.50,1.48,1.50,120000,179600,0.00,2
109/08/20,1.50,1.77,1.50,1.77,198000,311090,+0.27,8
109/08/21,1.65,1.65,1.63,1.63,88000,144620,-0.14,3
109/08/24,---,---,---,---,0,0,---,0
109/08/25,1.50,1.50,1.50,1.50,10000,15000,-0.03,1
109/08/26,---,---,---,---,0,0,---,0
109/08/27,1.52,1.52,1.52,1.52,130000,197600,0.00,3
109/08/28,1.50,1.54,1.50,1.54,629000,957370,+0.02,10
109/08/31,1.48,1.48,1.45,1.48,539000,790200,-0.06,21
109/09/01,1.48,1.51,1.48,1.51,180000,268300,+0.03,3
109/09/02,1.44,1.50,1.42,1.50,400000,584370,-0.01,13
109/09/03,1.43,1.46,1.43,1.46,337000,485420,-0.04,8
109/09/04,1.48,1.49,1.47,1.49,157000,232590,+0.03,3
109/09/07,1.46,1.48,1.46,1.48,110000,161560,-0.01,5
109/09/08,1.45,1.46,1.45,1.46,70000,101810,-0.02,3
109/09/09,1.45,1.45,1.45,1.45,50000,72500,-0.01,1
109/09/10,1.32,1.35,1.32,1.35,78000,103800,-0.10,3
109/09/11,1.36,1.39,1.36,1.39,55000,75610,+0.04,2
109/09/14,1.32,1.32,1.32,1.32,27000,35640,-0.07,1
109/09/15,1.28,1.28,1.27,1.28,90000,115000,-0.04,5
109/09/16,1.25,1.25,1.25,1.25,70000,87500,-0.03,3
109/09/17,---,---,---,---,0,0,---,0
109/09/18,1.18,1.19,1.18,1.19,80000,94720,+0.01,4
109/09/21,1.25,1.31,1.25,1.31,182000,231880,+0.12,8
109/09/22,1.32,1.36,1.32,1.33,123000,163260,+0.02,7
109/09/23,1.30,1.37,1.30,1.37,74000,98350,+0.04,6
109/09/24,1.37,1.37,1.35,1.35,53000,72590,-0.02,4
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,1.32,1.32,1.32,1.32,28000,36960,0.00,1
109/10/06,1.32,1.32,1.32,1.32,28000,36960,0.00,1
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,1.35,1.35,1.35,1.35,65000,87750,+0.03,2
109/10/13,1.36,1.39,1.34,1.39,92000,125510,+0.04,3
109/10/14,1.32,1.32,1.32,1.32,27000,35640,-0.07,1
109/10/15,1.26,1.26,1.26,1.26,20000,25200,-0.06,1
109/10/16,1.28,1.28,1.28,1.28,49000,62720,+0.02,2
109/10/19,1.25,1.25,1.25,1.25,29000,36250,-0.03,1
109/10/20,---,---,---,---,0,0,---,0
109/10/21,1.16,1.17,1.16,1.17,42000,48880,+0.01,2
109/10/22,1.14,1.16,1.14,1.16,92000,105880,-0.01,4
109/10/23,1.11,1.11,1.11,1.11,50000,55500,-0.05,1
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,1.03,1.03,1.03,1.03,73000,75190,-0.02,1
109/10/29,1.08,1.08,1.08,1.08,73000,78840,+0.05,4
109/10/30,---,---,---,---,0,0,---,0
109/11/02,1.06,1.08,1.06,1.08,45000,48120,+0.03,2
109/11/03,0.99,0.99,0.99,0.99,45000,44550,-0.09,2
109/11/04,---,---,---,---,0,0,---,0
109/11/05,0.97,0.97,0.97,0.97,7000,6790,-0.02,1
109/11/06,0.95,0.96,0.95,0.96,21000,20090,-0.01,3
109/11/09,0.95,0.95,0.95,0.95,14000,13300,-0.01,2
109/11/10,---,---,---,---,0,0,---,0
109/11/11,---,---,---,---,0,0,---,0
109/11/12,0.64,0.64,0.64,0.64,2000,1280,-0.15,1
109/11/13,0.65,0.65,0.62,0.62,10000,6340,-0.02,4
109/11/16,0.50,0.54,0.48,0.54,21000,10660,-0.08,3
109/11/17,---,---,---,---,0,0,---,0
109/11/18,0.49,0.49,0.49,0.49,13000,6370,-0.02,1
109/11/19,---,---,---,---,0,0,---,0
109/11/20,---,---,---,---,0,0,---,0
109/11/23,---,---,---,---,0,0,---,0
109/11/24,---,---,---,---,0,0,---,0
109/11/25,---,---,---,---,0,0,---,0
109/11/26,---,---,---,---,0,0,---,0
109/11/27,---,---,---,---,0,0,---,0
109/11/30,---,---,---,---,0,0,---,0
109/12/01,---,---,---,---,0,0,---,0
109/12/02,---,---,---,---,0,0,---,0
109/12/03,---,---,---,---,0,0,---,0
109/12/04,---,---,---,---,0,0,---,0
109/12/07,---,---,---,---,0,0,---,0
109/12/08,---,---,---,---,0,0,---,0
109/12/09,---,---,---,---,0,0,---,0
109/12/10,---,---,---,---,0,0,---,0
109/12/11,---,---,---,---,0,0,---,0
109/12/14,---,---,---,---,0,0,---,0
109/12/15,---,---,---,---,0,0,---,0
109/12/16,---,---,---,---,0,0,---,0
109/12/17,---,---,---,---,0,0,---,0
109/12/18,---,---,---,---,0,0,---,0
109/12/21,---,---,---,---,0,0,---,0
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
109/12/28,---,---,---,---,0,0,---,0
109/12/29,---,---,---,---,0,0,---,0
109/12/30,---,---,---,---,0,0,---,0
109/12/31,---,---,---,---,0,0,---,0
