108/07/16,1.17,1.17,1.17,1.17,150000,175500,0.00,5
108/07/17,1.20,1.25,1.19,1.23,675000,822150,+0.06,36
108/07/18,1.24,1.29,1.23,1.23,493000,615910,0.00,28
108/07/19,1.21,1.21,1.17,1.19,174000,208540,-0.04,13
108/07/22,1.24,1.24,1.19,1.20,113000,135900,+0.01,9
108/07/23,1.19,1.19,1.18,1.18,29000,34310,-0.02,7
108/07/24,1.19,1.21,1.19,1.19,179000,213950,+0.01,13
108/07/25,1.21,1.21,1.18,1.21,86000,103330,+0.02,7
108/07/26,1.21,1.24,1.21,1.22,186000,228190,+0.01,9
108/07/29,1.23,1.23,1.17,1.17,186000,225880,-0.05,18
108/07/30,1.11,1.11,1.02,1.05,57000,60480,-0.12,9
108/07/31,1.03,1.06,1.03,1.06,26000,26960,+0.01,2
108/08/01,1.08,1.08,1.08,1.08,45000,48600,+0.02,1
108/08/02,1.00,1.00,0.95,0.97,138000,132920,-0.11,8
108/08/05,0.94,0.94,0.94,0.94,45000,42300,-0.03,2
108/08/06,0.84,0.89,0.84,0.89,12000,10430,-0.05,3
108/08/07,0.95,0.96,0.93,0.94,25000,23540,+0.05,7
108/08/08,0.94,0.97,0.94,0.96,139000,133170,+0.02,8
108/08/12,0.95,0.95,0.93,0.93,103000,96700,-0.03,8
108/08/13,0.89,0.89,0.89,0.89,18000,16020,-0.04,2
108/08/14,0.94,0.96,0.94,0.94,1635000,1544640,+0.05,73
108/08/15,0.88,0.91,0.86,0.91,1543000,1373890,-0.03,34
108/08/16,0.77,0.79,0.66,0.76,1037000,757600,-0.15,46
108/08/19,0.75,0.78,0.71,0.71,536000,405290,-0.05,31
108/08/20,0.72,0.75,0.70,0.73,257000,183550,+0.02,39
108/08/21,0.73,0.73,0.72,0.73,117000,85340,0.00,16
108/08/22,0.74,0.75,0.71,0.72,111000,81530,-0.01,24
108/08/23,0.74,0.74,0.70,0.70,148000,106580,-0.02,36
108/08/26,0.65,0.66,0.63,0.63,179000,113530,-0.07,19
108/08/27,0.66,0.67,0.64,0.64,60000,38920,+0.01,10
108/08/28,0.62,0.62,0.60,0.60,89000,54400,-0.04,11
108/08/29,0.62,0.63,0.62,0.63,101000,62630,+0.03,7
