108/11/06,1.15,1.15,1.15,1.15,2000,2300,-0.23,1
108/11/07,1.17,1.18,1.17,1.18,22000,25760,+0.03,3
108/11/08,1.16,1.18,1.16,1.18,90000,105500,0.00,7
108/11/11,1.17,1.17,1.17,1.17,18000,21060,-0.01,2
108/11/12,1.17,1.17,1.13,1.15,93000,105750,-0.02,5
108/11/13,1.12,1.13,1.11,1.13,18000,20140,-0.02,3
108/11/14,1.14,1.16,1.14,1.16,21000,24060,+0.03,2
108/11/15,1.12,1.12,1.11,1.11,24000,26790,-0.05,4
108/11/18,1.06,1.06,1.03,1.06,19000,19930,-0.05,5
108/11/19,0.94,0.99,0.90,0.97,61000,57140,-0.09,14
108/11/20,1.02,1.06,1.02,1.05,138000,144090,+0.08,13
108/11/21,1.08,1.11,1.06,1.10,173000,188030,+0.05,13
108/11/22,1.10,1.10,1.09,1.10,118000,129600,0.00,7
108/11/25,1.07,1.07,1.07,1.07,51000,54570,-0.03,4
108/11/26,1.03,1.03,1.03,1.03,5000,5150,-0.04,1
108/11/27,1.00,1.00,0.97,0.97,21000,20670,-0.06,5
108/11/28,0.94,0.94,0.92,0.92,13000,12090,-0.05,3
108/11/29,0.94,0.98,0.94,0.98,88000,85710,+0.06,6
108/12/02,0.98,1.02,0.98,1.02,94000,94400,+0.04,4
108/12/03,1.00,1.02,0.99,1.02,167000,167420,0.00,8
108/12/04,0.99,0.99,0.98,0.99,41000,40490,-0.03,5
108/12/05,---,---,---,---,0,0,---,0
108/12/06,0.98,0.99,0.98,0.99,67000,66080,+0.02,3
108/12/09,0.95,0.99,0.95,0.99,127000,123050,0.00,5
108/12/10,0.98,0.98,0.98,0.98,60000,58800,-0.01,4
108/12/11,---,---,---,---,0,0,---,0
108/12/12,0.94,0.94,0.94,0.94,19000,17860,+0.02,1
108/12/13,0.91,0.91,0.85,0.86,33000,29140,-0.08,4
108/12/16,0.87,0.87,0.86,0.86,30000,26000,0.00,2
108/12/17,0.84,0.84,0.84,0.84,20000,16800,-0.02,1
108/12/18,0.83,0.83,0.83,0.83,21000,17430,-0.01,1
108/12/19,0.80,0.83,0.80,0.83,42000,34230,0.00,4
108/12/20,0.82,0.83,0.82,0.83,21000,17330,0.00,2
108/12/23,---,---,---,---,0,0,---,0
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,---,---,---,---,0,0,---,0
109/01/02,0.74,0.77,0.74,0.77,109000,81610,+0.03,3
109/01/03,0.74,0.74,0.74,0.74,104000,76960,-0.03,4
109/01/06,0.83,0.87,0.83,0.87,177000,151960,+0.13,5
109/01/07,0.83,0.85,0.81,0.85,173000,142510,-0.02,6
109/01/08,0.80,0.80,0.80,0.80,20000,16000,-0.05,1
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,0.65,0.65,0.60,0.60,37000,23080,-0.09,4
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,---,---,---,---,0,0,---,0
109/01/17,0.53,0.53,0.53,0.53,33000,17490,-0.03,1
109/01/20,0.49,0.49,0.49,0.49,13000,6370,-0.04,1
109/01/30,0.47,0.52,0.47,0.52,58000,28190,+0.03,6
109/01/31,0.49,0.49,0.49,0.49,3000,1470,-0.03,1
109/02/03,---,---,---,---,0,0,---,0
109/02/04,0.51,0.51,0.51,0.51,1000,510,-0.02,1
109/02/05,0.44,0.44,0.44,0.44,1000,440,-0.07,1
109/02/06,---,---,---,---,0,0,---,0
109/02/07,0.31,0.39,0.31,0.39,140000,47900,-0.01,6
109/02/10,0.36,0.37,0.36,0.37,11000,4060,-0.02,2
109/02/11,0.36,0.36,0.33,0.33,65000,21750,-0.04,3
109/02/12,0.28,0.28,0.26,0.26,230000,62150,-0.07,6
