109/11/13,1.09,1.09,1.08,1.08,20000,21700,+0.10,2
109/11/16,1.11,1.12,1.11,1.12,37000,41240,+0.04,4
109/11/17,1.12,1.12,1.12,1.12,17000,19040,0.00,2
109/11/18,1.11,1.11,1.11,1.11,27000,29970,-0.01,1
109/11/19,1.10,1.14,1.10,1.14,129000,144720,+0.03,7
109/11/20,1.13,1.13,1.12,1.13,280000,315460,-0.01,5
109/11/23,1.14,1.14,1.13,1.13,284000,323170,0.00,6
109/11/24,1.10,1.12,1.09,1.12,101000,110280,-0.01,3
109/11/25,1.13,1.21,1.13,1.21,43000,51060,+0.09,5
109/11/26,---,---,---,---,0,0,---,0
109/11/27,---,---,---,---,0,0,---,0
109/11/30,1.13,1.13,1.13,1.13,10000,11300,-0.05,1
109/12/01,---,---,---,---,0,0,---,0
109/12/02,---,---,---,---,0,0,---,0
109/12/03,---,---,---,---,0,0,---,0
109/12/04,1.18,1.18,1.18,1.18,28000,33040,+0.05,4
109/12/07,1.19,1.19,1.17,1.18,134000,158050,0.00,3
109/12/08,1.13,1.13,1.13,1.13,106000,119780,-0.05,1
109/12/09,---,---,---,---,0,0,---,0
109/12/10,---,---,---,---,0,0,---,0
109/12/11,---,---,---,---,0,0,---,0
109/12/14,---,---,---,---,0,0,---,0
109/12/15,---,---,---,---,0,0,---,0
109/12/16,---,---,---,---,0,0,---,0
109/12/17,---,---,---,---,0,0,---,0
109/12/18,---,---,---,---,0,0,---,0
109/12/21,---,---,---,---,0,0,---,0
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
109/12/28,---,---,---,---,0,0,---,0
109/12/29,---,---,---,---,0,0,---,0
109/12/30,---,---,---,---,0,0,---,0
109/12/31,---,---,---,---,0,0,---,0
