109/11/26,1.91,1.91,1.91,1.91,10000,19100,-0.15,1
109/11/27,1.92,1.92,1.92,1.92,10000,19200,+0.01,1
109/11/30,---,---,---,---,0,0,---,0
109/12/01,---,---,---,---,0,0,---,0
109/12/02,---,---,---,---,0,0,---,0
109/12/03,1.79,1.79,1.79,1.79,34000,60860,-0.02,1
109/12/04,1.83,1.83,1.83,1.83,34000,62220,+0.04,1
109/12/07,---,---,---,---,0,0,---,0
109/12/08,---,---,---,---,0,0,---,0
109/12/09,---,---,---,---,0,0,---,0
109/12/10,---,---,---,---,0,0,---,0
109/12/11,1.09,1.13,1.09,1.13,5000,5610,+0.02,2
109/12/14,1.14,1.19,1.14,1.19,89000,105660,+0.06,2
109/12/15,1.27,1.47,1.27,1.47,233000,316430,+0.28,5
109/12/16,1.35,1.44,1.35,1.44,149000,208800,-0.03,3
109/12/17,1.47,1.47,1.47,1.47,68000,99960,+0.03,1
109/12/18,1.43,1.43,1.43,1.43,68000,97240,-0.04,1
109/12/21,---,---,---,---,0,0,---,0
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,1.53,1.56,1.53,1.56,10000,15480,+0.04,3
