107/12/17,0.85,0.85,0.78,0.78,6000,4780,-0.05,3
107/12/18,0.75,0.75,0.66,0.66,13000,8980,-0.12,5
107/12/19,0.70,0.70,0.64,0.64,8000,5420,-0.02,3
107/12/20,0.59,0.59,0.50,0.50,5000,2740,-0.14,3
107/12/21,0.54,0.59,0.54,0.59,60000,34900,+0.09,2
107/12/22,0.56,0.56,0.56,0.56,42000,23520,-0.03,2
107/12/24,0.50,0.53,0.50,0.53,91000,45530,-0.03,2
107/12/25,0.45,0.45,0.45,0.45,4000,1800,-0.08,1
107/12/26,---,---,---,---,0,0,---,0
107/12/27,0.43,0.43,0.40,0.40,15000,6300,0.00,2
107/12/28,0.47,0.47,0.45,0.45,20000,9200,+0.05,2
108/01/02,---,---,---,---,0,0,---,0
108/01/03,---,---,---,---,0,0,---,0
108/01/04,0.35,0.35,0.35,0.35,10000,3500,-0.06,1
108/01/07,---,---,---,---,0,0,---,0
108/01/08,0.47,0.47,0.47,0.47,30000,14100,+0.02,1
108/01/09,0.46,0.46,0.46,0.46,30000,13800,-0.01,5
108/01/10,0.50,0.50,0.50,0.50,47000,23500,+0.04,1
108/01/11,0.46,0.46,0.46,0.46,47000,21620,-0.04,3
108/01/14,---,---,---,---,0,0,---,0
108/01/15,0.43,0.43,0.43,0.43,116000,49880,+0.04,1
108/01/16,0.52,0.52,0.52,0.52,116000,60320,+0.09,1
108/01/17,---,---,---,---,0,0,---,0
108/01/18,0.49,0.54,0.49,0.54,532000,268900,+0.09,7
108/01/21,0.53,0.62,0.53,0.60,768000,439810,+0.06,15
108/01/22,0.59,0.59,0.57,0.59,447000,259750,-0.01,5
108/01/23,0.60,0.63,0.60,0.63,477000,292550,+0.04,3
108/01/24,0.57,0.58,0.55,0.55,477000,268700,-0.08,3
108/01/25,0.60,0.60,0.59,0.59,399000,238400,+0.04,3
108/01/28,0.58,0.58,0.58,0.58,200000,116000,-0.01,1
108/01/29,---,---,---,---,0,0,---,0
108/01/30,---,---,---,---,0,0,---,0
108/02/11,0.52,0.55,0.52,0.55,301000,159880,+0.04,4
108/02/12,0.55,0.58,0.54,0.58,445000,249380,+0.03,14
108/02/13,0.59,0.60,0.56,0.60,286000,166340,+0.02,12
108/02/14,0.56,0.66,0.56,0.62,456000,272600,+0.02,17
108/02/15,0.52,0.54,0.52,0.53,314000,164720,-0.09,11
108/02/18,0.54,0.56,0.54,0.55,153000,83760,+0.02,3
108/02/19,0.59,0.60,0.56,0.56,199000,118230,+0.01,6
108/02/20,0.54,0.55,0.52,0.52,207000,110880,-0.04,5
108/02/21,0.54,0.54,0.53,0.54,235000,126800,+0.02,6
108/02/22,0.53,0.55,0.53,0.55,53000,29090,+0.01,2
108/02/25,0.54,0.56,0.54,0.54,306000,169850,-0.01,5
108/02/26,0.51,0.51,0.50,0.50,296000,149990,-0.04,4
108/02/27,0.47,0.49,0.47,0.49,10000,4800,-0.01,2
108/03/04,---,---,---,---,0,0,---,0
108/03/05,---,---,---,---,0,0,---,0
108/03/06,---,---,---,---,0,0,---,0
108/03/07,0.48,0.48,0.48,0.48,197000,94560,+0.01,2
108/03/08,0.38,0.38,0.37,0.38,200000,74330,-0.10,5
108/03/11,---,---,---,---,0,0,---,0
108/03/12,---,---,---,---,0,0,---,0
108/03/13,---,---,---,---,0,0,---,0
108/03/14,0.27,0.27,0.26,0.26,16000,4220,-0.03,3
108/03/15,---,---,---,---,0,0,---,0
108/03/18,---,---,---,---,0,0,---,0
108/03/19,---,---,---,---,0,0,---,0
108/03/20,---,---,---,---,0,0,---,0
108/03/21,---,---,---,---,0,0,---,0
108/03/22,---,---,---,---,0,0,---,0
108/03/25,---,---,---,---,0,0,---,0
108/03/26,---,---,---,---,0,0,---,0
108/03/27,---,---,---,---,0,0,---,0
108/03/28,---,---,---,---,0,0,---,0
108/03/29,---,---,---,---,0,0,---,0
108/04/01,---,---,---,---,0,0,---,0
108/04/02,---,---,---,---,0,0,---,0
108/04/03,---,---,---,---,0,0,---,0
108/04/08,---,---,---,---,0,0,---,0
108/04/09,---,---,---,---,0,0,---,0
108/04/10,---,---,---,---,0,0,---,0
108/04/11,---,---,---,---,0,0,---,0
108/04/12,---,---,---,---,0,0,---,0
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,---,---,---,---,0,0,---,0
108/04/18,---,---,---,---,0,0,---,0
108/04/19,---,---,---,---,0,0,---,0
108/04/22,---,---,---,---,0,0,---,0
108/04/23,---,---,---,---,0,0,---,0
108/04/24,---,---,---,---,0,0,---,0
108/04/25,---,---,---,---,0,0,---,0
108/04/26,---,---,---,---,0,0,---,0
108/04/29,---,---,---,---,0,0,---,0
108/04/30,---,---,---,---,0,0,---,0
108/05/02,---,---,---,---,0,0,---,0
108/05/03,---,---,---,---,0,0,---,0
108/05/06,---,---,---,---,0,0,---,0
108/05/07,---,---,---,---,0,0,---,0
108/05/08,---,---,---,---,0,0,---,0
108/05/09,---,---,---,---,0,0,---,0
108/05/10,---,---,---,---,0,0,---,0
108/05/13,---,---,---,---,0,0,---,0
108/05/14,---,---,---,---,0,0,---,0
108/05/15,---,---,---,---,0,0,---,0
108/05/16,---,---,---,---,0,0,---,0
108/05/17,---,---,---,---,0,0,---,0
108/05/20,---,---,---,---,0,0,---,0
108/05/21,---,---,---,---,0,0,---,0
108/05/22,---,---,---,---,0,0,---,0
108/05/23,---,---,---,---,0,0,---,0
108/05/24,---,---,---,---,0,0,---,0
108/05/27,---,---,---,---,0,0,---,0
108/05/28,---,---,---,---,0,0,---,0
108/05/29,---,---,---,---,0,0,---,0
108/05/30,---,---,---,---,0,0,---,0
108/05/31,---,---,---,---,0,0,---,0
108/06/03,---,---,---,---,0,0,---,0
108/06/04,---,---,---,---,0,0,---,0
108/06/05,---,---,---,---,0,0,---,0
108/06/06,---,---,---,---,0,0,---,0
108/06/10,---,---,---,---,0,0,---,0
108/06/11,---,---,---,---,0,0,---,0
108/06/12,---,---,---,---,0,0,---,0
108/06/13,---,---,---,---,0,0,---,0
