107/11/15,1.16,1.16,1.11,1.11,380000,425100,-0.08,10
107/11/16,1.05,1.08,1.02,1.08,335000,351350,-0.03,5
107/11/19,1.08,1.08,1.01,1.03,63000,65290,-0.05,7
107/11/20,1.03,1.03,0.98,0.99,73000,73410,-0.04,5
107/11/21,1.02,1.03,0.99,0.99,323000,325020,0.00,8
107/11/22,0.93,0.97,0.89,0.97,565000,526660,-0.02,10
107/11/23,0.90,0.95,0.89,0.95,890000,821570,-0.02,22
107/11/26,0.90,0.92,0.87,0.91,1682000,1518840,-0.04,23
107/11/27,0.88,0.88,0.76,0.77,1184000,1009500,-0.14,24
107/11/28,0.74,0.76,0.72,0.75,121000,89650,-0.02,14
107/11/29,0.69,0.74,0.68,0.74,444000,314940,-0.01,20
107/11/30,0.71,0.71,0.65,0.65,111000,76450,-0.09,9
107/12/03,0.56,0.59,0.56,0.56,25000,14320,-0.09,6
107/12/04,0.60,0.60,0.60,0.60,5000,3000,+0.04,1
107/12/05,0.65,0.68,0.65,0.68,726000,487660,+0.08,16
107/12/06,0.72,0.80,0.70,0.79,1147000,846570,+0.11,36
107/12/07,0.81,0.81,0.69,0.73,465000,331170,-0.06,27
107/12/10,0.80,0.80,0.76,0.79,284000,221770,+0.06,12
107/12/11,0.72,0.73,0.71,0.71,111000,79980,-0.08,5
107/12/12,0.68,0.68,0.66,0.66,25000,16840,-0.05,3
107/12/13,0.65,0.69,0.65,0.69,22000,14900,+0.03,4
107/12/14,0.69,0.71,0.69,0.69,115000,79940,0.00,7
107/12/17,0.69,0.69,0.67,0.67,92000,63340,-0.02,4
107/12/18,---,---,---,---,0,0,---,0
107/12/19,0.59,0.59,0.59,0.59,8000,4720,-0.02,2
107/12/20,0.62,0.69,0.62,0.68,58000,39390,+0.09,5
107/12/21,0.72,0.76,0.65,0.65,428000,315440,-0.03,18
107/12/22,0.67,0.68,0.66,0.67,276000,185040,+0.02,13
107/12/24,0.66,0.66,0.66,0.66,10000,6600,-0.01,2
107/12/25,0.69,0.69,0.63,0.64,71000,45440,-0.02,5
107/12/26,0.58,0.63,0.58,0.63,291000,177430,-0.01,5
107/12/27,0.60,0.63,0.60,0.63,280000,171800,0.00,7
107/12/28,0.59,0.60,0.58,0.60,23000,13620,-0.03,5
108/01/02,0.62,0.62,0.62,0.62,4000,2480,+0.02,1
108/01/03,0.64,0.67,0.62,0.65,405000,263710,+0.03,15
108/01/04,0.73,0.73,0.67,0.68,1038000,731160,+0.03,34
108/01/07,0.61,0.64,0.60,0.63,416000,253720,-0.05,17
108/01/08,0.60,0.60,0.58,0.60,587000,346270,-0.03,8
108/01/09,0.58,0.58,0.58,0.58,28000,16240,-0.02,5
108/01/10,0.53,0.55,0.53,0.55,33000,18070,-0.03,5
108/01/11,0.54,0.54,0.52,0.53,26000,13850,-0.02,4
108/01/14,0.51,0.51,0.51,0.51,30000,15300,-0.02,2
108/01/15,---,---,---,---,0,0,---,0
108/01/16,0.47,0.53,0.47,0.52,72000,36220,+0.02,6
108/01/17,0.50,0.52,0.50,0.51,37000,18620,-0.01,5
108/01/18,0.49,0.49,0.47,0.47,8000,3820,-0.04,2
108/01/21,0.45,0.45,0.37,0.39,180000,76970,-0.08,12
108/01/22,0.37,0.37,0.35,0.35,122000,42740,-0.04,2
108/01/23,---,---,---,---,0,0,---,0
108/01/24,0.32,0.34,0.32,0.34,189000,61040,-0.01,5
108/01/25,0.28,0.28,0.24,0.25,102000,27610,-0.09,8
108/01/28,0.24,0.26,0.24,0.26,40000,9950,+0.01,5
108/01/29,0.28,0.29,0.27,0.27,55000,15120,+0.01,5
108/01/30,---,---,---,---,0,0,---,0
108/02/11,0.24,0.24,0.20,0.20,21000,4340,-0.06,4
108/02/12,0.17,0.17,0.15,0.15,6000,980,-0.05,2
108/02/13,---,---,---,---,0,0,---,0
108/02/14,0.20,0.20,0.20,0.20,2000,400,+0.04,1
108/02/15,0.17,0.18,0.17,0.18,6000,1040,-0.02,2
108/02/18,---,---,---,---,0,0,---,0
108/02/19,0.14,0.14,0.14,0.14,50000,7000,-0.03,1
108/02/20,---,---,---,---,0,0,---,0
108/02/21,0.14,0.14,0.14,0.14,8000,1120,0.00,1
108/02/22,0.14,0.14,0.12,0.12,10000,1240,-0.02,2
108/02/25,0.10,0.10,0.10,0.10,8000,800,-0.02,2
108/02/26,0.10,0.10,0.09,0.10,9000,870,0.00,3
108/02/27,0.10,0.10,0.10,0.10,7000,700,0.00,1
108/03/04,0.10,0.10,0.10,0.10,3000,300,0.00,1
108/03/05,0.08,0.08,0.08,0.08,14000,1120,-0.02,2
108/03/06,---,---,---,---,0,0,---,0
108/03/07,0.10,0.13,0.10,0.13,203000,26300,+0.04,2
108/03/08,0.13,0.13,0.10,0.10,223000,26590,-0.03,4
108/03/11,---,---,---,---,0,0,---,0
108/03/12,---,---,---,---,0,0,---,0
108/03/13,---,---,---,---,0,0,---,0
108/03/14,---,---,---,---,0,0,---,0
108/03/15,---,---,---,---,0,0,---,0
108/03/18,---,---,---,---,0,0,---,0
108/03/19,---,---,---,---,0,0,---,0
108/03/20,---,---,---,---,0,0,---,0
108/03/21,---,---,---,---,0,0,---,0
108/03/22,---,---,---,---,0,0,---,0
108/03/25,---,---,---,---,0,0,---,0
108/03/26,---,---,---,---,0,0,---,0
108/03/27,---,---,---,---,0,0,---,0
108/03/28,---,---,---,---,0,0,---,0
