108/04/25,1.24,1.24,1.24,1.24,15000,18600,-0.27,1
108/04/26,---,---,---,---,0,0,---,0
108/04/29,---,---,---,---,0,0,---,0
108/04/30,1.01,1.03,1.01,1.02,282000,287800,+0.01,4
108/05/02,1.06,1.10,1.06,1.09,746000,807320,+0.07,13
108/05/03,1.10,1.18,1.08,1.18,633000,706760,+0.09,19
108/05/06,1.03,1.08,1.02,1.02,284000,299740,-0.16,15
108/05/07,1.05,1.06,1.05,1.06,124000,130300,+0.04,2
108/05/08,0.95,1.00,0.95,1.00,362000,347480,-0.06,6
108/05/09,0.92,0.92,0.90,0.90,219000,199380,-0.10,3
108/05/10,0.84,0.84,0.74,0.74,25000,19520,-0.16,5
108/05/13,0.73,0.73,0.68,0.68,30000,20950,-0.06,4
108/05/14,0.58,0.61,0.53,0.61,35000,20100,-0.07,5
108/05/15,0.67,0.74,0.67,0.71,146000,102550,+0.10,7
108/05/16,0.75,0.76,0.75,0.76,136000,102150,+0.05,5
108/05/17,0.77,0.77,0.75,0.77,373000,282850,+0.01,5
108/05/20,0.78,0.78,0.70,0.70,343000,261810,-0.07,11
108/05/21,---,---,---,---,0,0,---,0
108/05/22,0.66,0.66,0.57,0.57,75000,43900,-0.10,6
108/05/23,0.51,0.51,0.43,0.47,60000,28200,-0.10,6
108/05/24,0.48,0.48,0.44,0.44,10000,4600,-0.03,2
108/05/27,0.42,0.47,0.42,0.47,407000,188730,+0.03,6
108/05/28,0.48,0.51,0.48,0.50,443000,214570,+0.03,13
108/05/29,0.48,0.55,0.48,0.55,470000,248440,+0.05,11
108/05/30,0.58,0.58,0.53,0.53,387000,219070,-0.02,6
108/05/31,0.55,0.55,0.54,0.54,63000,34070,+0.01,3
108/06/03,0.48,0.48,0.44,0.44,150000,66950,-0.10,6
108/06/04,0.47,0.47,0.45,0.45,55000,25450,+0.01,4
108/06/05,0.47,0.49,0.47,0.48,130000,62250,+0.03,4
108/06/06,0.46,0.46,0.46,0.46,5000,2300,-0.02,1
108/06/10,---,---,---,---,0,0,---,0
108/06/11,0.48,0.49,0.48,0.49,48000,23090,+0.03,2
108/06/12,0.47,0.50,0.47,0.50,90000,43290,+0.01,3
108/06/13,0.54,0.54,0.52,0.52,57000,30060,+0.02,4
108/06/14,---,---,---,---,0,0,---,0
108/06/17,0.47,0.47,0.47,0.47,10000,4700,-0.02,1
108/06/18,---,---,---,---,0,0,---,0
108/06/19,0.50,0.50,0.50,0.50,80000,40000,+0.03,1
108/06/20,0.52,0.55,0.52,0.55,226000,118770,+0.05,6
108/06/21,0.58,0.62,0.58,0.62,133000,77820,+0.07,7
108/06/24,0.57,0.57,0.57,0.57,21000,11970,-0.05,1
108/06/25,0.56,0.56,0.50,0.50,36000,19260,-0.07,3
108/06/26,---,---,---,---,0,0,---,0
108/06/27,---,---,---,---,0,0,---,0
108/06/28,---,---,---,---,0,0,---,0
108/07/01,---,---,---,---,0,0,---,0
108/07/02,---,---,---,---,0,0,---,0
108/07/03,---,---,---,---,0,0,---,0
108/07/04,---,---,---,---,0,0,---,0
108/07/05,---,---,---,---,0,0,---,0
108/07/08,---,---,---,---,0,0,---,0
108/07/09,0.50,0.50,0.50,0.50,6000,3000,-0.04,1
108/07/10,0.50,0.52,0.50,0.52,20000,10080,+0.02,2
108/07/11,0.53,0.57,0.53,0.57,166000,90790,+0.05,9
108/07/12,0.57,0.59,0.57,0.57,233000,134720,0.00,6
108/07/15,0.60,0.60,0.60,0.60,83000,49800,+0.03,1
108/07/16,0.56,0.56,0.56,0.56,36000,20160,-0.04,1
108/07/17,0.54,0.54,0.54,0.54,36000,19440,-0.02,1
108/07/18,---,---,---,---,0,0,---,0
108/07/19,---,---,---,---,0,0,---,0
108/07/22,---,---,---,---,0,0,---,0
108/07/23,---,---,---,---,0,0,---,0
108/07/24,---,---,---,---,0,0,---,0
108/07/25,---,---,---,---,0,0,---,0
108/07/26,0.48,0.48,0.48,0.48,3000,1440,-0.01,1
108/07/29,---,---,---,---,0,0,---,0
