108/03/20,1.58,1.64,1.58,1.64,25000,40340,+0.13,5
108/03/21,1.60,1.60,1.60,1.60,6000,9600,-0.04,3
108/03/22,1.60,1.60,1.60,1.60,1000,1600,0.00,1
108/03/25,1.41,1.41,1.41,1.41,5000,7050,-0.19,1
108/03/26,1.40,1.40,1.40,1.40,2000,2800,-0.01,2
108/03/27,1.45,1.45,1.45,1.45,1000,1450,+0.05,1
108/03/28,---,---,---,---,0,0,---,0
108/03/29,1.49,1.57,1.49,1.51,178000,268740,+0.10,9
108/04/01,1.56,1.64,1.51,1.51,420000,664130,0.00,21
108/04/02,1.49,1.49,1.45,1.45,142000,210200,-0.06,4
108/04/03,1.41,1.41,1.41,1.41,10000,14100,-0.04,1
108/04/08,1.46,1.46,1.46,1.46,102000,148920,+0.05,3
108/04/09,1.49,1.50,1.41,1.41,125000,184550,-0.05,5
108/04/10,1.40,1.42,1.40,1.42,117000,165040,+0.01,6
108/04/11,1.50,1.50,1.48,1.49,114000,169760,+0.07,13
108/04/12,1.35,1.35,1.28,1.28,20000,26300,-0.21,2
108/04/15,1.30,1.34,1.30,1.31,134000,178300,+0.03,4
108/04/16,1.30,1.37,1.30,1.37,330000,438100,+0.06,11
108/04/17,1.41,1.45,1.40,1.43,253000,358440,+0.06,9
108/04/18,1.41,1.64,1.41,1.63,460000,727050,+0.20,17
108/04/19,1.44,1.44,1.39,1.39,263000,375760,-0.24,12
108/04/22,1.44,1.46,1.44,1.46,174000,251260,+0.07,7
108/04/23,1.55,1.67,1.51,1.62,474000,757300,+0.16,9
108/04/24,1.47,1.47,1.42,1.44,300000,432400,-0.18,8
108/04/25,---,---,---,---,0,0,---,0
108/04/26,---,---,---,---,0,0,---,0
108/04/29,---,---,---,---,0,0,---,0
108/04/30,---,---,---,---,0,0,---,0
108/05/02,---,---,---,---,0,0,---,0
108/05/03,---,---,---,---,0,0,---,0
108/05/06,---,---,---,---,0,0,---,0
108/05/07,---,---,---,---,0,0,---,0
108/05/08,---,---,---,---,0,0,---,0
108/05/09,---,---,---,---,0,0,---,0
108/05/10,0.76,0.76,0.76,0.76,110000,83600,-0.12,2
108/05/13,0.75,0.75,0.74,0.74,110000,82400,-0.02,2
108/05/14,---,---,---,---,0,0,---,0
108/05/15,---,---,---,---,0,0,---,0
108/05/16,---,---,---,---,0,0,---,0
108/05/17,---,---,---,---,0,0,---,0
108/05/20,---,---,---,---,0,0,---,0
108/05/21,---,---,---,---,0,0,---,0
108/05/22,0.68,0.68,0.67,0.68,170000,114500,0.00,10
108/05/23,---,---,---,---,0,0,---,0
108/05/24,0.63,0.63,0.63,0.63,40000,25200,-0.03,1
108/05/27,---,---,---,---,0,0,---,0
108/05/28,---,---,---,---,0,0,---,0
108/05/29,---,---,---,---,0,0,---,0
108/05/30,---,---,---,---,0,0,---,0
108/05/31,---,---,---,---,0,0,---,0
108/06/03,0.55,0.55,0.53,0.53,236000,127800,-0.03,2
108/06/04,0.58,0.58,0.55,0.55,236000,133880,+0.02,3
108/06/05,---,---,---,---,0,0,---,0
108/06/06,---,---,---,---,0,0,---,0
108/06/10,---,---,---,---,0,0,---,0
108/06/11,0.55,0.58,0.55,0.58,700000,397500,+0.04,5
108/06/12,0.61,0.64,0.58,0.58,1060000,641900,0.00,22
108/06/13,---,---,---,---,0,0,---,0
