108/06/03,1.54,1.54,1.54,1.54,78000,120120,0.05,4
108/06/04,1.60,1.60,1.60,1.60,20000,32000,0.06,1
108/06/05,1.66,1.71,1.45,1.45,123000,200140,-0.15,7
108/06/06,1.39,1.39,1.39,1.39,12000,16680,-0.06,1
108/06/10,--,--,--,--,0,0,0.00,0
108/06/11,1.29,1.31,1.29,1.31,25000,32310,0.00,3
108/06/12,1.29,1.29,1.29,1.29,10000,12900,-0.02,1
108/06/13,--,--,--,--,0,0,0.00,0
108/06/14,1.30,1.30,1.30,1.30,50000,65000,0.00,6
108/06/17,1.34,1.44,1.34,1.44,248000,346970,0.14,14
108/06/18,1.52,1.52,1.45,1.45,198000,294220,0.01,13
108/06/19,1.48,1.53,1.48,1.53,14000,21020,0.08,2
108/06/20,1.56,1.70,1.56,1.65,82000,137180,0.12,7
108/06/21,1.63,1.63,1.52,1.52,141000,223310,-0.13,11
108/06/24,1.59,1.60,1.59,1.60,26000,41440,0.08,3
108/06/25,1.60,1.60,1.48,1.49,56000,83700,-0.11,3
108/06/26,1.49,1.53,1.49,1.52,40000,60400,0.03,4
108/06/27,1.56,1.60,1.56,1.58,55000,86730,0.06,6
108/06/28,1.51,1.51,1.47,1.50,43000,64340,-0.08,6
108/07/01,1.58,1.61,1.58,1.61,50000,79850,0.11,6
108/07/02,1.59,1.62,1.59,1.62,30000,48300,0.01,2
108/07/03,--,--,--,--,0,0,0.00,0
108/07/04,1.65,1.70,1.65,1.70,55000,91000,0.00,2
108/07/05,1.72,1.74,1.69,1.69,55000,94750,-0.01,7
108/07/08,--,--,--,--,0,0,0.00,0
108/07/09,1.50,1.50,1.50,1.50,2000,3000,0.00,1
108/07/10,1.50,1.52,1.50,1.52,15000,22600,0.02,2
108/07/11,1.56,1.57,1.56,1.57,108000,169540,0.05,5
108/07/12,1.57,1.57,1.55,1.56,101000,157360,-0.01,8
108/07/15,--,--,--,--,0,0,0.00,0
108/07/16,1.52,1.52,1.52,1.52,10000,15200,0.00,1
108/07/17,1.45,1.45,1.45,1.45,5000,7250,-0.07,1
108/07/18,--,--,--,--,0,0,0.00,0
108/07/19,--,--,--,--,0,0,0.00,0
108/07/22,--,--,--,--,0,0,0.00,0
108/07/23,1.27,1.27,1.24,1.24,70000,88300,0.00,2
108/07/24,1.27,1.30,1.27,1.27,70000,89900,0.03,7
108/07/25,1.25,1.25,1.25,1.25,50000,62500,-0.02,1
108/07/26,1.25,1.27,1.25,1.27,56000,70120,0.02,6
108/07/29,1.25,1.25,1.25,1.25,10000,12500,-0.02,1
108/07/30,1.34,1.34,1.32,1.32,16000,21240,0.07,2
108/07/31,1.33,1.33,1.33,1.33,10000,13300,0.01,1
108/08/01,1.33,1.41,1.33,1.38,124000,173300,0.05,8
108/08/02,1.27,1.30,1.27,1.28,58000,74520,-0.10,6
108/08/05,1.40,1.43,1.24,1.24,98000,133440,-0.04,6
108/08/06,1.11,1.23,1.11,1.23,223000,260830,-0.01,9
108/08/07,1.23,1.24,1.14,1.14,81000,98040,-0.09,10
108/08/08,1.14,1.18,1.14,1.16,80000,93300,0.02,3
108/08/12,1.25,1.36,1.25,1.36,60000,77900,0.20,5
108/08/13,1.33,1.33,1.27,1.32,67000,88010,-0.04,7
108/08/14,1.40,1.40,1.35,1.35,16000,22070,0.03,3
108/08/15,1.25,1.27,1.24,1.25,44000,55300,-0.10,6
108/08/16,1.25,1.27,1.24,1.25,60000,75920,0.00,5
108/08/19,1.30,1.30,1.26,1.26,12000,15260,0.01,3
108/08/20,--,--,--,--,0,0,0.00,0
108/08/21,1.21,1.21,1.14,1.14,61000,72240,0.00,3
108/08/22,1.10,1.10,1.10,1.10,20000,22000,-0.04,1
108/08/23,1.07,1.15,1.07,1.15,305000,342390,0.05,8
108/08/26,1.12,1.14,1.11,1.11,194000,218140,-0.04,6
108/08/27,1.08,1.08,0.92,0.93,141000,146670,-0.18,7
108/08/28,0.94,0.96,0.92,0.92,30000,28200,-0.01,3
108/08/29,0.92,0.95,0.92,0.95,60000,56100,0.03,4
108/08/30,1.07,1.34,1.07,1.34,123000,143620,0.39,7
108/09/02,1.44,1.59,1.42,1.52,76000,113720,0.18,8
108/09/03,1.52,1.52,1.51,1.51,13000,19720,-0.01,3
108/09/04,1.51,1.51,1.48,1.49,30000,45040,-0.02,4
108/09/05,1.56,1.65,1.56,1.59,142000,224190,0.10,10
108/09/06,1.64,1.64,1.56,1.56,121000,194930,-0.03,11
108/09/09,1.46,1.47,1.46,1.47,21000,30850,-0.09,2
108/09/10,--,--,--,--,0,0,0.00,0
108/09/11,--,--,--,--,0,0,0.00,0
108/09/12,1.41,1.41,1.41,1.41,21000,29610,0.00,1
108/09/16,1.33,1.33,1.33,1.33,10000,13300,-0.08,1
108/09/17,1.55,1.55,1.47,1.47,43000,65560,0.14,3
108/09/18,1.39,1.39,1.39,1.39,2000,2780,-0.08,1
108/09/19,--,--,--,--,0,0,0.00,0
108/09/20,1.40,1.40,1.40,1.40,1000,1400,0.00,1
108/09/23,1.36,1.36,1.36,1.36,1000,1360,-0.04,1
108/09/24,--,--,--,--,0,0,0.00,0
108/09/25,--,--,--,--,0,0,0.00,0
108/09/26,1.39,1.52,1.39,1.46,294000,427990,0.00,18
108/09/27,1.57,1.62,1.52,1.62,375000,586530,0.16,28
108/10/01,1.83,2.17,1.83,2.14,30000,58770,0.52,4
108/10/02,2.08,2.08,2.08,2.08,10000,20800,-0.06,2
108/10/03,2.18,2.18,2.18,2.18,10000,21800,0.10,1
108/10/04,2.15,2.15,2.15,2.15,10000,21500,-0.03,2
108/10/07,2.20,2.31,2.20,2.31,12000,26810,0.16,5
108/10/08,2.46,2.46,2.46,2.46,6000,14760,0.15,2
108/10/09,--,--,--,--,0,0,0.00,0
108/10/14,--,--,--,--,0,0,0.00,0
108/10/15,--,--,--,--,0,0,0.00,0
108/10/16,--,--,--,--,0,0,0.00,0
108/10/17,--,--,--,--,0,0,0.00,0
108/10/18,--,--,--,--,0,0,0.00,0
108/10/21,--,--,--,--,0,0,0.00,0
108/10/22,--,--,--,--,0,0,0.00,0
108/10/23,--,--,--,--,0,0,0.00,0
108/10/24,--,--,--,--,0,0,0.00,0
108/10/25,--,--,--,--,0,0,0.00,0
108/10/28,--,--,--,--,0,0,0.00,0
108/10/29,--,--,--,--,0,0,0.00,0
108/10/30,--,--,--,--,0,0,0.00,0
108/10/31,--,--,--,--,0,0,0.00,0
108/11/01,--,--,--,--,0,0,0.00,0
108/11/04,--,--,--,--,0,0,0.00,0
108/11/05,--,--,--,--,0,0,0.00,0
108/11/06,--,--,--,--,0,0,0.00,0
108/11/07,--,--,--,--,0,0,0.00,0
108/11/08,--,--,--,--,0,0,0.00,0
108/11/11,--,--,--,--,0,0,0.00,0
108/11/12,--,--,--,--,0,0,0.00,0
108/11/13,--,--,--,--,0,0,0.00,0
108/11/14,--,--,--,--,0,0,0.00,0
108/11/15,--,--,--,--,0,0,0.00,0
108/11/18,--,--,--,--,0,0,0.00,0
108/11/19,--,--,--,--,0,0,0.00,0
108/11/20,--,--,--,--,0,0,0.00,0
108/11/21,--,--,--,--,0,0,0.00,0
108/11/22,--,--,--,--,0,0,0.00,0
108/11/25,--,--,--,--,0,0,0.00,0
108/11/26,--,--,--,--,0,0,0.00,0
108/11/27,--,--,--,--,0,0,0.00,0
108/11/28,--,--,--,--,0,0,0.00,0
108/11/29,--,--,--,--,0,0,0.00,0
108/12/02,--,--,--,--,0,0,0.00,0
108/12/03,--,--,--,--,0,0,0.00,0
108/12/04,--,--,--,--,0,0,0.00,0
108/12/05,--,--,--,--,0,0,0.00,0
108/12/06,--,--,--,--,0,0,0.00,0
108/12/09,--,--,--,--,0,0,0.00,0
108/12/10,--,--,--,--,0,0,0.00,0
108/12/11,--,--,--,--,0,0,0.00,0
108/12/12,--,--,--,--,0,0,0.00,0
108/12/13,--,--,--,--,0,0,0.00,0
108/12/16,--,--,--,--,0,0,0.00,0
108/12/17,--,--,--,--,0,0,0.00,0
108/12/18,--,--,--,--,0,0,0.00,0
108/12/19,--,--,--,--,0,0,0.00,0
108/12/20,--,--,--,--,0,0,0.00,0
108/12/23,--,--,--,--,0,0,0.00,0
108/12/24,--,--,--,--,0,0,0.00,0
108/12/25,--,--,--,--,0,0,0.00,0
108/12/26,--,--,--,--,0,0,0.00,0
108/12/27,--,--,--,--,0,0,0.00,0
108/12/30,--,--,--,--,0,0,0.00,0
