107/07/10,1.01,1.01,1.01,1.01,10000,10100,-0.01,1
107/07/11,1.00,1.00,0.96,0.96,14000,13840,-0.05,3
107/07/12,0.95,0.98,0.93,0.98,810000,779500,+0.02,14
107/07/13,1.12,1.34,1.12,1.34,1124000,1330620,+0.36,39
107/07/16,1.24,1.28,1.23,1.25,296000,371370,-0.09,16
107/07/17,1.26,1.26,1.20,1.24,70000,86740,-0.01,3
107/07/18,1.28,1.28,1.24,1.24,63000,78520,0.00,3
107/07/19,1.27,1.27,1.27,1.27,315000,400050,+0.03,2
107/07/20,1.27,1.27,1.25,1.25,323000,410070,-0.02,4
107/07/23,---,---,---,---,0,0,---,0
107/07/24,---,---,---,---,0,0,---,0
107/07/25,1.24,1.24,1.24,1.24,150000,186000,+0.02,1
107/07/26,1.21,1.21,1.21,1.21,115000,139150,-0.03,1
107/07/27,1.18,1.18,1.17,1.17,40000,47150,-0.04,2
107/07/30,1.20,1.20,1.20,1.20,1000,1200,+0.03,1
107/07/31,1.11,1.11,1.11,1.11,1000,1110,-0.09,1
107/08/01,1.11,1.22,1.10,1.22,697000,821300,+0.11,11
107/08/02,1.16,1.16,1.11,1.11,637000,720750,-0.11,12
107/08/03,1.14,1.14,1.14,1.14,30000,34200,+0.03,1
107/08/06,1.12,1.12,1.12,1.12,1000,1120,-0.02,1
107/08/07,1.11,1.11,1.11,1.11,1000,1110,-0.01,1
107/08/08,1.15,1.15,1.11,1.11,180000,203000,0.00,3
107/08/09,1.07,1.07,1.07,1.07,81000,86670,-0.04,2
107/08/10,---,---,---,---,0,0,---,0
107/08/13,0.79,0.79,0.79,0.79,50000,39500,-0.27,1
107/08/14,0.77,0.77,0.75,0.75,28000,21500,-0.04,2
107/08/15,---,---,---,---,0,0,---,0
107/08/16,---,---,---,---,0,0,---,0
107/08/17,0.70,0.71,0.64,0.65,255000,176250,-0.06,5
107/08/20,0.64,0.64,0.64,0.64,200000,128000,-0.01,1
107/08/21,---,---,---,---,0,0,---,0
