107/08/08,2.08,2.08,2.08,2.08,1000,2080,-0.02,1
107/08/09,2.14,2.14,2.10,2.10,38000,81280,+0.02,2
107/08/10,2.13,2.14,2.13,2.14,236000,503050,+0.04,2
107/08/13,2.16,2.30,2.16,2.30,460000,1014300,+0.16,7
107/08/14,2.30,2.31,2.29,2.31,261000,599860,+0.01,3
107/08/15,---,---,---,---,0,0,---,0
107/08/16,---,---,---,---,0,0,---,0
107/08/17,2.18,2.18,2.18,2.18,37000,80660,+0.02,1
107/08/20,2.19,2.22,2.19,2.22,115000,252960,+0.04,3
107/08/21,2.19,2.19,2.19,2.19,78000,170820,-0.03,2
107/08/22,2.19,2.21,2.19,2.21,117000,256630,+0.02,3
107/08/23,2.19,2.19,2.19,2.19,115000,251850,-0.02,2
107/08/24,2.18,2.18,2.18,2.18,9000,19620,-0.01,1
107/08/27,---,---,---,---,0,0,---,0
107/08/28,2.16,2.16,2.16,2.16,38000,82080,+0.02,2
107/08/29,2.09,2.09,2.09,2.09,37000,77330,-0.07,1
107/08/30,2.12,2.12,2.11,2.11,51000,108030,+0.02,2
107/08/31,2.07,2.07,2.07,2.07,42000,86940,-0.04,1
107/09/03,2.09,2.10,2.09,2.10,176000,368650,+0.03,3
107/09/04,2.11,2.11,2.09,2.10,176000,369080,0.00,3
107/09/05,2.12,2.12,2.12,2.12,5000,10600,+0.02,1
107/09/06,2.13,2.13,2.13,2.13,2000,4260,+0.01,1
107/09/07,2.19,2.25,2.19,2.25,663000,1462890,+0.12,5
107/09/10,2.25,2.38,2.21,2.38,723000,1640770,+0.13,17
107/09/11,2.28,2.32,2.28,2.32,259000,592550,-0.06,4
107/09/12,2.25,2.29,2.25,2.29,308000,698930,-0.03,5
107/09/13,2.26,2.27,2.16,2.19,115000,258180,-0.10,7
107/09/14,2.09,2.10,2.09,2.10,146000,305300,-0.09,5
107/09/17,2.11,2.13,2.11,2.13,207000,438500,+0.03,5
107/09/18,2.15,2.20,2.15,2.20,196000,427220,+0.07,8
107/09/19,2.16,2.21,2.16,2.20,171000,372900,0.00,8
107/09/20,2.15,2.19,2.15,2.19,73000,158430,-0.01,2
107/09/21,2.21,2.21,2.21,2.21,37000,81770,+0.02,1
107/09/25,---,---,---,---,0,0,---,0
107/09/26,---,---,---,---,0,0,---,0
107/09/27,2.10,2.10,2.10,2.10,14000,29400,-0.07,1
107/09/28,2.10,2.10,2.10,2.10,14000,29400,0.00,1
107/10/01,---,---,---,---,0,0,---,0
107/10/02,---,---,---,---,0,0,---,0
107/10/03,---,---,---,---,0,0,---,0
107/10/04,---,---,---,---,0,0,---,0
107/10/05,1.89,2.02,1.89,1.96,699000,1358320,+0.04,9
