108/03/22,0.98,0.98,0.93,0.95,11000,10510,-0.26,5
108/03/25,0.85,0.89,0.85,0.89,30000,25820,-0.06,3
108/03/26,0.91,0.95,0.91,0.93,614000,580300,+0.04,12
108/03/27,0.93,0.94,0.87,0.87,591000,525420,-0.06,12
108/03/28,0.87,0.91,0.82,0.90,687000,609030,+0.03,17
108/03/29,0.93,0.97,0.93,0.96,736000,701090,+0.06,21
108/04/01,0.97,1.02,0.96,1.02,89000,86350,+0.06,7
108/04/02,1.02,1.02,1.02,1.02,5000,5100,0.00,1
108/04/03,1.05,1.05,1.01,1.01,271000,283140,-0.01,9
108/04/08,0.81,0.87,0.81,0.84,725000,615860,-0.17,31
108/04/09,0.81,0.83,0.80,0.80,367000,299600,-0.04,9
108/04/10,0.83,0.84,0.80,0.84,145000,119800,+0.04,5
108/04/11,0.83,0.87,0.83,0.84,270000,231780,0.00,9
108/04/12,0.87,0.87,0.85,0.85,175000,150490,+0.01,7
108/04/15,---,---,---,---,0,0,---,0
108/04/16,---,---,---,---,0,0,---,0
108/04/17,0.83,0.91,0.83,0.91,994000,837010,+0.12,17
108/04/18,0.89,1.03,0.87,0.97,1665000,1518260,+0.06,70
108/04/19,0.99,1.02,0.95,0.98,988000,995980,+0.01,43
108/04/22,1.00,1.11,1.00,1.06,1260000,1310970,+0.08,57
108/04/23,1.04,1.04,0.94,1.01,587000,583370,-0.05,30
108/04/24,1.02,1.02,0.98,0.98,140000,140200,-0.03,8
108/04/25,0.94,0.95,0.91,0.92,221000,206350,-0.06,8
108/04/26,0.86,0.86,0.86,0.86,5000,4300,-0.06,1
108/04/29,0.82,0.82,0.82,0.82,6000,4920,-0.04,1
108/04/30,0.72,0.78,0.72,0.78,461000,354830,-0.04,7
108/05/02,0.81,1.05,0.80,1.05,1233000,1075100,+0.27,36
108/05/03,1.00,1.00,0.90,0.90,915000,882800,-0.15,50
108/05/06,0.88,0.88,0.82,0.82,40000,34100,-0.08,3
108/05/07,0.87,0.90,0.86,0.90,757000,668050,+0.08,12
108/05/08,0.74,0.80,0.73,0.80,911000,702900,-0.10,28
108/05/09,0.80,0.83,0.70,0.71,148000,120020,-0.09,12
108/05/10,0.75,0.75,0.74,0.75,549000,409590,+0.04,9
108/05/13,0.78,0.78,0.74,0.74,544000,411000,-0.01,16
108/05/14,0.67,0.73,0.67,0.73,236000,170840,-0.01,6
108/05/15,0.75,0.75,0.73,0.73,236000,176220,0.00,9
108/05/16,0.66,0.69,0.66,0.66,80000,53660,-0.07,7
108/05/17,0.68,0.68,0.48,0.48,489000,301800,-0.18,10
108/05/20,0.43,0.43,0.35,0.35,502000,193480,-0.13,4
108/05/21,0.26,0.31,0.26,0.30,711000,206480,-0.05,18
108/05/22,0.37,0.39,0.35,0.35,670000,245800,+0.05,18
108/05/23,0.28,0.29,0.23,0.23,848000,227060,-0.12,14
108/05/24,0.24,0.28,0.24,0.28,147000,36050,+0.05,6
108/05/27,0.31,0.31,0.26,0.30,237000,66130,+0.02,10
108/05/28,0.27,0.28,0.25,0.28,170000,44100,-0.02,4
108/05/29,0.27,0.28,0.25,0.25,160000,41500,-0.03,3
108/05/30,0.28,0.31,0.28,0.29,270000,79300,+0.04,11
108/05/31,0.30,0.31,0.30,0.31,105000,32540,+0.02,3
108/06/03,0.29,0.30,0.29,0.30,60000,17700,-0.01,2
108/06/04,0.33,0.33,0.31,0.33,270000,88200,+0.03,8
108/06/05,0.39,0.39,0.33,0.33,302000,111080,0.00,6
108/06/06,0.34,0.34,0.33,0.34,150000,50800,+0.01,4
108/06/10,---,---,---,---,0,0,---,0
108/06/11,0.38,0.39,0.38,0.39,100000,38500,+0.03,3
108/06/12,0.37,0.37,0.37,0.37,100000,37000,-0.02,1
108/06/13,0.35,0.37,0.34,0.37,590000,212110,0.00,6
108/06/14,---,---,---,---,0,0,---,0
108/06/17,---,---,---,---,0,0,---,0
108/06/18,---,---,---,---,0,0,---,0
108/06/19,0.36,0.40,0.36,0.40,776000,303760,+0.09,4
108/06/20,0.37,0.38,0.37,0.38,231000,86120,-0.02,2
108/06/21,---,---,---,---,0,0,---,0
108/06/24,0.37,0.37,0.37,0.37,15000,5550,-0.01,1
108/06/25,---,---,---,---,0,0,---,0
108/06/26,---,---,---,---,0,0,---,0
108/06/27,0.43,0.45,0.43,0.45,156000,69030,+0.05,6
108/06/28,0.47,0.48,0.46,0.48,238000,111410,+0.03,10
108/07/01,0.59,0.60,0.59,0.60,87000,51380,+0.12,2
108/07/02,---,---,---,---,0,0,---,0
108/07/03,---,---,---,---,0,0,---,0
108/07/04,---,---,---,---,0,0,---,0
108/07/05,0.48,0.48,0.48,0.48,20000,9600,-0.02,1
108/07/08,0.47,0.47,0.47,0.47,7000,3290,-0.01,1
108/07/09,0.44,0.44,0.44,0.44,7000,3080,-0.03,1
108/07/10,---,---,---,---,0,0,---,0
108/07/11,0.47,0.47,0.47,0.47,20000,9400,-0.01,1
108/07/12,---,---,---,---,0,0,---,0
108/07/15,---,---,---,---,0,0,---,0
108/07/16,---,---,---,---,0,0,---,0
108/07/17,---,---,---,---,0,0,---,0
108/07/18,---,---,---,---,0,0,---,0
108/07/19,---,---,---,---,0,0,---,0
108/07/22,0.40,0.40,0.40,0.40,5000,2000,+0.04,1
108/07/23,0.45,0.46,0.45,0.45,12000,5410,+0.05,3
108/07/24,0.48,0.48,0.48,0.48,1000,480,+0.03,1
108/07/25,---,---,---,---,0,0,---,0
108/07/26,0.41,0.41,0.41,0.41,1000,410,-0.04,1
108/07/29,---,---,---,---,0,0,---,0
108/07/30,---,---,---,---,0,0,---,0
108/07/31,0.21,0.22,0.21,0.22,20000,4300,-0.09,2
108/08/01,---,---,---,---,0,0,---,0
108/08/02,---,---,---,---,0,0,---,0
108/08/05,---,---,---,---,0,0,---,0
108/08/06,---,---,---,---,0,0,---,0
108/08/07,---,---,---,---,0,0,---,0
108/08/08,---,---,---,---,0,0,---,0
108/08/12,---,---,---,---,0,0,---,0
108/08/13,---,---,---,---,0,0,---,0
108/08/14,---,---,---,---,0,0,---,0
108/08/15,0.12,0.12,0.12,0.12,10000,1200,-0.02,1
108/08/16,---,---,---,---,0,0,---,0
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,---,---,---,---,0,0,---,0
108/08/22,---,---,---,---,0,0,---,0
108/08/23,---,---,---,---,0,0,---,0
108/08/26,---,---,---,---,0,0,---,0
108/08/27,---,---,---,---,0,0,---,0
108/08/28,---,---,---,---,0,0,---,0
108/08/29,---,---,---,---,0,0,---,0
108/08/30,---,---,---,---,0,0,---,0
108/09/02,---,---,---,---,0,0,---,0
108/09/03,---,---,---,---,0,0,---,0
108/09/04,---,---,---,---,0,0,---,0
108/09/05,---,---,---,---,0,0,---,0
108/09/06,---,---,---,---,0,0,---,0
108/09/09,---,---,---,---,0,0,---,0
108/09/10,---,---,---,---,0,0,---,0
108/09/11,---,---,---,---,0,0,---,0
108/09/12,---,---,---,---,0,0,---,0
108/09/16,---,---,---,---,0,0,---,0
108/09/17,---,---,---,---,0,0,---,0
108/09/18,---,---,---,---,0,0,---,0
108/09/19,---,---,---,---,0,0,---,0
